"new_Model_id","X.Intercept.","AIC","logLik","Elevation.m","Elevation.m2","New.Data.TypeResurvey.Burned","New.Data.TypeResurvey.Unburned","Elevation.m.New.Data.TypeResurvey.Burned","Elevation.m.New.Data.TypeResurvey.Unburned","Elevation.m2.New.Data.TypeResurvey.Burned","Elevation.m2.New.Data.TypeResurvey.Unburned","Model_id","Has_warning","Probability_warning","Converge_warning","Species","Dataset","L.Occ","R.Occ","Fire.Included","Type"
"Mod.15",0.0882508796265708,338.330142485833,-162.165071242916,-8.7960072649475,-7.5779997183578,-0.327294919743352,-0.208827141428637,0.306354702421082,0.279629570644532,NA,NA,"15",FALSE,FALSE,FALSE,"PAMY",7,67,60,"Yes","Unavg.w.warn"
"Mod.3",-0.0339701939506697,331.275839053596,-162.637919526798,-8.59135460112442,-7.66152213644257,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"PAMY",7,67,60,"Yes","Unavg.w.warn"
"Mod.31",0.0929629162666515,341.982017255451,-161.991008627725,-8.62861879229119,-6.54008484324802,-0.312368473755517,-0.220470497251353,-1.19328213349817,0.0952047330739959,-3.95961827427638,-1.48156227706148,"31",FALSE,FALSE,FALSE,"PAMY",7,67,60,"Yes","Unavg.w.warn"
"Mod.4",0.110348057160239,357.0105499327,-175.50527496635,NA,NA,-0.382281768499568,-0.154799819731057,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"PAMY",7,67,60,"Yes","Unavg.w.warn"
"Mod.5",0.11648660539719,344.087382638373,-168.043691319187,-7.99353137234554,NA,-0.487040001903295,-0.133573928032936,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"PAMY",7,67,60,"Yes","Unavg.w.warn"
"Mod.7",0.0888853280355977,334.334396185497,-162.167198092749,-8.65558578639879,-7.58011448428133,-0.331048679129841,-0.209841376378067,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"PAMY",7,67,60,"Yes","Unavg.w.warn"
"Mod.0",-1.04678722080054,293.029203673868,-145.514601836934,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"VAME",7,23,43,"Yes","Unavg.w.warn"
"Mod.1",-1.08032048758314,288.299901180599,-142.1499505903,5.99279217784729,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"VAME",7,23,43,"Yes","Unavg.w.warn"
"Mod.13",-1.55384825858518,276.580684280763,-132.290342140381,6.01104509273789,NA,-0.535769252698083,1.18190009844314,14.0554576764866,-3.29696526815874,NA,NA,"13",FALSE,FALSE,FALSE,"VAME",7,23,43,"Yes","Unavg.w.warn"
"Mod.15",-1.90094955446631,253.51511323164,-119.75755661582,12.0961320637371,-16.2666036259579,-0.912987281689698,1.24480175784634,24.5641884665797,-4.90868926138316,NA,NA,"15",FALSE,FALSE,FALSE,"VAME",7,23,43,"Yes","Unavg.w.warn"
"Mod.3",-1.33510970171498,264.679439415782,-129.339719707891,10.694308093757,-15.0972900094387,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"VAME",7,23,43,"Yes","Unavg.w.warn"
"Mod.31",-2.29862558579203,251.373770136903,-116.686885068452,17.0095804095062,-26.0383071287886,-7.52433046734009,1.78304712718679,137.944100312505,-11.8764614453871,-51.4832904182101,16.1522365208137,"31",TRUE,TRUE,FALSE,"VAME",7,23,43,"Yes","Unavg.w.warn"
"Mod.4",-1.50889668321221,280.863956520443,-137.431978260221,NA,NA,-0.133331052044876,1.14952268230432,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"VAME",7,23,43,"Yes","Unavg.w.warn"
"Mod.5",-1.5555113645364,276.509912283913,-134.254956141957,6.12233985275564,NA,-0.0943863882665484,1.16186826553685,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"VAME",7,23,43,"Yes","Unavg.w.warn"
"Mod.7",-1.85841069871352,254.830353786722,-122.415176893361,11.2049963369191,-15.2572721562522,0.116694532896338,1.18250262382569,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"VAME",7,23,43,"Yes","Unavg.w.warn"
"Mod.0",-2.51514653497623,137.071934789337,-67.5359673946686,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"ACMI",8,5,14,"Yes","Unavg.w.warn"
"Mod.1",-2.52216356927107,138.781858621486,-67.390929310743,2.04679150356294,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"ACMI",8,5,14,"Yes","Unavg.w.warn"
"Mod.13",-3.31440675897303,131.050480062685,-59.5252400313425,-8.26094134932656,NA,1.83817894354691,0.231615186018863,6.52653149746572,28.2704313466272,NA,NA,"13",FALSE,FALSE,FALSE,"ACMI",8,5,14,"Yes","Unavg.w.warn"
"Mod.15",-3.44289448627865,131.261896156548,-58.6309480782738,-11.9510627005282,-6.59193905965904,2.03576750323123,0.0228315203169696,8.22053444410624,39.7011932889395,NA,NA,"15",FALSE,FALSE,FALSE,"ACMI",8,5,14,"Yes","Unavg.w.warn"
"Mod.3",-2.52298837275067,140.733658964126,-67.3668294820631,1.96509312383359,0.82858614769545,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"ACMI",8,5,14,"Yes","Unavg.w.warn"
"Mod.31",-3.78575259997905,133.398519210483,-57.6992596052414,-18.3105377741843,-15.1259429892658,2.32453275869699,-0.548888250844048,16.3658597883168,63.9353153489191,14.3193079619308,-3.81253182194274,"31",FALSE,FALSE,FALSE,"ACMI",8,5,14,"Yes","Unavg.w.warn"
"Mod.4",-3.19458313229915,133.236804148834,-63.6184020744168,NA,NA,1.7392958996923,0.72165267355786,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"ACMI",8,5,14,"Yes","Unavg.w.warn"
"Mod.5",-3.2065598009934,134.774103485396,-63.387051742698,2.56892335853957,NA,1.76466006515895,0.714325820788011,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"ACMI",8,5,14,"Yes","Unavg.w.warn"
"Mod.7",-3.20701778490863,136.75937721072,-63.37968860536,2.6054008335474,-0.473076894323864,1.77469329822688,0.710433036932796,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"ACMI",8,5,14,"Yes","Unavg.w.warn"
"Mod.0",-1.48257119155529,245.306352672808,-121.653176336404,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"ARUV",8,27,20,"Yes","Unavg.w.warn"
"Mod.1",-1.58307346635855,235.892111672844,-115.946055836422,-9.12187003749752,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"ARUV",8,27,20,"Yes","Unavg.w.warn"
"Mod.13",-1.51980407624725,238.493420947243,-113.246710473622,-14.0130329366102,NA,-0.578902781084344,-0.0865453832391218,4.6952378144734,11.9459433429605,NA,NA,"13",FALSE,FALSE,FALSE,"ARUV",8,27,20,"Yes","Unavg.w.warn"
"Mod.15",-1.66981838033915,236.626938854309,-111.313469427154,-18.1415123549191,-6.41012835389641,-0.452360215899452,-0.0424021400672477,4.46439061759753,16.5489183930581,NA,NA,"15",FALSE,FALSE,FALSE,"ARUV",8,27,20,"Yes","Unavg.w.warn"
"Mod.3",-1.65164228137053,235.056581395118,-114.528290697559,-11.2861485732008,-5.03741474498498,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"ARUV",8,27,20,"Yes","Unavg.w.warn"
"Mod.31",-1.7054605801982,239.919518278829,-110.959759139415,-18.9902955523932,-7.47026406664011,-0.395706800094998,-0.0424017543446961,9.81994408841898,17.4918512967657,7.73359432059504,-0.420028627395573,"31",FALSE,FALSE,FALSE,"ARUV",8,27,20,"Yes","Unavg.w.warn"
"Mod.4",-1.309333319983,247.821758226714,-120.910879113357,NA,NA,-0.546964670381154,-0.300104592451086,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"ARUV",8,27,20,"Yes","Unavg.w.warn"
"Mod.5",-1.40766496892038,237.956274038564,-114.978137019282,-9.44142790194947,NA,-0.696196948903249,-0.263529772570674,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"ARUV",8,27,20,"Yes","Unavg.w.warn"
"Mod.7",-1.46929949317426,237.471811120526,-113.735905560263,-11.3896687325462,-4.79913162665739,-0.588505079365461,-0.310094392350275,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"ARUV",8,27,20,"Yes","Unavg.w.warn"
"Mod.0",-1.5906580140249,233.01846536887,-115.509232684435,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"CARU",8,28,15,"Yes","Unavg.w.warn"
"Mod.1",-1.65368722640517,228.501291931903,-112.250645965952,-7.01737476655158,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"CARU",8,28,15,"Yes","Unavg.w.warn"
"Mod.13",-1.34872102072787,229.705841075666,-108.852920537833,-8.9279556446768,NA,-0.751423943517512,-0.679201151381853,10.6580315007519,0.497158597714465,NA,NA,"13",FALSE,FALSE,FALSE,"CARU",8,28,15,"Yes","Unavg.w.warn"
"Mod.15",-1.6320553790443,218.601578946905,-102.300789473453,-15.4447196097864,-13.2170505634225,-0.454879386173167,-0.778962711678801,15.0793725182095,2.12158914960709,NA,NA,"15",FALSE,FALSE,FALSE,"CARU",8,28,15,"Yes","Unavg.w.warn"
"Mod.3",-1.90459786205912,217.618005621121,-105.809002810561,-12.3483173858499,-12.535616621677,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"CARU",8,28,15,"Yes","Unavg.w.warn"
"Mod.31",-1.56147830565184,219.269449795696,-100.634724897848,-14.0967708643049,-11.0822913539725,-0.4724099225073,-2.25997971118438,14.8072282010502,-16.8626558769943,4.22503863007431,-28.996417920225,"31",FALSE,FALSE,FALSE,"CARU",8,28,15,"Yes","Unavg.w.warn"
"Mod.4",-1.26291533995812,232.173692622042,-113.086846311021,NA,NA,-0.847297857411472,-0.708637239620599,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"CARU",8,28,15,"Yes","Unavg.w.warn"
"Mod.5",-1.32049283403372,227.390178627096,-109.695089313548,-7.28659344410193,NA,-0.960743012433206,-0.689779670914252,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"CARU",8,28,15,"Yes","Unavg.w.warn"
"Mod.7",-1.56153378623897,216.476806411365,-103.238403205682,-12.5554121327037,-12.8446000163111,-0.728212327582191,-0.823443363463479,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"CARU",8,28,15,"Yes","Unavg.w.warn"
"Mod.0",-1.5906580140249,233.01846536887,-115.509232684435,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"CEVE",8,23,20,"Yes","Unavg.w.warn"
"Mod.1",-1.63267993021008,230.617453036834,-113.308726518417,-5.71453079415962,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"CEVE",8,23,20,"Yes","Unavg.w.warn"
"Mod.13",-1.60073887522176,232.702328531218,-110.351164265609,-8.65679921862225,NA,0.56917264351907,-0.477559947340168,5.67269684725891,8.31885743757187,NA,NA,"13",FALSE,FALSE,FALSE,"CEVE",8,23,20,"Yes","Unavg.w.warn"
"Mod.15",-2.19470223020601,209.838753446514,-97.9193767232568,-20.5665662271537,-20.1336769069446,1.13632063675466,-0.469846256896542,9.11348678849375,23.2736583070365,NA,NA,"15",FALSE,FALSE,FALSE,"CEVE",8,23,20,"Yes","Unavg.w.warn"
"Mod.3",-1.9501238313105,215.02557454122,-104.51278727061,-11.2786082136291,-15.2141501945376,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"CEVE",8,23,20,"Yes","Unavg.w.warn"
"Mod.31",-1.8834950821563,210.5619295444,-96.2809647722002,-15.1698170138127,-12.6645779168048,0.563995160589191,-1.30911522282352,-2.39506624440162,18.8076238412772,-19.3935161315833,-18.8394393546498,"31",FALSE,FALSE,FALSE,"CEVE",8,23,20,"Yes","Unavg.w.warn"
"Mod.4",-1.50889668321223,232.128289169639,-113.06414458482,NA,NA,0.515644910204624,-0.570544856969966,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"CEVE",8,23,20,"Yes","Unavg.w.warn"
"Mod.5",-1.54335454699153,230.355867967161,-111.17793398358,-5.26394327801307,NA,0.468339285756711,-0.552026750077676,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"CEVE",8,23,20,"Yes","Unavg.w.warn"
"Mod.7",-1.95385130777288,210.185894119161,-100.092947059581,-11.9541430919934,-18.0657700217255,0.896275229482204,-0.716772731056701,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"CEVE",8,23,20,"Yes","Unavg.w.warn"
"Mod.0",-2.30692349459263,156.336091451607,-77.1680457258035,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"EPAN",8,6,17,"Yes","Unavg.w.warn"
"Mod.1",-2.39599840269816,154.002595087342,-75.0012975436712,-7.52548675215993,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"EPAN",8,6,17,"Yes","Unavg.w.warn"
"Mod.13",-3.04025583737991,145.669589419375,-66.8347947096877,-4.5354006773388,NA,2.0971051044584,0.259089462175441,-0.966267812820556,-7.01640134246066,NA,NA,"13",FALSE,FALSE,FALSE,"EPAN",8,6,17,"Yes","Unavg.w.warn"
"Mod.15",-3.32283708561618,140.389898739859,-63.1949493699296,-9.05269987486171,-13.0895969594517,2.42050127566248,0.0613704790826081,-2.57756366056383,-10.9906447995586,NA,NA,"15",FALSE,FALSE,FALSE,"EPAN",8,6,17,"Yes","Unavg.w.warn"
"Mod.3",-2.53444247917297,152.726049046947,-73.3630245234736,-11.1903836144122,-7.71740242716492,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"EPAN",8,6,17,"Yes","Unavg.w.warn"
"Mod.31",-4.17406944629001,142.669943280675,-62.3349716403375,-18.3796822326087,-31.433597104587,3.29669798188092,0.865259976980285,9.35451183856844,-2.42922244087491,23.0282053047958,17.4103248958698,"31",FALSE,FALSE,FALSE,"EPAN",8,6,17,"Yes","Unavg.w.warn"
"Mod.4",-3.00403106194689,143.46170867536,-68.73085433768,NA,NA,2.14382979672379,0.364973732355977,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"EPAN",8,6,17,"Yes","Unavg.w.warn"
"Mod.5",-3.0790810561131,142.181673881929,-67.0908369409646,-6.55981516467473,NA,2.11270230496595,0.403184439309322,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"EPAN",8,6,17,"Yes","Unavg.w.warn"
"Mod.7",-3.38453543851862,136.981639335354,-63.4908196676772,-12.4986898871442,-12.8948368360453,2.45769574408037,0.309156086774882,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"EPAN",8,6,17,"Yes","Unavg.w.warn"
"Mod.0",0.0157483569681379,354.103019530222,-176.051509765111,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"PAMY",8,67,61,"Yes","Unavg.w.warn"
"Mod.1",0.0160127800930653,338.388915217574,-167.194457608787,-8.70724170051024,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"PAMY",8,67,61,"Yes","Unavg.w.warn"
"Mod.13",0.116794644531238,345.023097728469,-166.511548864235,-8.20713851143164,NA,-0.360645982572432,-0.126259625924036,0.860773301759456,-2.60096494388648,NA,NA,"13",FALSE,FALSE,FALSE,"PAMY",8,67,61,"Yes","Unavg.w.warn"
"Mod.15",0.0833487041234512,332.860248875186,-159.430124437593,-8.97597881658699,-8.55345524099503,-0.221612099699561,-0.227047625558026,-1.42050459054278,-1.70083538312763,NA,NA,"15",FALSE,FALSE,FALSE,"PAMY",8,67,61,"Yes","Unavg.w.warn"
"Mod.3",-0.0282574936768142,325.630626155616,-159.815313077808,-9.72244129394089,-8.51831742413041,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"PAMY",8,67,61,"Yes","Unavg.w.warn"
"Mod.31",0.0929629162666513,335.936547120932,-158.968273560466,-8.6286187922912,-6.54008484324803,-0.216160841983775,-0.28601665417677,-2.96604540958247,-2.39934809631133,-4.44015381600218,-4.68608521531713,"31",FALSE,FALSE,FALSE,"PAMY",8,67,61,"Yes","Unavg.w.warn"
"Mod.4",0.11034805716024,357.444786788686,-175.722393394343,NA,NA,-0.272866986532418,-0.154799819731058,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"PAMY",8,67,61,"Yes","Unavg.w.warn"
"Mod.5",0.117724587952549,341.409566634634,-166.704783317317,-8.82815398710242,NA,-0.381544009851554,-0.132423402680111,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"PAMY",8,67,61,"Yes","Unavg.w.warn"
"Mod.7",0.0791661697644005,328.985161986313,-159.492580993157,-9.74369401221518,-8.55312169151712,-0.204722521513952,-0.219127396611331,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"PAMY",8,67,61,"Yes","Unavg.w.warn"
"Mod.0",-1.04678722080054,293.029203673868,-145.514601836934,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"VAME",8,23,43,"Yes","Unavg.w.warn"
"Mod.1",-1.07849115259869,288.66053072756,-142.33026536378,5.82526954680024,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"VAME",8,23,43,"Yes","Unavg.w.warn"
"Mod.13",-1.55384825858518,277.5790651969,-132.78953259845,6.01104509273789,NA,-0.441315604556079,1.18226590381051,11.9973466502515,-3.36464980933868,NA,NA,"13",FALSE,FALSE,FALSE,"VAME",8,23,43,"Yes","Unavg.w.warn"
"Mod.15",-1.91229660619685,253.486577804825,-119.743288902412,12.248166725929,-16.5834846234059,-0.671835126485786,1.24910671121675,20.2323427845417,-5.05527911984234,NA,NA,"15",FALSE,FALSE,FALSE,"VAME",8,23,43,"Yes","Unavg.w.warn"
"Mod.3",-1.34665660057831,263.585404969325,-128.792702484662,10.6282346443608,-15.6426027982797,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"VAME",8,23,43,"Yes","Unavg.w.warn"
"Mod.31",-2.29862558579203,250.631044933704,-116.315522466852,17.0095804095062,-26.0383071287887,-7.90718099927663,1.78258692078253,142.591659232253,-11.9432380863707,-64.0874740662312,16.0957470870553,"31",TRUE,TRUE,FALSE,"VAME",8,23,43,"Yes","Unavg.w.warn"
"Mod.4",-1.50889668321221,280.863956520443,-137.431978260221,NA,NA,-0.133331052044876,1.14952268230432,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"VAME",8,23,43,"Yes","Unavg.w.warn"
"Mod.5",-1.55275825832379,276.877904279906,-134.438952139953,5.93701560910772,NA,-0.0950405311677128,1.16045422985218,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"VAME",8,23,43,"Yes","Unavg.w.warn"
"Mod.7",-1.87293296207765,253.747549647398,-121.873774823699,11.1494817105062,-15.839605474087,0.123727023019817,1.18599825796191,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"VAME",8,23,43,"Yes","Unavg.w.warn"
"Mod.0",-2.45958884180335,142.046234715853,-70.0231173579263,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"ACMI",9,5,15,"Yes","Unavg.w.warn"
"Mod.1",-2.4611491426261,143.977941329306,-69.9889706646532,0.969651569283411,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"ACMI",9,5,15,"Yes","Unavg.w.warn"
"Mod.13",-3.31440675897303,136.184616420093,-62.0923082100465,-8.26094134932659,NA,2.01057377078717,0.454334052885096,6.8542545021897,23.7102800061843,NA,NA,"13",FALSE,FALSE,FALSE,"ACMI",9,5,15,"Yes","Unavg.w.warn"
"Mod.15",-3.45752196190594,135.9258603456,-60.9629301728002,-12.2624915531114,-7.06523596344019,2.2303060758787,0.308788528454836,8.82731458866926,34.6571105934496,NA,NA,"15",FALSE,FALSE,FALSE,"ACMI",9,5,15,"Yes","Unavg.w.warn"
"Mod.3",-2.46150876727594,145.964191068154,-69.9820955340772,0.991285884373963,-0.439091668102513,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"ACMI",9,5,15,"Yes","Unavg.w.warn"
"Mod.31",-3.78575259997905,136.471339189523,-59.2356695947613,-18.3105377741844,-15.1259429892658,2.48522198991139,-0.89943578184571,16.8635137800714,69.7398008281897,14.9590710975395,-13.9162617915667,"31",FALSE,FALSE,FALSE,"ACMI",9,5,15,"Yes","Unavg.w.warn"
"Mod.4",-3.19458313229913,135.977166329244,-64.9885831646222,NA,NA,1.9067288439925,0.721652673557852,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"ACMI",9,5,15,"Yes","Unavg.w.warn"
"Mod.5",-3.19930890100472,137.786528306234,-64.8932641531168,1.61347091108994,NA,1.92268399146186,0.716467575592742,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"ACMI",9,5,15,"Yes","Unavg.w.warn"
"Mod.7",-3.2072626220121,139.48113362819,-64.740566814095,1.6710683016913,-2.15725267870754,1.97112893942284,0.699514788241731,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"ACMI",9,5,15,"Yes","Unavg.w.warn"
"Mod.0",-1.53567176219449,239.270466244797,-118.635233122398,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"ARUV",9,27,18,"Yes","Unavg.w.warn"
"Mod.1",-1.64629327008696,229.472770826056,-112.736385413028,-9.46498102517434,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"ARUV",9,27,18,"Yes","Unavg.w.warn"
"Mod.13",-1.51980407624725,231.613642306635,-109.806821153317,-14.0130329366102,NA,-0.756509970389419,-0.174649582303144,6.86080222669101,10.1046781499381,NA,NA,"13",FALSE,FALSE,FALSE,"ARUV",9,27,18,"Yes","Unavg.w.warn"
"Mod.15",-1.67973665433993,229.582935195998,-107.791467597999,-18.3802422419384,-6.71378132068801,-0.598378432061153,-0.132653439502209,7.22566993479012,14.3086621601627,NA,NA,"15",FALSE,FALSE,FALSE,"ARUV",9,27,18,"Yes","Unavg.w.warn"
"Mod.3",-1.73892458421036,227.866115463645,-110.933057731822,-12.2444966402572,-5.92159599004421,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"ARUV",9,27,18,"Yes","Unavg.w.warn"
"Mod.31",-1.7054605801982,232.456994078769,-107.228497039385,-18.9902955523932,-7.4702640666401,-0.600669692197423,-0.182726589106805,12.6807350172365,14.7326781088015,9.28749452797267,-2.0750899022525,"31",FALSE,FALSE,FALSE,"ARUV",9,27,18,"Yes","Unavg.w.warn"
"Mod.4",-1.30933331998302,240.563031295254,-117.281515647627,NA,NA,-0.80087987738657,-0.382342690688056,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"ARUV",9,27,18,"Yes","Unavg.w.warn"
"Mod.5",-1.41807923758483,230.07541997556,-111.03770998778,-9.94216342538983,NA,-0.972591083215105,-0.347271846013668,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"ARUV",9,27,18,"Yes","Unavg.w.warn"
"Mod.7",-1.49973939862144,229.009842222058,-109.504921111029,-12.4107961207849,-5.56644319372043,-0.848879061610333,-0.401210739889096,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"ARUV",9,27,18,"Yes","Unavg.w.warn"
"Mod.0",-1.50889668321222,242.314958012672,-120.157479006336,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"CARU",9,28,18,"Yes","Unavg.w.warn"
"Mod.1",-1.56913783598922,237.501205721532,-116.750602860766,-6.98312074201194,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"CARU",9,28,18,"Yes","Unavg.w.warn"
"Mod.13",-1.34872102072787,241.219420513887,-114.609710256943,-8.92795564467678,NA,-0.293939180102132,-0.566616952726263,8.88189689137839,1.16574582242501,NA,NA,"13",FALSE,FALSE,FALSE,"CARU",9,28,18,"Yes","Unavg.w.warn"
"Mod.15",-1.60499022155826,230.237297509229,-108.118648754614,-14.9349598461658,-12.4261771063032,0.00438974431652056,-0.645439537299058,11.6830847781,3.35071812919933,NA,NA,"15",FALSE,FALSE,FALSE,"CARU",9,28,18,"Yes","Unavg.w.warn"
"Mod.3",-1.78260324438179,227.317153013751,-110.658576506876,-11.6506614884387,-11.5748508489693,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"CARU",9,28,18,"Yes","Unavg.w.warn"
"Mod.31",-1.56147830565184,231.262113055158,-106.631056527579,-14.096770864305,-11.0822913539724,-0.0113950653513537,-1.64078867332525,12.6909778230272,-8.48206505350628,5.18237208553563,-21.022846486803,"31",FALSE,FALSE,FALSE,"CARU",9,28,18,"Yes","Unavg.w.warn"
"Mod.4",-1.26291533995811,243.467346391838,-118.733673195919,NA,NA,-0.379312395298977,-0.608886836940663,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"CARU",9,28,18,"Yes","Unavg.w.warn"
"Mod.5",-1.31616800242904,238.713014109585,-115.356507054792,-7.0036511196688,NA,-0.474464368520834,-0.588679544184741,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"CARU",9,28,18,"Yes","Unavg.w.warn"
"Mod.7",-1.53344144427029,227.787761491344,-108.893880745672,-11.7853494627629,-12.2080628250898,-0.236088421459094,-0.713666268637062,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"CARU",9,28,18,"Yes","Unavg.w.warn"
"Mod.0",-1.56291787922028,236.171956959273,-117.085978479636,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"CEVE",9,23,21,"Yes","Unavg.w.warn"
"Mod.1",-1.6073264404308,233.3871148948,-114.6935574474,-5.91144500501663,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"CEVE",9,23,21,"Yes","Unavg.w.warn"
"Mod.13",-1.60073887522176,236.528144782542,-112.264072391271,-8.65679921862226,NA,0.554242276186442,-0.36871354143371,4.81395049228881,7.93243540095641,NA,NA,"13",FALSE,FALSE,FALSE,"CEVE",9,23,21,"Yes","Unavg.w.warn"
"Mod.15",-2.16593944348879,214.255263263177,-100.127631631588,-20.0882537340574,-19.5086658428342,1.08400228589063,-0.35622531643102,7.30283029367637,21.8238294803423,NA,NA,"15",FALSE,FALSE,FALSE,"CEVE",9,23,21,"Yes","Unavg.w.warn"
"Mod.3",-1.91696530177494,217.92212708147,-105.961063540735,-11.4968871364124,-14.9495829421453,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"CEVE",9,23,21,"Yes","Unavg.w.warn"
"Mod.31",-1.8834950821563,215.344934527867,-98.6724672639334,-15.1698170138127,-12.6645779168048,0.673388451919755,-1.34108390929823,-1.21966305197318,17.4565792520819,-13.1422636571429,-21.9191154804129,"31",FALSE,FALSE,FALSE,"CEVE",9,23,21,"Yes","Unavg.w.warn"
"Mod.4",-1.50889668321222,236.177795885988,-115.088897942994,NA,NA,0.515644910204623,-0.462655896366495,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"CEVE",9,23,21,"Yes","Unavg.w.warn"
"Mod.5",-1.54641811610746,234.003285602435,-113.001642801217,-5.49514130291056,NA,0.466316413950759,-0.442290663270977,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"CEVE",9,23,21,"Yes","Unavg.w.warn"
"Mod.7",-1.94071243970274,214.363458392675,-102.181729196338,-12.0930874288283,-17.5438594962447,0.881596111025302,-0.598651799425697,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"CEVE",9,23,21,"Yes","Unavg.w.warn"
