"Species","Dataset","L.Occ","R.Occ","Fire.Included","Type","deltaAIC","Weight","Rsquared","Intercept","Elevation.m","Elevation.m2","Data.Type.nofi","Data.Type.Elevation.m.nofi","Data.Type.Elevation.m2.nofi","Resurvey.Burned.fi","Resurvey.Unburned.fi","Elevation.m.Res.Burn.fi","Elevation.m.Res.Unburn.fi","Elevation.m2.Res.Burn.fi","Elevation.m2.Res.Unburn.fi"
"CEVE",54,23,17,"Yes","Avg",NA,NA,NA,-1.9883268968592,-14.6386375196132,-17.3365106552762,NA,NA,NA,0.784906570009314,-0.880816832808851,3.62252474306359,6.83102073368961,NA,NA
"EPAN",54,6,18,"Yes","Unavg",0,1,0.195409119795545,-3.22874249153526,-9.56828115372846,-8.93749343994056,NA,NA,NA,2.61309946818319,0.129933694813077,NA,NA,NA,NA
"EPAN",54,6,18,"Yes","Avg",NA,NA,NA,-3.22874249153526,-9.56828115372846,-8.93749343994056,NA,NA,NA,2.61309946818319,0.129933694813077,NA,NA,NA,NA
"PAMY",54,67,62,"Yes","Unavg",0,1,0.0938158567608549,-0.0110084688657872,-9.29885234336063,-9.15000977730219,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PAMY",54,67,62,"Yes","Avg",NA,NA,NA,-0.0110084688657872,-9.29885234336063,-9.15000977730219,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",54,23,41,"Yes","Unavg",0,0.668755367253619,0.167998227432096,-1.87273234340294,11.7136672695997,-15.4626919127538,NA,NA,NA,-1.32686722876053,1.18846995721079,26.9229921374139,-5.44167949252387,NA,NA
"VAME",54,23,41,"Yes","Unavg",1.40512229967689,0.331244632746381,0.149149261894402,-1.82076733717714,10.3318406958954,-14.3678435122492,NA,NA,NA,-0.126036058057423,1.12039248872748,NA,NA,NA,NA
"VAME",54,23,41,"Yes","Avg",NA,NA,NA,-1.85551921400001,11.2559446336738,-15.1000292564157,NA,NA,NA,-0.92909834863057,1.16591966116474,18.0048954944226,-3.63915236749928,NA,NA
"ACMI",55,5,16,"Yes","Unavg",0,0.523209730328035,0.158537240711677,-3.45103284252197,-12.1252656621119,-6.85775460214023,NA,NA,NA,2.41935850435241,0.0146161744893079,13.3486392634671,40.2204267153162,NA,NA
"ACMI",55,5,16,"Yes","Unavg",0.185811379432238,0.476790269671965,0.143453519588027,-3.31440675897302,-8.26094134932655,NA,NA,NA,NA,2.19364851343608,0.231615186018861,10.4913152294573,28.2704313466272,NA,NA
"ACMI",55,5,16,"Yes","Avg",NA,NA,NA,-3.38589085530244,-10.282793430919,-3.58804393604163,NA,NA,NA,2.31174217691575,0.118079191715033,11.9862949667514,34.5227852009003,NA,NA
"ARUV",55,27,20,"Yes","Unavg",0,0.441789101568362,0.0544030900818094,-1.63827174405272,-10.6992142777492,-5.06670233862251,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",55,27,20,"Yes","Unavg",0.912957243836956,0.279878057818192,0.0424307054242077,-1.57292166791882,-8.63786668555428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",55,27,20,"Yes","Unavg",0.924029913008809,0.278332840613447,0.0834856438633244,-1.68508079833686,-18.5080213163249,-6.87448027942566,NA,NA,NA,-0.0708329419704602,-0.121481494237233,8.33200985505664,18.416640967602,NA,NA
"ARUV",55,27,20,"Yes","Avg",NA,NA,NA,-1.63301018871143,-12.2957357620066,-4.15180749800802,NA,NA,NA,-0.0197151339476456,-0.0338122893730151,2.31907197097715,5.12595599507065,NA,NA
"CARU",55,28,16,"Yes","Unavg",0,0.412861993251187,0.0979897301993661,-1.5329402720346,-11.4323356483435,-12.5060408013939,NA,NA,NA,-0.454112337503641,-0.821630998860696,NA,NA,NA,NA
"CARU",55,28,16,"Yes","Unavg",0.617901274680662,0.303130299068215,0.0782696008779725,-1.84075554198927,-11.2633745393168,-11.9647532691564,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",55,28,16,"Yes","Unavg",0.748224005656169,0.284007707680598,0.111876004356905,-1.63074394480339,-15.4201998121644,-13.1794167392012,NA,NA,NA,-0.193177316511048,-0.779045861709683,18.1479641581565,2.09920992992038,NA,NA
"CARU",55,28,16,"Yes","Avg",NA,NA,NA,-1.65402540377953,-12.5137025765417,-12.5332041063688,NA,NA,NA,-0.242349571659901,-0.560475241268815,5.15416169962767,0.596191800137036,NA,NA
"CEVE",55,23,21,"Yes","Unavg",0,0.369981641741317,0.152373088876571,-2.22035853537801,-20.9906824220838,-20.683770029502,NA,NA,NA,1.15248437430615,-0.351070086809405,9.2553435979466,22.8229960383596,NA,NA
"CEVE",55,23,21,"Yes","Unavg",0.291925682520628,0.319734366453014,0.168207923950884,-1.8834950821563,-15.1698170138126,-12.6645779168048,NA,NA,NA,0.563995160589192,-1.34108390929823,-2.39506624440161,17.456579252082,-19.3935161315833,-21.9191154804128
"CEVE",55,23,21,"Yes","Unavg",0.35193081355942,0.310283991805669,0.133788750811205,-1.97329028094697,-12.1372819868439,-18.6079852412742,NA,NA,NA,0.90963409633115,-0.60690003515715,NA,NA,NA,NA
"CEVE",55,23,21,"Yes","Avg",NA,NA,NA,-2.03599038834767,-16.3824832804617,-17.4756759296629,NA,NA,NA,0.888971594732726,-0.746991466719374,2.65852223098152,14.0255578513291,-6.2007735936281,-7.00829450134024
"EPAN",55,6,17,"Yes","Unavg",0,1,0.185560271165941,-3.45247544165613,-15.7454616437933,-12.2691980485465,NA,NA,NA,2.41971459940146,0.327089521928026,NA,NA,NA,NA
"EPAN",55,6,17,"Yes","Avg",NA,NA,NA,-3.45247544165613,-15.7454616437933,-12.2691980485465,NA,NA,NA,2.41971459940146,0.327089521928026,NA,NA,NA,NA
"PAMY",55,67,65,"Yes","Unavg",0,1,0.0646905186237303,0.0620037417323869,-8.56443643372381,-5.62207167926833,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PAMY",55,67,65,"Yes","Avg",NA,NA,NA,0.0620037417323869,-8.56443643372381,-5.62207167926833,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",55,23,44,"Yes","Unavg",0,1,0.180660002901925,-1.91790726275817,12.3229865498114,-16.7389066968532,NA,NA,NA,-0.63075285188379,1.2544400572452,23.9416051374944,-5.5499487839699,NA,NA
"VAME",55,23,44,"Yes","Avg",NA,NA,NA,-1.91790726275817,12.3229865498114,-16.7389066968532,NA,NA,NA,-0.63075285188379,1.2544400572452,23.9416051374944,-5.5499487839699,NA,NA
"ACMI",56,5,15,"Yes","Unavg",0,0.722015673571785,0.0910870143968142,-3.19458313229915,NA,NA,NA,NA,NA,2.05960319946016,0.555525802683881,NA,NA,NA,NA
"ACMI",56,5,15,"Yes","Unavg",1.90896422971753,0.277984326428215,0.091737055224168,-3.19684443676642,1.11616619007143,NA,NA,NA,NA,2.07061438777727,0.551680787681254,NA,NA,NA,NA
"ACMI",56,5,15,"Yes","Avg",NA,NA,NA,-3.19521173949833,0.310276706528953,NA,NA,NA,NA,2.06266413722766,0.554456948778269,NA,NA,NA,NA
"ARUV",56,27,21,"Yes","Unavg",0,0.526942451991938,0.0576543722078463,-1.62209366960475,-11.0610551333748,-5.37282750909093,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",56,27,21,"Yes","Unavg",1.27728351999016,0.27823040998966,0.0443453650045837,-1.54975181759265,-8.82534115206392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",56,27,21,"Yes","Unavg",1.98995729921512,0.194827138018402,0.0820610801135759,-1.68575703753866,-18.5241494062981,-6.89467542877456,NA,NA,NA,-0.0703135860827671,-0.0377108179870647,8.33563347521986,16.9632412289306,NA,NA
"ARUV",56,27,21,"Yes","Avg",NA,NA,NA,-1.61436931823119,-11.8930248136902,-4.17444078312406,NA,NA,NA,-0.013698994740316,-0.00734709074075268,1.62400761354747,3.3048997401483,NA,NA
"CARU",56,28,16,"Yes","Unavg",0,0.692847510083248,0.100416778319425,-1.53396255988407,-11.6530533964835,-12.3568168400357,NA,NA,NA,-0.231477583298649,-0.931935215460772,NA,NA,NA,NA
"CARU",56,28,16,"Yes","Unavg",1.62693119542536,0.307152489916752,0.0763877217727269,-1.83336011490005,-11.4478842557178,-11.4441744495729,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",56,28,16,"Yes","Avg",NA,NA,NA,-1.62592326438222,-11.5900351840432,-12.0764964574015,NA,NA,NA,-0.160378667228557,-0.645688993590891,NA,NA,NA,NA
"CEVE",56,23,19,"Yes","Unavg",0,0.462445690704517,0.139362314691952,-1.96912133365409,-12.6956757025963,-18.1558866733172,NA,NA,NA,0.894523930529894,-0.839983934355708,NA,NA,NA,NA
"CEVE",56,23,19,"Yes","Unavg",0.66461343657582,0.331697167397885,0.154003469638629,-2.17601285011122,-20.2561237660314,-19.7286035998391,NA,NA,NA,1.124422339205,-0.592604724231434,9.01047340619894,20.6901645190792,NA,NA
"CEVE",56,23,19,"Yes","Unavg",1.61869336454166,0.205857141897598,0.167373970143392,-1.8834950821563,-15.1698170138127,-12.6645779168048,NA,NA,NA,0.56399516058919,-1.36393761206568,-2.39506624440161,15.4844213086965,-19.3935161315833,-17.4223085904566
"CEVE",56,23,19,"Yes","Avg",NA,NA,NA,-2.02011988821683,-15.7127745684743,-17.5471272970703,NA,NA,NA,0.902738873581787,-0.86578855766447,2.49570701402223,10.0504476785213,-3.9922938021927,-3.58650665168936
"EPAN",56,6,16,"Yes","Unavg",0,1,0.155022535262946,-3.33854811184578,-11.8865291028173,-11.6042778925376,NA,NA,NA,2.270095615591,0.315920634712737,NA,NA,NA,NA
"EPAN",56,6,16,"Yes","Avg",NA,NA,NA,-3.33854811184578,-11.8865291028173,-11.6042778925376,NA,NA,NA,2.270095615591,0.315920634712737,NA,NA,NA,NA
"PAMY",56,67,60,"Yes","Unavg",0,0.72470261422101,0.0882455323963413,-0.0431748202731325,-9.28319640386103,-8.53977157266952,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PAMY",56,67,60,"Yes","Unavg",1.93581893443815,0.27529738577899,0.0941077052049691,0.0823674560113479,-9.4715646036913,-8.1791931169111,NA,NA,NA,-0.578281464576664,-0.114932274723783,NA,NA,NA,NA
"PAMY",56,67,60,"Yes","Avg",NA,NA,NA,-0.00861335980727133,-9.3350536768382,-8.44050526643101,NA,NA,NA,-0.159199375442401,-0.0316405547730901,NA,NA,NA,NA
"VAME",56,23,42,"Yes","Unavg",0,0.674728684150538,0.168510638024707,-1.88252007587398,11.8470686897075,-15.7442406753096,NA,NA,NA,-0.893184254217987,1.1904841000798,24.0844092353044,-5.37411308256553,NA,NA
"VAME",56,23,42,"Yes","Unavg",1.4593020172025,0.325271315849462,0.149614767958417,-1.83757340944241,10.7632820136571,-14.7442999660063,NA,NA,NA,0.11283235202389,1.12440649914973,NA,NA,NA,NA
"VAME",56,23,42,"Yes","Avg",NA,NA,NA,-1.86790021454074,11.4945439714885,-15.4189886450231,NA,NA,NA,-0.565955908939281,1.1689909518771,16.25044175188,-3.62606824867563,NA,NA
"ACMI",57,5,18,"Yes","Unavg",0,0.730987147271973,0.116365641542648,-3.19458313229914,NA,NA,NA,NA,NA,2.33438186707603,0.721652673557855,NA,NA,NA,NA
"ACMI",57,5,18,"Yes","Unavg",1.9992734381708,0.269012852728027,0.11637034920255,-3.19459949361807,0.094978717730564,NA,NA,NA,NA,2.3352730447052,0.721292599989836,NA,NA,NA,NA
"ACMI",57,5,18,"Yes","Avg",NA,NA,NA,-3.19458753370422,0.0255504958051491,NA,NA,NA,NA,2.33462160531234,0.721555809140131,NA,NA,NA,NA
"ARUV",57,27,21,"Yes","Unavg",0,0.526942451991938,0.0576543722078463,-1.62209366960475,-11.0610551333748,-5.37282750909093,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",57,27,21,"Yes","Unavg",1.27728351999016,0.27823040998966,0.0443453650045837,-1.54975181759265,-8.82534115206392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",57,27,21,"Yes","Unavg",1.98995729921512,0.194827138018402,0.0820610801135759,-1.68575703753866,-18.5241494062981,-6.89467542877456,NA,NA,NA,-0.0703135860827671,-0.0377108179870647,8.33563347521986,16.9632412289306,NA,NA
"ARUV",57,27,21,"Yes","Avg",NA,NA,NA,-1.61436931823119,-11.8930248136902,-4.17444078312406,NA,NA,NA,-0.013698994740316,-0.00734709074075268,1.62400761354747,3.3048997401483,NA,NA
"CARU",57,28,14,"Yes","Unavg",0,1,0.102714441782709,-1.49788012824346,-10.5776388025425,-11.5448349166151,NA,NA,NA,-0.237544419658054,-1.18009058240328,NA,NA,NA,NA
"CARU",57,28,14,"Yes","Avg",NA,NA,NA,-1.49788012824346,-10.5776388025425,-11.5448349166151,NA,NA,NA,-0.237544419658054,-1.18009058240328,NA,NA,NA,NA
"EPAN",57,6,13,"Yes","Unavg",0,0.666863434248475,0.222862024180027,-4.03304873989377,-26.7319727705026,-22.2351958632595,NA,NA,NA,2.32506662876715,-0.140097031367201,NA,NA,NA,NA
"EPAN",57,6,13,"Yes","Unavg",1.3880655308535,0.333136565751525,0.242199382997165,-3.89295630234537,-15.3863809924,-25.9928035684913,NA,NA,NA,1.44552287411925,-0.361090697899109,-27.0961924066826,-9.11089876227408,NA,NA
"EPAN",57,6,13,"Yes","Avg",NA,NA,NA,-3.98637882636114,-22.9523412891268,-23.4869923896219,NA,NA,NA,2.03205844291555,-0.213718102488478,-9.02673248330478,-3.0351735245738,NA,NA
"PAMY",57,67,63,"Yes","Unavg",0,1,0.0811361725939813,0.017037075190581,-9.66403271507461,-6.76610950033864,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PAMY",57,67,63,"Yes","Avg",NA,NA,NA,0.017037075190581,-9.66403271507461,-6.76610950033864,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",57,23,40,"Yes","Unavg",0,0.641726851069908,0.170217116697861,-1.9257039043751,12.4265775974385,-16.953546712642,NA,NA,NA,-0.939766491341324,1.08659028116757,25.2085954314606,-4.5591874589184,NA,NA
"VAME",57,23,40,"Yes","Unavg",1.16573413243472,0.358273148930092,0.152063859457314,-1.88673344701452,11.8497915305607,-15.9011985206835,NA,NA,NA,0.120827817769253,1.02779465714463,NA,NA,NA,NA
"VAME",57,23,40,"Yes","Avg",NA,NA,NA,-1.91174183590128,12.2199306369992,-16.5765186121382,NA,NA,NA,-0.559784028478942,1.06552538780556,16.1770325661265,-2.92575301144912,NA,NA
"ACMI",58,5,13,"Yes","Unavg",0,0.283783310010542,0.081405950572023,-3.19458313229915,NA,NA,NA,NA,NA,1.9067288439925,0.361369788242927,NA,NA,NA,NA
"ACMI",58,5,13,"Yes","Unavg",0.253495366771091,0.250000588192078,0.125615337322648,-3.31440675897303,-8.26094134932658,NA,NA,NA,NA,1.97185327132898,-0.0292359561994341,4.54287681896076,25.8683068345251,NA,NA
"ACMI",58,5,13,"Yes","Unavg",0.343626260782329,0.238984291450321,0.14030846772778,-3.45060035490293,-12.1160685399635,-6.84378945171926,NA,NA,NA,2.16960449741208,-0.216282403644161,5.81474309583109,37.3436354572125,NA,NA
"ACMI",58,5,13,"Yes","Unavg",1.67675618393412,0.12271110612002,0.160825407705396,-3.78575259998002,-18.310537774202,-15.1259429892785,NA,NA,NA,2.45863873564372,-1.82638602182748,14.3046793968033,79.9328907165609,14.2225625537794,-16.4831456012264
"ACMI",58,5,13,"Yes","Unavg",1.99765155131682,0.104520704227039,0.0814240178116278,-3.19464659508273,-0.187090139019394,NA,NA,NA,NA,1.90499956944038,0.362096510708498,NA,NA,NA,NA
"ACMI",58,5,13,"Yes","Avg",NA,NA,NA,-3.35827289644831,-7.22725138854758,-3.49167936827704,NA,NA,NA,2.05337786919342,-0.14271765523209,4.28069716702118,25.2002876192853,1.74526638283545,-2.02266502906384
"ARUV",58,27,19,"Yes","Unavg",0,0.394075260038417,0.0553301470388,-1.66809236617498,-10.92096975185,-4.72195278476639,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",58,27,19,"Yes","Unavg",0.490369759749967,0.308387474532421,0.0449672059204255,-1.60662157114939,-8.93633065679759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",58,27,19,"Yes","Unavg",0.562004854589873,0.297537265429162,0.0862811756677292,-1.66883209236222,-18.1176551983072,-6.37953015189961,NA,NA,NA,-0.452883970533771,-0.126142040656459,4.46464111999878,17.9620686089097,NA,NA
"ARUV",58,27,19,"Yes","Avg",NA,NA,NA,-1.64935563904646,-12.4502140213612,-3.75895272766504,NA,NA,NA,-0.134749858149319,-0.0375319578325769,1.32839710996703,5.34438477534597,NA,NA
"CARU",58,28,15,"Yes","Unavg",0,0.694168627412781,0.100538291259973,-1.53082152240597,-11.78758159345,-12.0758674587947,NA,NA,NA,-0.466719283086981,-0.928641169319288,NA,NA,NA,NA
"CARU",58,28,15,"Yes","Unavg",1.63936205978408,0.305831372587219,0.0761274198139196,-1.86512267207498,-11.580849632512,-11.4255783917474,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",58,28,15,"Yes","Avg",NA,NA,NA,-1.63306130186673,-11.7243564740786,-11.8769886608411,NA,NA,NA,-0.323981884127567,-0.64463356586537,NA,NA,NA,NA
"EPAN",58,6,15,"Yes","Unavg",0,1,0.133474828084076,-3.29607852461157,-11.0076591395818,-10.6264894441069,NA,NA,NA,2.08969761257883,0.319745731551345,NA,NA,NA,NA
"EPAN",58,6,15,"Yes","Avg",NA,NA,NA,-3.29607852461157,-11.0076591395818,-10.6264894441069,NA,NA,NA,2.08969761257883,0.319745731551345,NA,NA,NA,NA
"PAMY",58,67,64,"Yes","Unavg",0,1,0.0854131297951837,0.0311157215146397,-8.90925045055518,-8.37200257656261,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PAMY",58,67,64,"Yes","Avg",NA,NA,NA,0.0311157215146397,-8.90925045055518,-8.37200257656261,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",58,23,43,"Yes","Unavg",0,0.662347946915794,0.179777582235479,-1.92815274090927,12.4590248453301,-17.0206494003565,NA,NA,NA,-0.639831341361574,1.18964051848361,24.179666766708,-3.8789720912774,NA,NA
"VAME",58,23,43,"Yes","Unavg",1.34755016183249,0.337652053084206,0.161402965206237,-1.90076992650616,12.4277895647301,-16.0327047085592,NA,NA,NA,0.333783783332812,1.13979663454199,NA,NA,NA,NA
"VAME",58,23,43,"Yes","Avg",NA,NA,NA,-1.91890687740683,12.4484781887068,-16.6870678468375,NA,NA,NA,-0.31108819559468,1.17281062873703,16.0153526400371,-2.56922920080125,NA,NA
"ACMI",59,5,14,"Yes","Unavg",0,0.526402430826162,0.118614238787945,-3.31440675897303,-8.26094134932656,NA,NA,NA,NA,1.83817894354691,0.231615186018863,6.52653149746572,28.2704313466272,NA,NA
"ACMI",59,5,14,"Yes","Unavg",0.211416093862539,0.473597569173838,0.131855952611968,-3.44289448627865,-11.9510627005282,-6.59193905965904,NA,NA,NA,2.03576750323123,0.0228315203169689,8.22053444410623,39.7011932889395,NA,NA
"ACMI",59,5,14,"Yes","Avg",NA,NA,NA,-3.37525823429364,-10.0085738512121,-3.1219263147966,NA,NA,NA,1.93175640510996,0.132735749459243,7.32880717516798,33.6840124163111,NA,NA
"ARUV",59,27,20,"Yes","Unavg",0,0.472912727698439,0.0585671977782406,-1.65164228137053,-11.2861485732008,-5.03741474498497,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",59,27,20,"Yes","Unavg",0.835530277726861,0.311421009361937,0.0469130414170214,-1.58307346635855,-9.12187003749752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",59,27,20,"Yes","Unavg",1.57035745919126,0.215666262939624,0.0849933164149995,-1.66981838033915,-18.1415123549191,-6.4101283538964,NA,NA,NA,-0.452360215899452,-0.042402140067248,4.46439061759753,16.5489183930581,NA,NA
"ARUV",59,27,20,"Yes","Avg",NA,NA,NA,-1.63420848312813,-12.0906174549665,-3.76470597464734,NA,NA,NA,-0.0975588372655961,-0.00914471108894586,0.962818440799978,3.56904338552363,NA,NA
"CARU",59,28,16,"Yes","Unavg",0,0.571028042206942,0.102534201512511,-1.56012905799587,-13.1101708358905,-12.2095114620514,NA,NA,NA,-0.479551371981628,-0.815610493495181,NA,NA,NA,NA
"CARU",59,28,16,"Yes","Unavg",0.572093537607003,0.428971957793058,0.0830096880012616,-1.86952223739878,-12.915227204724,-11.6987092002748,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",59,28,16,"Yes","Avg",NA,NA,NA,-1.69285005589215,-13.0265454847697,-11.990391615772,NA,NA,NA,-0.273837281080322,-0.465736463303991,NA,NA,NA,NA
"EPAN",59,6,18,"Yes","Unavg",0,1,0.187763785923234,-3.50631690775384,-14.1284968287261,-15.9500492836113,NA,NA,NA,2.55164139891883,0.46683818654561,NA,NA,NA,NA
"EPAN",59,6,18,"Yes","Avg",NA,NA,NA,-3.50631690775384,-14.1284968287261,-15.9500492836113,NA,NA,NA,2.55164139891883,0.46683818654561,NA,NA,NA,NA
"PAMY",59,67,61,"Yes","Unavg",0,1,0.0804942253615899,-0.019226865793029,-8.66063341148389,-8.1296675514641,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PAMY",59,67,61,"Yes","Avg",NA,NA,NA,-0.019226865793029,-8.66063341148389,-8.1296675514641,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",59,23,42,"Yes","Unavg",0,0.674759395299976,0.189803460159599,-1.97627504077389,13.0884739794565,-18.3112826140129,NA,NA,NA,-1.074207596039,1.20348032535232,27.8972828261519,-4.04523858430841,NA,NA
"VAME",59,23,42,"Yes","Unavg",1.45958189068159,0.325240604700024,0.170906621388358,-1.9344466646278,12.7050124982441,-17.0861245670916,NA,NA,NA,0.129596666798586,1.14760133916579,NA,NA,NA,NA
"VAME",59,23,42,"Yes","Avg",NA,NA,NA,-1.96267075442251,12.9637567354278,-17.9128114699791,NA,NA,NA,-0.682681569653239,1.18530621009499,18.8239536902867,-2.72956274099207,NA,NA
"ACMI",6,5,15,"Yes","Unavg",0,0.373409293168342,0.164596548396661,-3.31440675897303,-8.26094134932657,NA,NA,NA,NA,2.30172388874161,-0.247468325992759,6.54682365659001,29.8398661762469,NA,NA
"ACMI",6,5,15,"Yes","Unavg",0.954578898862707,0.231686616907757,0.114937384671386,-3.19458313229913,NA,NA,NA,NA,NA,2.20133135928885,0.361369788242922,NA,NA,NA,NA
"ACMI",6,5,15,"Yes","Unavg",1.01844614589893,0.224404908168811,0.200167328747938,-3.78575259998003,-18.310537774202,-15.1259429892785,NA,NA,NA,2.6953891414509,-3.08987584223706,17.333898984654,101.945995522201,18.4338266744973,-23.4841394681321
"ACMI",6,5,15,"Yes","Unavg",1.56788924229434,0.17049918175509,0.167682034833211,-3.35240143328916,-9.73587923498759,-2.91173829089953,NA,NA,NA,2.3884505176458,-0.357929302055591,7.26827041681669,34.84286362731,NA,NA
"ACMI",6,5,15,"Yes","Avg",NA,NA,NA,-3.39889560933221,-8.85364626113027,-3.89078484355905,NA,NA,NA,2.38159151737791,-0.763092386756719,7.57369096280577,39.9603448389084,4.13664118209036,-5.26995616076974
"ARUV",6,27,21,"Yes","Unavg",0,0.526942451991938,0.0576543722078463,-1.62209366960475,-11.0610551333748,-5.37282750909093,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",6,27,21,"Yes","Unavg",1.27728351999016,0.27823040998966,0.0443453650045837,-1.54975181759265,-8.82534115206392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",6,27,21,"Yes","Unavg",1.98995729921512,0.194827138018402,0.0820610801135759,-1.68575703753866,-18.5241494062981,-6.89467542877456,NA,NA,NA,-0.0703135860827671,-0.0377108179870647,8.33563347521986,16.9632412289306,NA,NA
"ARUV",6,27,21,"Yes","Avg",NA,NA,NA,-1.61436931823119,-11.8930248136902,-4.17444078312406,NA,NA,NA,-0.013698994740316,-0.00734709074075268,1.62400761354747,3.3048997401483,NA,NA
"CARU",6,28,15,"Yes","Unavg",0,0.374868052862754,0.103414713656764,-1.53983867211321,-11.1482221327802,-13.0674788275013,NA,NA,NA,-0.440232728477866,-0.940393578307153,NA,NA,NA,NA
"CARU",6,28,15,"Yes","Unavg",0.737681061501945,0.259234633971688,0.117536177641425,-1.65404615883153,-15.8533551503643,-13.8386140204833,NA,NA,NA,-0.179423300767586,-0.847493203266954,18.5510135530346,4.98028349952916,NA,NA
"CARU",6,28,15,"Yes","Unavg",1.16748995916578,0.209103454152133,0.132990315026658,-1.56147830565185,-14.0967708643049,-11.0822913539725,NA,NA,NA,-0.228749385041562,-2.6112465834159,16.9846074490739,-15.0627198445166,1.01425112600456,-34.6982092384291
"CARU",6,28,15,"Yes","Unavg",1.74328432465336,0.156793859013425,0.0785539982352376,-1.87283776373553,-10.9421072196156,-12.3552406438746,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",6,28,15,"Yes","Avg",NA,NA,NA,-1.6261823428724,-12.9521897402441,-12.7405996457947,NA,NA,NA,-0.259374205978799,-1.11824378020226,8.36060529324415,-1.85860477833862,0.212083413825244,-7.25551540464898
"CEVE",6,23,20,"Yes","Unavg",0,0.374362596665072,0.146901550673021,-2.21996441546599,-20.9841847250611,-20.6753699167479,NA,NA,NA,1.02795525049279,-0.351107894169962,12.1129681622549,22.8158396595352,NA,NA
"CEVE",6,23,20,"Yes","Unavg",0.165901674806349,0.344561984462538,0.163498052251679,-1.8834950821563,-15.1698170138127,-12.6645779168048,NA,NA,NA,0.378713395987374,-1.34108390929823,1.01960645382474,17.4565792520819,-21.1778877048431,-21.9191154804128
"CEVE",6,23,20,"Yes","Unavg",0.573203619314143,0.28107541887239,0.127105714820627,-1.95853493427685,-11.36720810439,-18.5285258939937,NA,NA,NA,0.743638612634696,-0.607449355599571,NA,NA,NA,NA
"CEVE",6,23,20,"Yes","Avg",NA,NA,NA,-2.03054847333919,-16.2776789161373,-17.3117304451815,NA,NA,NA,0.724336770629913,-0.764267278158563,4.88595983764377,14.5562705690624,-7.29709501430551,-7.55249392759458
"EPAN",6,6,17,"Yes","Unavg",0,1,0.153982537865313,-3.22702111688343,-9.4400389621464,-8.9837225989486,NA,NA,NA,2.34583029967138,0.326185375108932,NA,NA,NA,NA
"EPAN",6,6,17,"Yes","Avg",NA,NA,NA,-3.22702111688343,-9.4400389621464,-8.9837225989486,NA,NA,NA,2.34583029967138,0.326185375108932,NA,NA,NA,NA
"PAMY",6,67,63,"Yes","Unavg",0,1,0.0784432173484553,0.0181650656812434,-9.20775798425373,-7.03547641333764,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PAMY",6,67,63,"Yes","Avg",NA,NA,NA,0.0181650656812434,-9.20775798425373,-7.03547641333764,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",6,23,44,"Yes","Unavg",0,0.715975373594448,0.180357401074752,-1.91541452070187,12.2897736132007,-16.6699555864368,NA,NA,NA,-0.628549828764673,1.2500726440918,23.8837043926101,-5.0678435903485,NA,NA
"VAME",6,23,44,"Yes","Unavg",1.849169649701,0.284024626405552,0.160401337358836,-1.87519893773556,11.600598437318,-15.6332019206948,NA,NA,NA,0.332245514979357,1.18685195172824,NA,NA,NA,NA
"VAME",6,23,44,"Yes","Avg",NA,NA,NA,-1.90399230477419,12.0940308913426,-16.3754920138498,NA,NA,NA,-0.355660290205581,1.23211641056214,17.1001441753184,-3.628451207918,NA,NA
"ACMI",60,5,19,"Yes","Unavg",0,0.372413045036525,0.111570175421175,-3.19458313229915,NA,NA,NA,NA,NA,2.33438186707603,0.867305426714723,NA,NA,NA,NA
