"Species","Dataset","L.Occ","R.Occ","Fire.Included","Type","Intercept.CI.Lower","Elevation.m.CI.Lower","Elevation.m2.CI.Lower","Data.Type.nofi.CI.Lower","Data.Type.Elevation.m.nofi.CI.Lower","Data.Type.Elevation.m2.nofi.CI.Lower","Resurvey.Burned.fi.CI.Lower","Resurvey.Unburned.fi.CI.Lower","Elevation.m.Res.Burn.fi.CI.Lower","Elevation.m.Res.Unburn.fi.CI.Lower","Elevation.m2.Res.Burn.fi.CI.Lower","Elevation.m2.Res.Unburn.fi.CI.Lower","Intercept.CI.Upper","Elevation.m.CI.Upper","Elevation.m2.CI.Upper","Data.Type.nofi.CI.Upper","Data.Type.Elevation.m.nofi.CI.Upper","Data.Type.Elevation.m2.nofi.CI.Upper","Resurvey.Burned.fi.CI.Upper","Resurvey.Unburned.fi.CI.Upper","Elevation.m.Res.Burn.fi.CI.Upper","Elevation.m.Res.Unburn.fi.CI.Upper","Elevation.m2.Res.Burn.fi.CI.Upper","Elevation.m2.Res.Unburn.fi.CI.Upper"
"VAME",53,23,42,"Yes","Avg.Confidence",-2.44139680805258,1.55686577698833,-23.0801499556932,NA,NA,NA,-2.67810813527732,0.491922268691415,-15.6725858043645,-16.8967121281122,NA,NA,-1.30978854467193,21.646653818983,-8.19630494490655,NA,NA,NA,1.32891612495457,1.85957235147192,52.7378035647644,8.54547130028915,NA,NA
"ACMI",54,5,16,"Yes","Avg.Confidence",-4.76241288441789,-35.1185019509376,-24.2907833713056,NA,NA,NA,0.836989095752294,-3.96007870846055,-15.3241668205579,-21.7011465880742,-15.4603535588674,-34.6691624441665,-2.17403873770954,11.3799398025592,12.7151399552423,NA,NA,NA,3.86513059810571,3.00109844277714,35.8870186700676,119.129204211101,22.6892265693203,26.207461867043
"ARUV",54,27,20,"Yes","Avg.Confidence",-2.06376616566632,-22.0587061867127,-11.1042438439521,NA,NA,NA,-0.827221597013095,-0.375080982664611,-9.02787469342793,-11.6091726807086,NA,NA,-1.20465080058994,-2.12252872322033,3.57483189465739,NA,NA,NA,0.632103922481903,0.356791560486719,10.9535115750279,18.7472594517559,NA,NA
"CARU",54,28,16,"Yes","Avg.Confidence",-2.24841715853741,-20.3873905336164,-20.0152143049405,NA,NA,NA,-1.19984684084665,-1.46335621468488,NA,NA,NA,NA,-1.10026652768775,-3.65938819089614,-4.29898021066532,NA,NA,NA,0.66690982948284,0.522365930495408,NA,NA,NA,NA
"CEVE",54,23,17,"Yes","Avg.Confidence",-2.65703196454643,-27.5881187201182,-26.9597361578979,NA,NA,NA,-0.238434474000596,-1.80996106433709,-11.1646008433846,-15.924382412471,NA,NA,-1.31962182917198,-1.68915631910823,-7.71328515265458,NA,NA,NA,1.80824761401922,0.0483273987193915,18.4096503295118,29.5864238798502,NA,NA
"EPAN",54,6,18,"Yes","Avg.Confidence",-4.23923744344822,-20.6087699943887,-19.3763718008734,NA,NA,NA,1.52985634403389,-1.15169799594413,NA,NA,NA,NA,-2.43309816207194,-0.768411251932541,-0.334416741887685,NA,NA,NA,3.81264805881133,1.37006260538075,NA,NA,NA,NA
"PAMY",54,67,62,"Yes","Avg.Confidence",-0.279195628586144,-13.986152511042,-13.8369405243697,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.254332925607088,-4.88045264964386,-4.72493131386641,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",54,23,41,"Yes","Avg.Confidence",-2.41568104642557,1.47963612229811,-22.4899065980012,NA,NA,NA,-3.1387776877402,0.485790675534222,-18.8933306696711,-15.8325424246086,NA,NA,-1.29535738157446,21.0322531450495,-7.71015191483011,NA,NA,NA,1.28058099047906,1.84604864679525,54.9031216585162,8.55423768961007,NA,NA
"ACMI",55,5,16,"Yes","Avg.Confidence",-4.44914950656588,-28.7093373215159,-13.3269592074316,NA,NA,NA,0.984100819152708,-1.55324255824618,-9.21639413493271,3.40447367799815,NA,NA,-2.32263220403901,8.14375045967784,6.15087133534831,NA,NA,NA,3.6393835346788,1.78940094167625,33.1889840684355,65.6410967238024,NA,NA
"ARUV",55,27,20,"Yes","Avg.Confidence",-2.07975268856215,-23.3434379312798,-11.7433831691357,NA,NA,NA,-0.645550507328291,-0.468114387466084,-9.66637218343545,-13.1562034867229,NA,NA,-1.1862676888607,-1.2480335927333,3.43976817311964,NA,NA,NA,0.606120239433,0.400489808720054,14.3045161253897,23.4081154768642,NA,NA
"CARU",55,28,16,"Yes","Avg.Confidence",-2.22609129516917,-22.3004837485205,-20.5432377944146,NA,NA,NA,-1.22980069777207,-1.5597897488198,-14.292729333901,-9.56667741046206,NA,NA,-1.08195951238989,-2.72692140456294,-4.52317041832291,NA,NA,NA,0.745101554452269,0.438839266282173,24.6010527331563,10.7590610107361,NA,NA
"CEVE",55,23,21,"Yes","Avg.Confidence",-2.77742803152132,-30.8660145797974,-29.7773508723934,NA,NA,NA,-0.332502068448212,-2.22283202883681,-18.2674266622106,-13.4700733642559,-29.7329271176689,-33.929948242227,-1.29455274517402,-1.8989519811259,-5.17400098693243,NA,NA,NA,2.11044525791366,0.728849095398062,23.5844711241736,41.5211890669141,17.3313799304127,19.9133592395465
"EPAN",55,6,17,"Yes","Avg.Confidence",-4.57668201182606,-30.6737588643657,-24.8453192969974,NA,NA,NA,1.29049992327387,-0.880989855045247,NA,NA,NA,NA,-2.57717399235622,-4.88672630237853,-2.32090288252162,NA,NA,NA,3.65368903688095,1.53532026372419,NA,NA,NA,NA
"PAMY",55,67,65,"Yes","Avg.Confidence",-0.197350110734281,-12.9606758180052,-9.98684993399264,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.320909351295039,-4.36633876955976,-1.39935447182001,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",55,23,44,"Yes","Avg.Confidence",-2.54403841429835,1.75858683030653,-24.7861229965142,NA,NA,NA,-2.76639460395731,0.579119022431976,-0.70749956708788,-19.6917737240829,NA,NA,-1.380110468006,24.0863159505932,-9.72171279090412,NA,NA,NA,0.851006623848975,1.96692229474075,55.9933793038432,8.12910056106941,NA,NA
"ACMI",56,5,15,"Yes","Avg.Confidence",-4.09401343827733,-3.65319476975933,NA,NA,NA,NA,0.888359900175742,-0.670469420224587,NA,NA,NA,NA,-2.29641004071933,4.27374818281723,NA,NA,NA,NA,3.23696837427959,1.77938331778113,NA,NA,NA,NA
"ARUV",56,27,21,"Yes","Avg.Confidence",-2.04255815169617,-21.9227922920954,-11.660546142658,NA,NA,NA,-0.537544043851536,-0.356052269038363,-8.62175328229816,-11.5882685514725,NA,NA,-1.1861804847662,-1.86325733528505,3.31166457640984,NA,NA,NA,0.510146054370904,0.341358087556858,11.8697685093931,18.1980680317691,NA,NA
"CARU",56,28,16,"Yes","Avg.Confidence",-2.189115881864,-19.819715842917,-19.898566428079,NA,NA,NA,-1.03511453928907,-1.72383549701327,NA,NA,NA,NA,-1.06273064690044,-3.3603545251695,-4.25442648672387,NA,NA,NA,0.714357204831958,0.432457509831485,NA,NA,NA,NA
"CEVE",56,23,19,"Yes","Avg.Confidence",-2.7272527675202,-29.3106431681238,-28.8550529041745,NA,NA,NA,-0.241048414159665,-2.11188016243441,-15.7021205713159,-15.8664649189979,-23.7509109111586,-23.5826624483482,-1.31298700891347,-2.11490596882483,-6.23920168996615,NA,NA,NA,2.04652616132324,0.380303047105466,20.6935345993604,35.9673602760405,15.7663233067732,16.4096491449695
"EPAN",56,6,16,"Yes","Avg.Confidence",-4.40745104113946,-25.1018790659618,-23.6494266230468,NA,NA,NA,1.13432176206194,-0.889791040418489,NA,NA,NA,NA,-2.5022692851916,-1.881340605113,-2.04380165642632,NA,NA,NA,3.49894970039001,1.52156113984408,NA,NA,NA,NA
"PAMY",56,67,60,"Yes","Avg.Confidence",-0.328148323289737,-13.8835008905243,-12.9962606392822,NA,NA,NA,-0.816584832060257,-0.352146993199264,NA,NA,NA,NA,0.310921603675194,-4.78660646315206,-3.88474989357981,NA,NA,NA,0.498186081175455,0.288865883653084,NA,NA,NA,NA
"VAME",56,23,42,"Yes","Avg.Confidence",-2.42995260020451,1.68387005325055,-22.792701459795,NA,NA,NA,-2.48029375606546,0.487417320894515,-16.6727862882898,-15.8789714350698,NA,NA,-1.30584782887696,21.3052178897264,-8.04527583025111,NA,NA,NA,1.34838193818689,1.85056458285968,49.1736697920497,8.62683493771849,NA,NA
"ACMI",57,5,18,"Yes","Avg.Confidence",-4.09322987348587,-3.57457379397861,NA,NA,NA,NA,1.1898415277815,-0.465283946948444,NA,NA,NA,NA,-2.29594519392256,3.62567478558891,NA,NA,NA,NA,3.47940168284318,1.9083955652287,NA,NA,NA,NA
"ARUV",57,27,21,"Yes","Avg.Confidence",-2.04255815169617,-21.9227922920954,-11.660546142658,NA,NA,NA,-0.537544043851536,-0.356052269038363,-8.62175328229816,-11.5882685514725,NA,NA,-1.1861804847662,-1.86325733528505,3.31166457640984,NA,NA,NA,0.510146054370904,0.341358087556858,11.8697685093931,18.1980680317691,NA,NA
"CARU",57,28,14,"Yes","Avg.Confidence",-2.04216366245257,-19.4976334328362,-19.9906647742063,NA,NA,NA,-1.32520531813422,-2.09894189181924,NA,NA,NA,NA,-1.0257014109454,-3.1620020807747,-4.43630352975776,NA,NA,NA,0.729615026268644,-0.360533654599255,NA,NA,NA,NA
"EPAN",57,6,13,"Yes","Avg.Confidence",-5.33045429823237,-48.0169044101883,-41.2551754776457,NA,NA,NA,0.356017760103729,-1.64328933179769,-42.1038939957678,-28.2549526064397,NA,NA,-2.6423033544899,2.11222183193473,-5.71880930159811,NA,NA,NA,3.70809912572736,1.21585312682073,24.0504290291582,22.1846055572921,NA,NA
"PAMY",57,67,63,"Yes","Avg.Confidence",-0.24711060620661,-14.2252083390074,-11.2777587810164,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.279412581222928,-5.34876984389507,-2.44008010667935,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",57,23,40,"Yes","Avg.Confidence",-2.48701142248082,2.25299207898949,-24.286123341442,NA,NA,NA,-2.5208984053389,0.37781675150443,-17.91996659123,-14.9829816506022,NA,NA,-1.33647224932174,22.1868691950089,-8.86691388283431,NA,NA,NA,1.40133034838102,1.75323402410669,50.274031723483,9.13147562770398,NA,NA
"ACMI",58,5,13,"Yes","Avg.Confidence",-4.52274799840542,-28.3759091051936,-18.2820156037856,NA,NA,NA,0.632425446073467,-2.83830726085083,-16.6771618864594,-37.9168556211525,-12.0789013725542,-24.7981066221881,-2.19379779449119,13.9214063280985,11.2986568672315,NA,NA,NA,3.47433029231338,2.55287195038665,25.2385562205018,88.3174308597231,15.5694341382251,20.7527765640605
"ARUV",58,27,19,"Yes","Avg.Confidence",-2.09625921364599,-23.2995160491081,-11.1857168229996,NA,NA,NA,-0.980584608763488,-0.485816671346489,-10.3197814184923,-12.9542733695728,NA,NA,-1.20245206444692,-1.60091199361436,3.66781136766953,NA,NA,NA,0.711084892464849,0.410752755681335,12.9765756384264,23.6430429202647,NA,NA
"CARU",58,28,15,"Yes","Avg.Confidence",-2.21389958162789,-20.0647300475512,-19.739663306733,NA,NA,NA,-1.31630662210915,-1.71999864807499,NA,NA,NA,NA,-1.05222302210557,-3.38398290060614,-4.01431401494927,NA,NA,NA,0.668342853854019,0.430731516344254,NA,NA,NA,NA
"EPAN",58,6,15,"Yes","Avg.Confidence",-4.35071223775935,-24.0093045584138,-22.4904784578186,NA,NA,NA,0.938212679685869,-0.885160909880053,NA,NA,NA,NA,-2.47215755002053,-1.14476645863619,-1.20818281702835,NA,NA,NA,3.31981782474454,1.52458131374489,NA,NA,NA,NA
"PAMY",58,67,64,"Yes","Avg.Confidence",-0.233938344283665,-13.4884074295916,-12.9547915024844,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.294439494082118,-4.57059390110829,-4.01898001010847,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",58,23,43,"Yes","Avg.Confidence",-2.49333543444894,2.44337776591772,-24.2782634395712,NA,NA,NA,-2.11832253691842,0.485414557812019,-16.0919299367459,-14.464394475753,NA,NA,-1.34447832036473,22.4535786114959,-9.09587225410374,NA,NA,NA,1.49614614572906,1.86020669966204,48.1226352168201,9.32593607415048,NA,NA
"ACMI",59,5,14,"Yes","Avg.Confidence",-4.43347252314166,-28.1789744268845,-12.7518820334859,NA,NA,NA,0.562375829270871,-1.52970824738801,-14.0320826850849,2.94696239054208,NA,NA,-2.31704394544562,8.16182672446023,6.50802940389268,NA,NA,NA,3.30113698094905,1.7951797463065,28.6896970354209,64.4210624420801,NA,NA
"ARUV",59,27,20,"Yes","Avg.Confidence",-2.06376616566632,-22.0587061867127,-11.1042438439521,NA,NA,NA,-0.827221597013095,-0.375080982664611,-9.02787469342793,-11.6091726807086,NA,NA,-1.20465080058994,-2.12252872322033,3.57483189465739,NA,NA,NA,0.632103922481903,0.356791560486719,10.9535115750279,18.7472594517559,NA,NA
"CARU",59,28,16,"Yes","Avg.Confidence",-2.27449756148805,-21.6173025070383,-19.8857135428261,NA,NA,NA,-1.21367091394532,-1.4557116955548,NA,NA,NA,NA,-1.11120255029626,-4.43578846250112,-4.09506968871784,NA,NA,NA,0.665996351784673,0.524238768946815,NA,NA,NA,NA
"EPAN",59,6,18,"Yes","Avg.Confidence",-4.63927336470158,-28.41257336236,-29.3483751063323,NA,NA,NA,1.40689986161233,-0.685280939469279,NA,NA,NA,NA,-2.61824670395569,-3.31633457580798,-5.47273871244226,NA,NA,NA,3.80791259964344,1.64772394041852,NA,NA,NA,NA
"PAMY",59,67,61,"Yes","Avg.Confidence",-0.2838506580021,-13.2364321092274,-12.702451629504,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.243009216372789,-4.32424232118539,-3.7883444921746,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",59,23,42,"Yes","Avg.Confidence",-2.55226601998857,2.61409747586928,-25.8592641595388,NA,NA,NA,-2.79625175633327,0.49137408952494,-18.0238263207473,-15.0088514054222,NA,NA,-1.37307548885645,23.3134159949863,-9.96635878041948,NA,NA,NA,1.43088861702679,1.87923833066503,55.6717337013206,9.54972592343809,NA,NA
"ACMI",6,5,15,"Yes","Avg.Confidence",-4.659334249999,-31.6914535610309,-21.7867772684007,NA,NA,NA,0.928508505087694,-5.14728096854202,-16.6600542703972,-51.9474361468633,-16.2549553451871,-41.8636558731049,-2.13845696866543,13.9841610387704,14.0052075812826,NA,NA,NA,3.83467452966812,3.62109619502858,31.8074361960087,131.86812582468,24.5282377093679,31.3237435515655
"ARUV",6,27,21,"Yes","Avg.Confidence",-2.04255815169617,-21.9227922920954,-11.660546142658,NA,NA,NA,-0.537544043851536,-0.356052269038363,-8.62175328229816,-11.5882685514725,NA,NA,-1.1861804847662,-1.86325733528505,3.31166457640984,NA,NA,NA,0.510146054370904,0.341358087556858,11.8697685093931,18.1980680317691,NA,NA
"CARU",6,28,15,"Yes","Avg.Confidence",-2.21182790103766,-23.5048380272897,-21.4961169120629,NA,NA,NA,-1.32080766087174,-3.35088103367585,-14.0354432907959,-27.613905266941,-9.30185016614316,-42.8420980007409,-1.04053678470715,-2.39954145319857,-3.98508237952656,NA,NA,NA,0.802059248914143,1.11439347327133,30.7566538772842,23.8966957102638,9.72601699379365,28.3310671914429
"CEVE",6,23,20,"Yes","Avg.Confidence",-2.77720636116484,-31.0636013222256,-29.7812080847844,NA,NA,NA,-0.559243912274527,-2.27208881980067,-17.0662038521778,-12.9018788931631,-33.7165866350735,-35.2159385787293,-1.28389058551353,-1.49175651004902,-4.84225280557868,NA,NA,NA,2.00791745353435,0.743554263483546,26.8381235274654,42.0144200312879,19.1223966064625,20.1109507235401
"EPAN",6,6,17,"Yes","Avg.Confidence",-4.23985388013292,-20.7406979919366,-19.5815209346363,NA,NA,NA,1.24109477234501,-0.87699447540561,NA,NA,NA,NA,-2.43064871826455,-0.512614741386388,-0.323337768445329,NA,NA,NA,3.54998742255413,1.52933368663406,NA,NA,NA,NA
"PAMY",6,67,63,"Yes","Avg.Confidence",-0.245265708461499,-13.7439279260022,-11.5387306471327,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.279926839038654,-4.90771244296045,-2.72486239972436,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",6,23,44,"Yes","Avg.Confidence",-2.47516903813334,1.98794785621936,-23.8594745377398,NA,NA,NA,-2.15970624232761,0.545474361469954,-14.6365601965442,-16.1396833218522,NA,NA,-1.33281557141503,22.2001139264659,-8.89150948995983,NA,NA,NA,1.44838566191645,1.91875845965433,48.836848547181,8.88278090601623,NA,NA
"ACMI",60,5,19,"Yes","Avg.Confidence",-4.22703758569158,-18.8551506904694,-4.50698400251243,NA,NA,NA,1.18024377140812,-0.520176880571336,-11.7528835625149,-16.4962057108691,NA,NA,-2.2930671607364,10.3919125463848,3.49691971934595,NA,NA,NA,3.59566201522277,2.05690524455528,16.8371393122408,39.277454668414,NA,NA
"ARUV",60,27,20,"Yes","Avg.Confidence",-2.06376616566632,-22.0587061867127,-11.1042438439521,NA,NA,NA,-0.827221597013095,-0.375080982664611,-9.02787469342793,-11.6091726807086,NA,NA,-1.20465080058994,-2.12252872322033,3.57483189465739,NA,NA,NA,0.632103922481903,0.356791560486719,10.9535115750279,18.7472594517559,NA,NA
"CARU",60,28,17,"Yes","Avg.Confidence",-2.25822072321362,-20.9959169500878,-19.6268387623348,NA,NA,NA,-1.08611418327025,-1.19368520932277,NA,NA,NA,NA,-1.14679140341408,-4.23519328076939,-4.13808548940085,NA,NA,NA,0.648201474391852,0.541446293441813,NA,NA,NA,NA
"EPAN",60,6,15,"Yes","Avg.Confidence",-5.42635990757049,-43.8191465542378,-42.8851869668735,NA,NA,NA,1.39362235429272,-1.21362595020411,NA,NA,NA,NA,-2.89833160417773,-7.94641166031862,-10.2478922634847,NA,NA,NA,3.94272784985519,1.33087132483307,NA,NA,NA,NA
"PAMY",60,67,59,"Yes","Avg.Confidence",-0.305723113075356,-12.7613928520685,-11.0547099790899,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21469676350366,-4.02788490391211,-2.34582297300442,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",60,23,45,"Yes","Avg.Confidence",-2.50448524649564,2.10000749853848,-24.6039198632111,NA,NA,NA,-2.21538565609755,0.60334638610386,-14.4750062225033,-16.4861450799286,NA,NA,-1.34942273730326,22.6712145085759,-9.43571465205444,NA,NA,NA,1.4522177944343,1.98349993619002,50.0953160969471,8.91881730437635,NA,NA
"ACMI",61,5,17,"Yes","Avg.Confidence",-4.16480999670813,-13.8050982344942,NA,NA,NA,NA,0.885431581603681,-0.392647558084675,-9.71077521210683,-15.4919776858645,NA,NA,-2.29302692908827,9.5230977059474,NA,NA,NA,NA,3.29328995355008,2.04825189190638,13.3430653560589,27.209071891009,NA,NA
"ARUV",61,27,20,"Yes","Avg.Confidence",-2.06376616566632,-22.0587061867127,-11.1042438439521,NA,NA,NA,-0.827221597013095,-0.375080982664611,-9.02787469342793,-11.6091726807086,NA,NA,-1.20465080058994,-2.12252872322033,3.57483189465739,NA,NA,NA,0.632103922481903,0.356791560486719,10.9535115750279,18.7472594517559,NA,NA
"CARU",61,28,18,"Yes","Avg.Confidence",-2.19764028647439,-19.9569895297976,-19.0680531339227,NA,NA,NA,-0.821842952848201,-1.16632605329432,NA,NA,NA,NA,-1.14461318436725,-3.83951664082007,-3.99572010227629,NA,NA,NA,0.607499144216231,0.546281002432474,NA,NA,NA,NA
"EPAN",61,6,17,"Yes","Avg.Confidence",-4.45102107104876,-27.289863553179,-22.9911640564817,NA,NA,NA,1.27269250240395,-0.879452137796486,NA,NA,NA,NA,-2.5251473482253,-3.50871042008809,-1.62164841787883,NA,NA,NA,3.61688169843089,1.53365925688623,NA,NA,NA,NA
"PAMY",61,67,65,"Yes","Avg.Confidence",-0.212615896958422,-12.9295607618487,-13.0178142592197,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.313889223645922,-4.08971432301248,-4.1318853271557,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",61,23,43,"Yes","Avg.Confidence",-2.52489358556659,1.64730059285774,-24.3173103475663,NA,NA,NA,-2.73925194756125,0.524845318719983,-0.815519164945462,-19.9307409711506,NA,NA,-1.36841777118499,23.7885038157749,-9.34830018131045,NA,NA,NA,0.852891956985375,1.9085886425323,55.3969750357141,7.83158052188649,NA,NA
"ACMI",62,5,14,"Yes","Avg.Confidence",-4.37681292060767,-26.3384050818952,-9.41880922473177,NA,NA,NA,0.926347647968086,-2.62937790309807,-12.1604113326085,4.21776246682172,NA,NA,-2.31325646159851,7.83389140784328,5.71115675386322,NA,NA,NA,3.52566250914769,1.54263525571094,27.6873514523269,69.4033275634402,NA,NA
"ARUV",62,27,20,"Yes","Avg.Confidence",-2.06376616566632,-22.0587061867127,-11.1042438439521,NA,NA,NA,-0.827221597013095,-0.375080982664611,-9.02787469342793,-11.6091726807086,NA,NA,-1.20465080058994,-2.12252872322033,3.57483189465739,NA,NA,NA,0.632103922481903,0.356791560486719,10.9535115750279,18.7472594517559,NA,NA
"CARU",62,28,15,"Yes","Avg.Confidence",-2.23511157114838,-20.897954151268,-19.8960280514199,NA,NA,NA,-1.32320772489408,-1.71998976683946,NA,NA,NA,NA,-1.0612641966537,-3.86930123999126,-4.03098950884304,NA,NA,NA,0.667553544369289,0.431710194732394,NA,NA,NA,NA
"CEVE",62,23,21,"Yes","Avg.Confidence",-2.77742803152132,-30.8660145797974,-29.7773508723934,NA,NA,NA,-0.332502068448212,-2.22283202883681,-18.2674266622106,-13.4700733642559,-29.7329271176689,-33.929948242227,-1.29455274517402,-1.8989519811259,-5.17400098693243,NA,NA,NA,2.11044525791366,0.728849095398062,23.5844711241736,41.5211890669141,17.3313799304127,19.9133592395465
"EPAN",62,6,18,"Yes","Avg.Confidence",-4.42020688418536,-24.6318740302338,-24.0923967988602,NA,NA,NA,1.31795242272659,-0.667720669465558,NA,NA,NA,NA,-2.51929850440432,-2.15492097598335,-2.86740995903133,NA,NA,NA,3.6674082892035,1.65957466758386,NA,NA,NA,NA
"PAMY",62,67,61,"Yes","Avg.Confidence",-0.288735051084131,-14.0029446087896,-12.5309716318487,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.240672832553464,-5.00879546479248,-3.56775323497658,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",62,23,43,"Yes","Avg.Confidence",-2.44907077750141,1.77577970608046,-23.1982593455746,NA,NA,NA,-2.13003358755056,0.490927888006286,-14.2952373075616,-16.4390396989666,NA,NA,-1.31710052167607,21.8034316470535,-8.40016919994902,NA,NA,NA,1.43026302196561,1.85960868736073,48.0871400796588,8.71861600879641,NA,NA
"ACMI",63,5,15,"Yes","Avg.Confidence",-4.23409648952408,-18.6662095365882,-7.00189263896027,NA,NA,NA,0.901635121002618,-0.922831491142147,-12.1350084876445,-20.2138161344052,NA,NA,-2.28974335110316,11.7313436527496,4.88114268161583,NA,NA,NA,3.39304563519356,1.8255793073986,20.1626180932528,40.7282099295398,NA,NA
"ARUV",63,27,20,"Yes","Avg.Confidence",-2.06376616566632,-22.0587061867127,-11.1042438439521,NA,NA,NA,-0.827221597013095,-0.375080982664611,-9.02787469342793,-11.6091726807086,NA,NA,-1.20465080058994,-2.12252872322033,3.57483189465739,NA,NA,NA,0.632103922481903,0.356791560486719,10.9535115750279,18.7472594517559,NA,NA
"CARU",63,28,16,"Yes","Avg.Confidence",-2.24841715853741,-20.3873905336164,-20.0152143049405,NA,NA,NA,-1.19984684084665,-1.46335621468488,NA,NA,NA,NA,-1.10026652768775,-3.65938819089614,-4.29898021066532,NA,NA,NA,0.66690982948284,0.522365930495408,NA,NA,NA,NA
"EPAN",63,6,16,"Yes","Avg.Confidence",-4.51082688314068,-25.2644109846682,-27.4955646832458,NA,NA,NA,1.3776044076043,-1.18685972900315,NA,NA,NA,NA,-2.55113044801646,-1.31291966545701,-4.22330944935007,NA,NA,NA,3.76018174611142,1.34206362580798,NA,NA,NA,NA
"PAMY",63,67,64,"Yes","Avg.Confidence",-0.230699178835663,-12.6415941818506,-13.4288179587324,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.296173327670728,-3.78000529092154,-4.50414925297306,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",63,23,43,"Yes","Avg.Confidence",-2.46795178665506,1.72580110376058,-23.7922281566738,NA,NA,NA,-2.58464631601929,0.547892146561124,-16.1799982834362,-16.9013601429771,NA,NA,-1.32594639341055,21.9663975102603,-8.75372821954795,NA,NA,NA,1.34444744598655,1.92009815949915,51.4004723476612,8.58573335076367,NA,NA
"ACMI",64,5,14,"Yes","Avg.Confidence",-4.27934695965718,-21.963769611884,-6.11090672254614,NA,NA,NA,0.733497367263375,-1.37819681964128,-12.3452519721054,-14.598640158145,NA,NA,-2.297040546797,9.81438238096703,4.48532058874199,NA,NA,NA,3.28857906585604,1.82018056094693,23.6767861272106,54.594904803201,NA,NA
"ARUV",64,27,19,"Yes","Avg.Confidence",-2.09625921364599,-23.2995160491081,-11.1857168229996,NA,NA,NA,-0.980584608763488,-0.485816671346489,-10.3197814184923,-12.9542733695728,NA,NA,-1.20245206444692,-1.60091199361436,3.66781136766953,NA,NA,NA,0.711084892464849,0.410752755681335,12.9765756384264,23.6430429202647,NA,NA
"CARU",64,28,18,"Yes","Avg.Confidence",-2.26175926093694,-21.1703015372925,-20.2461395307485,NA,NA,NA,-0.96481492782636,-0.97142341917405,NA,NA,NA,NA,-1.18907845246092,-4.35577519745372,-4.654525144655,NA,NA,NA,0.619258741639906,0.514364314581414,NA,NA,NA,NA
"CEVE",64,23,19,"Yes","Avg.Confidence",-2.70210268997152,-29.6255981328046,-27.7213494599711,NA,NA,NA,-0.330308870837621,-1.9566785515571,-13.9821720041701,-14.4319152232362,-17.5561432100789,-23.4316815451804,-1.29717187165275,-1.39220758957375,-6.11410809605565,NA,NA,NA,1.88595940293991,0.508638297760398,22.976156316383,40.4181484383362,12.4730207759458,16.2294978437273
"EPAN",64,6,16,"Yes","Avg.Confidence",-4.38653674048546,-25.2784353469524,-22.510381163726,NA,NA,NA,1.10914142899235,-0.882172699299859,NA,NA,NA,NA,-2.49232545045082,-2.19071031527575,-1.34470822343927,NA,NA,NA,3.4656492029575,1.5288491967965,NA,NA,NA,NA
"PAMY",64,67,61,"Yes","Avg.Confidence",-0.280464824237074,-13.0680733529729,-12.351376613612,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.244630039130556,-4.21061530164863,-3.49363800264587,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",64,23,42,"Yes","Avg.Confidence",-2.43763752261294,1.74196334976856,-23.048696435892,NA,NA,NA,-3.15932887550771,0.538430633974013,-19.4897736338087,-15.2066953851182,NA,NA,-1.3090792491346,21.3503345622825,-8.13177974447339,NA,NA,NA,1.3056368453956,1.90173348318635,55.4227629440532,8.71316464778101,NA,NA
"ACMI",65,5,15,"Yes","Avg.Confidence",-4.42832093156284,-28.0303904532929,-12.4469095226636,NA,NA,NA,0.70621851978276,-1.52443744725786,-15.8822933421688,3.10890264729182,NA,NA,-2.31751344535572,8.11774757507566,6.36701384678992,NA,NA,NA,3.41237747406894,1.79499870205171,26.0875043273706,63.945570146098,NA,NA
"ARUV",65,27,20,"Yes","Avg.Confidence",-2.06376616566632,-22.0587061867127,-11.1042438439521,NA,NA,NA,-0.827221597013095,-0.375080982664611,-9.02787469342793,-11.6091726807086,NA,NA,-1.20465080058994,-2.12252872322033,3.57483189465739,NA,NA,NA,0.632103922481903,0.356791560486719,10.9535115750279,18.7472594517559,NA,NA
