"Species","Dataset","L.Occ","R.Occ","Fire.Included","Type","Mod.ID","deltaAIC","Weight","Rsquared","Intercept","Elevation.m","Elevation.m2","Data.Type.nofi","Data.Type.Elevation.m.nofi","Data.Type.Elevation.m2.nofi","Resurvey.Burned.fi","Resurvey.Unburned.fi","Elevation.m.Res.Burn.fi","Elevation.m.Res.Unburn.fi","Elevation.m2.Res.Burn.fi","Elevation.m2.Res.Unburn.fi"
"CARU",12,28,15,"Yes","Unavg","Mod.7",0,0.394957724300085,0.101882892770275,-1.5322294587815,-10.9120607782804,-12.9095258951465,NA,NA,NA,-0.440875787318572,-0.938995780385938,NA,NA,NA,NA
"CARU",12,28,15,"Yes","Avg",NA,NA,NA,NA,-1.6242182862936,-12.7306653012386,-12.7037587462242,0,0,0,-0.261908540287534,-0.96936975239776,7.85960434075961,0.0120042673168803,0.167179414937048,-4.75266367641454
"CEVE",12,23,20,"Yes","Unavg","Mod.15",0,1,0.177604485936982,-2.37587721289841,-23.5171546196012,-23.8942967316012,NA,NA,NA,1.24688267415068,-0.494503079423578,10.1272421562255,33.2530277570275,NA,NA
"CEVE",12,23,20,"Yes","Avg",NA,NA,NA,NA,-2.37587721289841,-23.5171546196012,-23.8942967316012,0,0,0,1.24688267415068,-0.494503079423578,10.1272421562255,33.2530277570275,0,0
"EPAN",12,6,15,"Yes","Unavg","Mod.7",0,1,0.254470118587721,-4.23029105246093,-25.752869029148,-29.0698945594645,NA,NA,NA,2.74294720933584,0.0667806412857749,NA,NA,NA,NA
"EPAN",12,6,15,"Yes","Avg",NA,NA,NA,NA,-4.23029105246093,-25.752869029148,-29.0698945594645,0,0,0,2.74294720933584,0.0667806412857749,0,0,0,0
"PAMY",12,67,63,"Yes","Unavg","Mod.3",0,1,0.0843467645483755,0.0140849682474251,-9.52127464378895,-7.5076781732833,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PAMY",12,67,63,"Yes","Avg",NA,NA,NA,NA,0.0140849682474251,-9.52127464378895,-7.5076781732833,0,0,0,0,0,0,0,0,0
"VAME",12,23,40,"Yes","Unavg","Mod.15",0,0.500686511424565,0.158133377284736,-1.86154249882974,11.5601505970655,-15.1370670582776,NA,NA,NA,-0.921724369598421,1.13519942070975,19.7382388254568,-5.76169384422599,NA,NA
"VAME",12,23,40,"Yes","Unavg","Mod.7",0.00549209484773883,0.499313488575435,0.144057405407631,-1.81598749937126,9.90799368754259,-14.447996498697,NA,NA,NA,-0.122952015363439,1.06620123345584,NA,NA,NA,NA
"VAME",12,23,40,"Yes","Avg",NA,NA,NA,NA,-1.83879627312808,10.7352063668976,-14.7930048332988,0,0,0,-0.522886558827739,1.10074769512662,9.88266993918289,-2.8848023907619,0,0
"ACMI",13,5,13,"Yes","Unavg","Mod.13",0,0.459326330964372,0.160727168026813,-3.31440675961293,-8.26094135831759,NA,NA,NA,NA,2.06631695251813,-0.450961434995266,1.86987291155699,29.0308975767646,NA,NA
"ACMI",13,5,13,"Yes","Unavg","Mod.15",1.30991318093326,0.238603774210365,0.16603618925325,-3.37462111271799,-10.3522265906808,-4.00147895501932,NA,NA,NA,2.16685002532597,-0.597678820026864,2.23992446673139,36.0077439312924,NA,NA
"ACMI",13,5,13,"Yes","Unavg","Mod.4",0.83820497547768,0.302069894825263,0.108119040523908,-3.19458313229914,NA,NA,NA,NA,NA,2.05960319946015,0.126530197165524,NA,NA,NA,NA
"ACMI",13,5,13,"Yes","Avg",NA,NA,NA,NA,-3.29257902102517,-6.2645482204452,-0.954767981090956,0,0,0,2.08827650044294,-0.311525920216801,1.39333629554339,21.9262392713445,0,0
"ARUV",13,27,21,"Yes","Unavg","Mod.1",1.27728351999016,0.27823040998966,0.0443453650045837,-1.54975181759265,-8.82534115206392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",13,27,21,"Yes","Unavg","Mod.15",1.98995729921512,0.194827138018402,0.0820610801135759,-1.68575703753866,-18.5241494062981,-6.89467542877456,NA,NA,NA,-0.0703135860827667,-0.0377108179870649,8.33563347521985,16.9632412289306,NA,NA
"ARUV",13,27,21,"Yes","Unavg","Mod.3",0,0.526942451991938,0.0576543722078463,-1.62209366960475,-11.0610551333748,-5.37282750909093,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",13,27,21,"Yes","Avg",NA,NA,NA,NA,-1.61436931823119,-11.8930248136902,-4.17444078312406,0,0,0,-0.013698994740316,-0.00734709074075271,1.62400761354747,3.3048997401483,0,0
"CARU",13,28,16,"Yes","Unavg","Mod.15",0.650767022888402,0.294504127601655,0.114620753483344,-1.63969739874656,-15.5872571330048,-13.4350491258532,NA,NA,NA,-0.187833488375466,-0.806362149134917,18.3031705666725,0.842786764659683,NA,NA
"CARU",13,28,16,"Yes","Unavg","Mod.3",0.628933417171936,0.297736784135982,0.0805510617154649,-1.85254999141243,-11.6282691036032,-12.178129420708,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",13,28,16,"Yes","Unavg","Mod.7",0,0.407759088262363,0.100318302324796,-1.54458953396258,-11.8061283282522,-12.7288045990547,NA,NA,NA,-0.45371777526795,-0.823427788502052,NA,NA,NA,NA
"CARU",13,28,16,"Yes","Avg",NA,NA,NA,NA,-1.66429034895101,-12.8667311346694,-12.7728402705885,0,0,0,-0.240325284000079,-0.573237145551465,5.39035928008217,0.248204180880321,0,0
"CEVE",13,23,17,"Yes","Unavg","Mod.15",0,1,0.167253477223102,-2.26911982315303,-21.7906218512054,-21.7117838916899,NA,NA,NA,1.03455709741312,-0.789072161940522,11.0128159960007,33.0792852878686,NA,NA
"CEVE",13,23,17,"Yes","Avg",NA,NA,NA,NA,-2.26911982315303,-21.7906218512054,-21.7117838916899,0,0,0,1.03455709741312,-0.789072161940522,11.0128159960007,33.0792852878686,0,0
"EPAN",13,6,16,"Yes","Unavg","Mod.7",0,1,0.180918430116398,-3.35495789545651,-12.5278341750649,-11.6686395603299,NA,NA,NA,2.41722877543117,0.119765486298558,NA,NA,NA,NA
"EPAN",13,6,16,"Yes","Avg",NA,NA,NA,NA,-3.35495789545651,-12.5278341750649,-11.6686395603299,0,0,0,2.41722877543117,0.119765486298558,0,0,0,0
"PAMY",13,67,66,"Yes","Unavg","Mod.3",0,1,0.0901034994602348,0.0680506211167267,-10.7347138249968,-6.17632359218068,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PAMY",13,67,66,"Yes","Avg",NA,NA,NA,NA,0.0680506211167267,-10.7347138249968,-6.17632359218068,0,0,0,0,0,0,0,0,0
"VAME",13,23,43,"Yes","Unavg","Mod.15",0,0.726776486906092,0.178471377553617,-1.90653172374468,12.1710470158321,-16.4229274015392,NA,NA,NA,-0.991095965363499,1.25169929328975,25.9693017275474,-5.61141533690103,NA,NA
"VAME",13,23,43,"Yes","Unavg","Mod.7",1.95665758995079,0.273223513093908,0.15800381789034,-1.85416272998563,10.9395160511242,-15.2681581173491,NA,NA,NA,0.118125853205522,1.18127943654934,NA,NA,NA,NA
"VAME",13,23,43,"Yes","Avg",NA,NA,NA,NA,-1.89222328329264,11.8345637991707,-16.1074172808998,0,0,0,-0.688030483293658,1.23245893263956,18.8738778769512,-4.07824472512389,0,0
"ACMI",14,5,14,"Yes","Unavg","Mod.13",0,0.423742722324814,0.147195712758661,-3.31440675897303,-8.26094134932655,NA,NA,NA,NA,2.16853857123353,-0.210158633137142,7.23929030944523,29.1967395511925,NA,NA
"ACMI",14,5,14,"Yes","Unavg","Mod.15",0.91999386465659,0.267502671115354,0.15519149764934,-3.39411151603424,-10.8418178456987,-4.82713412755754,NA,NA,NA,2.31803504778545,-0.384531934691505,8.59381921697619,37.6813992591811,NA,NA
"ACMI",14,5,14,"Yes","Unavg","Mod.4",0.633159352459458,0.308754606559833,0.0980873664333881,-3.19458313229915,NA,NA,NA,NA,NA,2.05960319946016,0.361369788242926,NA,NA,NA,NA
"ACMI",14,5,14,"Yes","Avg",NA,NA,NA,NA,-3.29873189767724,-6.40072900979977,-1.29127127295372,0,0,0,2.17489498018117,-0.080341924193172,5.36646617904755,22.4517808536259,0,0
"ARUV",14,27,20,"Yes","Unavg","Mod.1",0.835530277726861,0.311421009361937,0.0469130414170214,-1.58307346635855,-9.12187003749752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",14,27,20,"Yes","Unavg","Mod.15",1.57035745919126,0.215666262939624,0.0849933164149995,-1.66981838033915,-18.1415123549191,-6.41012835389641,NA,NA,NA,-0.452360215899452,-0.0424021400672477,4.46439061759753,16.5489183930581,NA,NA
"ARUV",14,27,20,"Yes","Unavg","Mod.3",0,0.472912727698439,0.0585671977782406,-1.65164228137053,-11.2861485732008,-5.03741474498498,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",14,27,20,"Yes","Avg",NA,NA,NA,NA,-1.63420848312813,-12.0906174549665,-3.76470597464734,0,0,0,-0.0975588372655961,-0.00914471108894579,0.962818440799977,3.56904338552363,0,0
"CARU",14,28,16,"Yes","Unavg","Mod.3",0.601386995548353,0.349600777645366,0.080671236812686,-1.85501673182123,-12.0368948371218,-11.9077562435192,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",14,28,16,"Yes","Unavg","Mod.31",1.94960499870916,0.178160150302155,0.12615824616749,-1.56147830565184,-14.0967708643049,-11.0822913539725,NA,NA,NA,-0.27680322366259,-2.39092636983128,10.8246570685341,-10.7684653906783,7.57974375128929,-34.0174108213249
"CARU",14,28,16,"Yes","Unavg","Mod.7",0,0.472239072052479,0.10032084411536,-1.54654603680088,-12.2188274650509,-12.4394004795691,NA,NA,NA,-0.46416362606778,-0.819642608859548,NA,NA,NA,NA
"CARU",14,28,16,"Yes","Avg",NA,NA,NA,NA,-1.65704796692364,-12.4897983551179,-12.0117544754227,0,0,0,-0.26851150398661,-0.813035066433032,1.92852253029932,-1.9185114125268,1.35040828598152,-6.06054702481739
"CEVE",14,23,17,"Yes","Unavg","Mod.15",0,1,0.153348825003615,-2.24035591204889,-21.3196825117609,-21.1080191082777,NA,NA,NA,0.847405529719529,-0.646832706122669,11.6223984815182,31.8919818430769,NA,NA
"CEVE",14,23,17,"Yes","Avg",NA,NA,NA,NA,-2.24035591204889,-21.3196825117609,-21.1080191082777,0,0,0,0.847405529719529,-0.646832706122669,11.6223984815182,31.8919818430769,0,0
"EPAN",14,6,17,"Yes","Unavg","Mod.7",0,1,0.20673638424875,-3.86294829269061,-23.1071265266543,-20.1260355964281,NA,NA,NA,2.4683886171038,0.47553620048577,NA,NA,NA,NA
"EPAN",14,6,17,"Yes","Avg",NA,NA,NA,NA,-3.86294829269061,-23.1071265266543,-20.1260355964281,0,0,0,2.4683886171038,0.47553620048577,0,0,0,0
"PAMY",14,67,61,"Yes","Unavg","Mod.3",0,1,0.0792421816173516,-0.017851345519437,-8.0651915170064,-8.56765163947636,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PAMY",14,67,61,"Yes","Avg",NA,NA,NA,NA,-0.017851345519437,-8.0651915170064,-8.56765163947636,0,0,0,0,0,0,0,0,0
"VAME",14,23,42,"Yes","Unavg","Mod.15",0,1,0.163604241030033,-1.87724053941239,11.7752114069234,-15.5927419087416,NA,NA,NA,-0.595087999184078,1.1394747447403,22.997555110074,-5.83804456264472,NA,NA
"VAME",14,23,42,"Yes","Avg",NA,NA,NA,NA,-1.87724053941239,11.7752114069234,-15.5927419087416,0,0,0,-0.595087999184078,1.1394747447403,22.997555110074,-5.83804456264472,0,0
"ACMI",15,5,13,"Yes","Unavg","Mod.13",0.244702106610248,0.375572432108759,0.100791555311869,-3.31440675897303,-8.26094134932656,NA,NA,NA,NA,1.58184612623129,0.371688617693005,3.22415801650528,25.5017275706248,NA,NA
"ACMI",15,5,13,"Yes","Unavg","Mod.15",0,0.42445347533444,0.118060644941979,-3.48218675533001,-12.7722949885212,-7.82225898976221,NA,NA,NA,1.78133561206371,0.178404466302494,4.05636308336703,38.4326031388756,NA,NA
"ACMI",15,5,13,"Yes","Unavg","Mod.4",1.50522916012528,0.1999740925568,0.0449343918692174,-3.19458313229914,NA,NA,NA,NA,NA,1.55235539704205,0.721652673557858,NA,NA,NA,NA
"ACMI",15,5,13,"Yes","Avg",NA,NA,NA,NA,-3.36165994050737,-8.52382682994888,-3.32018501317064,0,0,0,1.66062274997709,0.359632232407306,2.9326422757153,25.8905978151197,0,0
"ARUV",15,27,20,"Yes","Unavg","Mod.1",0.912957243836956,0.279878057818192,0.0424307054242077,-1.57292166791882,-8.63786668555428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",15,27,20,"Yes","Unavg","Mod.15",0.924029913008809,0.278332840613447,0.0834856438633244,-1.68508079833686,-18.5080213163249,-6.87448027942565,NA,NA,NA,-0.0708329419704596,-0.121481494237233,8.33200985505665,18.4166409676021,NA,NA
"ARUV",15,27,20,"Yes","Unavg","Mod.3",0,0.441789101568362,0.0544030900818094,-1.63827174405272,-10.6992142777493,-5.06670233862253,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",15,27,20,"Yes","Avg",NA,NA,NA,NA,-1.63301018871143,-12.2957357620066,-4.15180749800803,0,0,0,-0.0197151339476454,-0.033812289373015,2.31907197097715,5.12595599507065,0,0
"CARU",15,28,15,"Yes","Unavg","Mod.7",0,1,0.101624068753494,-1.51846016832028,-11.2137706167382,-11.9982658490072,NA,NA,NA,-0.2345171538251,-1.05052701847722,NA,NA,NA,NA
"CARU",15,28,15,"Yes","Avg",NA,NA,NA,NA,-1.51846016832028,-11.2137706167382,-11.9982658490072,0,0,0,-0.2345171538251,-1.05052701847722,0,0,0,0
"CEVE",15,23,19,"Yes","Unavg","Mod.15",0,1,0.176574871570728,-2.33279035464762,-22.8241533385439,-23.0236654690004,NA,NA,NA,1.21308468737322,-0.643717748106772,9.45762597482063,34.184215080678,NA,NA
"CEVE",15,23,19,"Yes","Avg",NA,NA,NA,NA,-2.33279035464762,-22.8241533385439,-23.0236654690004,0,0,0,1.21308468737322,-0.643717748106772,9.45762597482063,34.184215080678,0,0
"EPAN",15,6,16,"Yes","Unavg","Mod.7",0,1,0.161370669560024,-3.38406719228392,-14.6014850980107,-10.4589662746065,NA,NA,NA,2.21842159574528,0.337166122542944,NA,NA,NA,NA
"EPAN",15,6,16,"Yes","Avg",NA,NA,NA,NA,-3.38406719228392,-14.6014850980107,-10.4589662746065,0,0,0,2.21842159574528,0.337166122542944,0,0,0,0
"PAMY",15,67,65,"Yes","Unavg","Mod.3",0,1,0.0754783247430248,0.0550916508855331,-8.63933546388121,-7.2662929389886,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PAMY",15,67,65,"Yes","Avg",NA,NA,NA,NA,0.0550916508855331,-8.63933546388121,-7.2662929389886,0,0,0,0,0,0,0,0,0
"VAME",15,23,41,"Yes","Unavg","Mod.15",0,1,0.157159043635754,-1.86647057314307,11.6278951467226,-15.2809798839442,NA,NA,NA,-0.585738001478071,1.08877926217779,22.7475648385006,-6.60763504802661,NA,NA
"VAME",15,23,41,"Yes","Avg",NA,NA,NA,NA,-1.86647057314307,11.6278951467226,-15.2809798839442,0,0,0,-0.585738001478071,1.08877926217779,22.7475648385006,-6.60763504802661,0,0
"ACMI",16,5,15,"Yes","Unavg","Mod.4",0,0.705411834175177,0.114937384671386,-3.19458313229913,NA,NA,NA,NA,NA,2.20133135928885,0.361369788242922,NA,NA,NA,NA
"ACMI",16,5,15,"Yes","Unavg","Mod.5",1.7464069226026,0.294588165824823,0.116748165788865,-3.20097472353733,-1.88058371131577,NA,NA,NA,NA,2.18603421051432,0.369645233168615,NA,NA,NA,NA
"ACMI",16,5,15,"Yes","Avg",NA,NA,NA,NA,-3.1964660194387,-0.553997706196551,0,0,0,0,2.19682500028901,0.363807636384966,0,0,0,0
"ARUV",16,27,19,"Yes","Unavg","Mod.1",0.490369759749967,0.308387474532421,0.0449672059204255,-1.60662157114939,-8.93633065679759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",16,27,19,"Yes","Unavg","Mod.15",0.562004854589873,0.297537265429162,0.0862811756677292,-1.66883209236222,-18.1176551983072,-6.3795301518996,NA,NA,NA,-0.452883970533771,-0.126142040656459,4.46464111999878,17.9620686089097,NA,NA
"ARUV",16,27,19,"Yes","Unavg","Mod.3",0,0.394075260038417,0.0553301470388,-1.66809236617498,-10.92096975185,-4.7219527847664,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",16,27,19,"Yes","Avg",NA,NA,NA,NA,-1.64935563904646,-12.4502140213612,-3.75895272766504,0,0,0,-0.134749858149319,-0.037531957832577,1.32839710996703,5.34438477534597,0,0
"CARU",16,28,15,"Yes","Unavg","Mod.3",1.63582004496251,0.30620748411887,0.0791532465750221,-1.88175379030513,-12.2714881729392,-11.5343231537699,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",16,28,15,"Yes","Unavg","Mod.7",0,0.69379251588113,0.103548785849182,-1.54695945460306,-12.4945197180551,-12.1862623626397,NA,NA,NA,-0.472623563985266,-0.928807364560448,NA,NA,NA,NA
"CARU",16,28,15,"Yes","Avg",NA,NA,NA,NA,-1.64947598583564,-12.426225789746,-11.9866336976933,0,0,0,-0.327902691522044,-0.644399598227316,0,0,0,0
"CEVE",16,23,21,"Yes","Unavg","Mod.15",0.770553237229421,0.316233554629076,0.159093229243976,-2.19550246255232,-20.5798299510989,-20.1509371478126,NA,NA,NA,1.24213449765274,-0.467385183849131,6.36729286139083,20.225660662322,NA,NA
"CEVE",16,23,21,"Yes","Unavg","Mod.31",1.50631718400552,0.218896510674223,0.173032712415275,-1.8834950821563,-15.1698170138126,-12.6645779168048,NA,NA,NA,0.726272845019137,-1.41671898726936,-5.16220772232134,14.028505109863,-17.4423485243223,-21.0337693581123
"CEVE",16,23,21,"Yes","Unavg","Mod.7",0,0.464869934696701,0.145302309081267,-1.99827190344376,-13.6280535261926,-18.5763167977462,NA,NA,NA,1.06103897029324,-0.718206364556671,NA,NA,NA,NA
"CEVE",16,23,21,"Yes","Avg",NA,NA,NA,NA,-2.03551857854604,-16.1639251437523,-17.7802055751838,0,0,0,1.04502831592313,-0.791790266778971,0.883562397130297,9.46682338449207,-3.81806922993783,-4.60421871881716
"EPAN",16,6,17,"Yes","Unavg","Mod.7",0,1,0.190948676024905,-3.48903547021284,-14.128249186272,-15.3619664462499,NA,NA,NA,2.53172728232285,0.299004636827755,NA,NA,NA,NA
"EPAN",16,6,17,"Yes","Avg",NA,NA,NA,NA,-3.48903547021284,-14.128249186272,-15.3619664462499,0,0,0,2.53172728232285,0.299004636827755,0,0,0,0
"PAMY",16,67,60,"Yes","Unavg","Mod.3",0,0.626200601358376,0.0800499855309179,-0.0361726798438763,-8.08198787011676,-8.69384451201786,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PAMY",16,67,60,"Yes","Unavg","Mod.7",1.03190296594329,0.373799398641624,0.088479235278774,0.0878791835110582,-8.32828970631825,-8.23642202274204,NA,NA,NA,-0.684657501599082,-0.0694223901494871,NA,NA,NA,NA
"PAMY",16,67,60,"Yes","Avg",NA,NA,NA,NA,0.0101978320785712,-8.1740553483732,-8.5228602606014,0,0,0,-0.255924562373214,-0.0259500476901425,0,0,0,0
"VAME",16,23,41,"Yes","Unavg","Mod.15",0,1,0.15919433062611,-1.87588769410538,11.7567609563328,-15.5537827854999,NA,NA,NA,-0.59391138815102,1.09254769073797,22.9661560331643,-6.8834115929613,NA,NA
"VAME",16,23,41,"Yes","Avg",NA,NA,NA,NA,-1.87588769410538,11.7567609563328,-15.5537827854999,0,0,0,-0.59391138815102,1.09254769073797,22.9661560331643,-6.8834115929613,0,0
"ACMI",17,5,18,"Yes","Unavg","Mod.4",0,0.727511345248046,0.0972833576150111,-3.19458313229915,NA,NA,NA,NA,NA,2.20133135928885,0.867305426714723,NA,NA,NA,NA
"ACMI",17,5,18,"Yes","Unavg","Mod.5",1.96406522893585,0.272488654751954,0.0975161921433846,-3.195385610172,0.664998265433067,NA,NA,NA,NA,2.20780341816899,0.86494535862604,NA,NA,NA,NA
"ACMI",17,5,18,"Yes","Avg",NA,NA,NA,NA,-3.19480179841519,0.181204482760239,0,0,0,0,2.20309492190658,0.866662334936115,0,0,0,0
"ARUV",17,27,21,"Yes","Unavg","Mod.1",1.27728351999016,0.27823040998966,0.0443453650045837,-1.54975181759265,-8.82534115206392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",17,27,21,"Yes","Unavg","Mod.15",1.98995729921512,0.194827138018402,0.0820610801135759,-1.68575703753866,-18.5241494062981,-6.89467542877456,NA,NA,NA,-0.0703135860827667,-0.0377108179870649,8.33563347521985,16.9632412289306,NA,NA
"ARUV",17,27,21,"Yes","Unavg","Mod.3",0,0.526942451991938,0.0576543722078463,-1.62209366960475,-11.0610551333748,-5.37282750909093,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",17,27,21,"Yes","Avg",NA,NA,NA,NA,-1.61436931823119,-11.8930248136902,-4.17444078312406,0,0,0,-0.013698994740316,-0.00734709074075271,1.62400761354747,3.3048997401483,0,0
"CARU",17,28,17,"Yes","Unavg","Mod.3",0.4886841169305,0.439216597727248,0.0799842630209879,-1.81991595290395,-12.0688222940495,-11.5839254298622,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",17,28,17,"Yes","Unavg","Mod.7",0,0.560783402272752,0.0989022690753084,-1.54540438941071,-12.2477870628401,-12.3549719924492,NA,NA,NA,-0.237931366124472,-0.818681640191407,NA,NA,NA,NA
"CARU",17,28,17,"Yes","Avg",NA,NA,NA,NA,-1.665974424365,-12.1691827659788,-12.0163155445405,0,0,0,-0.133427961002685,-0.459103075564774,0,0,0,0
"CEVE",17,23,17,"Yes","Unavg","Mod.15",0,0.710141748115091,0.182345635770139,-2.29054702356056,-22.1397662734956,-22.1568922553195,NA,NA,NA,1.19579209487453,-0.920920526302168,9.64621013014584,31.8027914454967,NA,NA
"CEVE",17,23,17,"Yes","Unavg","Mod.7",1.79214515691956,0.289858251884909,0.156162628195391,-1.99498433644802,-12.4780185122472,-19.1297473735042,NA,NA,NA,0.921600058833142,-1.13595959514009,NA,NA,NA,NA
"CEVE",17,23,17,"Yes","Avg",NA,NA,NA,NA,-2.20487573975171,-19.3392289572672,-21.2794493316742,0,0,0,1.11631527062681,-0.983251374882489,6.85017652450727,22.5844899120447,0,0
"EPAN",17,6,14,"Yes","Unavg","Mod.7",0,1,0.149588577947304,-3.36890138722963,-12.8986892342761,-11.8846739082584,NA,NA,NA,2.11549159908988,0.119533796517786,NA,NA,NA,NA
"EPAN",17,6,14,"Yes","Avg",NA,NA,NA,NA,-3.36890138722963,-12.8986892342761,-11.8846739082584,0,0,0,2.11549159908988,0.119533796517786,0,0,0,0
"PAMY",17,67,63,"Yes","Unavg","Mod.3",0,1,0.0828759189720701,0.0148151253338293,-9.05856949955289,-7.90057367573606,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PAMY",17,67,63,"Yes","Avg",NA,NA,NA,NA,0.0148151253338293,-9.05856949955289,-7.90057367573606,0,0,0,0,0,0,0,0,0
"VAME",17,23,42,"Yes","Unavg","Mod.15",0,1,0.169592807453947,-1.88560199694621,11.8889088301919,-15.8322861555327,NA,NA,NA,-0.966462522730548,1.1949813164606,25.3910515408216,-5.88876931589124,NA,NA
"VAME",17,23,42,"Yes","Avg",NA,NA,NA,NA,-1.88560199694621,11.8889088301919,-15.8322861555327,0,0,0,-0.966462522730548,1.1949813164606,25.3910515408216,-5.88876931589124,0,0
"ACMI",18,5,13,"Yes","Unavg","Mod.13",0,0.465971915285977,0.13630390813154,-3.31440675961293,-8.26094135831758,NA,NA,NA,NA,1.87251829430083,-0.254461045356452,11.5300943405701,33.4650740464952,NA,NA
"ACMI",18,5,13,"Yes","Unavg","Mod.15",0.535364737218671,0.356538773700524,0.147571736300769,-3.42710600766104,-11.6055785934598,-6.05627330535568,NA,NA,NA,2.06089612718127,-0.535213579864342,14.3052325202134,45.2765021777147,NA,NA
"ACMI",18,5,13,"Yes","Unavg","Mod.31",1.93042995444577,0.177489311013499,0.167612191607433,-3.78575259998003,-18.310537774202,-15.1259429892785,NA,NA,NA,2.35003009656654,-2.68975787780723,21.5496168398576,97.9366424763713,14.8195853336823,-17.0910181971607
"ACMI",18,5,13,"Yes","Avg",NA,NA,NA,NA,-3.43824725976481,-11.2371301604274,-4.84398945708324,0,0,0,2.02443553661334,-0.786799366628254,14.2978968490724,49.1193204086304,2.63031799038102,-3.03347304433323
"ARUV",18,27,21,"Yes","Unavg","Mod.1",1.27728351999016,0.27823040998966,0.0443453650045837,-1.54975181759265,-8.82534115206392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",18,27,21,"Yes","Unavg","Mod.15",1.98995729921512,0.194827138018402,0.0820610801135759,-1.68575703753866,-18.5241494062981,-6.89467542877456,NA,NA,NA,-0.0703135860827667,-0.0377108179870649,8.33563347521985,16.9632412289306,NA,NA
"ARUV",18,27,21,"Yes","Unavg","Mod.3",0,0.526942451991938,0.0576543722078463,-1.62209366960475,-11.0610551333748,-5.37282750909093,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",18,27,21,"Yes","Avg",NA,NA,NA,NA,-1.61436931823119,-11.8930248136902,-4.17444078312406,0,0,0,-0.013698994740316,-0.00734709074075271,1.62400761354747,3.3048997401483,0,0
"CARU",18,28,16,"Yes","Unavg","Mod.3",1.61395733735475,0.308534696509984,0.0746704957696022,-1.82479332873806,-11.1868509153369,-11.2803792880368,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",18,28,16,"Yes","Unavg","Mod.7",0,0.691465303490016,0.0986441491918654,-1.52531883126625,-11.3825446190413,-12.1820611047458,NA,NA,NA,-0.232364200668675,-0.930395627137511,NA,NA,NA,NA
"CARU",18,28,16,"Yes","Avg",NA,NA,NA,NA,-1.6177171044562,-11.32216632156,-11.9038609790789,0,0,0,-0.16067178253558,-0.643336294684423,0,0,0,0
"CEVE",18,23,18,"Yes","Unavg","Mod.15",0,1,0.189228558628835,-2.28236290795855,-22.0065747006652,-21.9873352447707,NA,NA,NA,1.29721040683472,-0.964369074517854,6.68030651841445,35.0746610476447,NA,NA
"CEVE",18,23,18,"Yes","Avg",NA,NA,NA,NA,-2.28236290795855,-22.0065747006652,-21.9873352447707,0,0,0,1.29721040683472,-0.964369074517854,6.68030651841445,35.0746610476447,0,0
"EPAN",18,6,20,"Yes","Unavg","Mod.7",0,1,0.183422390144917,-3.39589911482664,-12.9424439446154,-12.9431485255797,NA,NA,NA,2.6014138673355,0.631054949640986,NA,NA,NA,NA
"EPAN",18,6,20,"Yes","Avg",NA,NA,NA,NA,-3.39589911482664,-12.9424439446154,-12.9431485255797,0,0,0,2.6014138673355,0.631054949640986,0,0,0,0
"PAMY",18,67,62,"Yes","Unavg","Mod.3",0,1,0.0785432843586156,0.00079513254131031,-9.45598178889211,-6.72184900621145,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PAMY",18,67,62,"Yes","Avg",NA,NA,NA,NA,0.00079513254131031,-9.45598178889211,-6.72184900621145,0,0,0,0,0,0,0,0,0
"VAME",18,23,44,"Yes","Unavg","Mod.15",0,1,0.182195145032737,-1.92573621414659,12.4270059859554,-16.9544330505824,NA,NA,NA,-0.637686605733007,1.2593651498547,24.123504078153,-5.92792933484401,NA,NA
"VAME",18,23,44,"Yes","Avg",NA,NA,NA,NA,-1.92573621414659,12.4270059859554,-16.9544330505824,0,0,0,-0.637686605733007,1.2593651498547,24.123504078153,-5.92792933484401,0,0
