Plot,Species.Code,Cover.Class,Elevation.m,Year,Data.Type
Ross3018,LYAM,1,637,2015,Resurvey
Ross3018,ACCI,1,637,2015,Resurvey
Ross3018,MOSS,2,637,2015,Resurvey
Ross3018,MAST,1,637,2015,Resurvey
Ross3018,PYPI,1,637,2015,Resurvey
Ross3018,ATFI,1,637,2015,Resurvey
Ross3018,STAM,1,637,2015,Resurvey
Ross3018,VIXX,1,637,2015,Resurvey
Ross3018,TITR,1,637,2015,Resurvey
Ross3018,RUSP,2,637,2015,Resurvey
Ross3018,GATR,1,637,2015,Resurvey
Ross3018,VIED,2,637,2015,Resurvey
Ross3018,VAOV,1,637,2015,Resurvey
Ross3019,HODI,1,709,2015,Resurvey
Ross3019,HIAL,1,709,2015,Resurvey
Ross3019,CHUM,1,709,2015,Resurvey
Ross3019,TRBO,1,709,2015,Resurvey
Ross3019,FEOC,1,709,2015,Resurvey
Ross3019,ACCI,1,709,2015,Resurvey
Ross3019,MOMA,2,709,2015,Resurvey
Ross3019,ROGY,1,709,2015,Resurvey
Ross3019,AMAL,1,709,2015,Resurvey
Ross3019,SYAL,2,709,2015,Resurvey
Ross3019,MAAQ,2,709,2015,Resurvey
Ross3019,SPBE,1,709,2015,Resurvey
Ross3019,MOSS,1,709,2015,Resurvey
Ross3019,PAMY,2,709,2015,Resurvey
Ross3019,PYPI,1,709,2015,Resurvey
Ross3020,VAPA,1,653,2015,Resurvey
Ross3020,CHUM,1,653,2015,Resurvey
Ross3020,ORSE,1,653,2015,Resurvey
Ross3020,ACCI,2,653,2015,Resurvey
Ross3020,LIBO,2,653,2015,Resurvey
Ross3020,AMAL,1,653,2015,Resurvey
Ross3020,PYPI,1,653,2015,Resurvey
Ross3020,CLUN,1,653,2015,Resurvey
Ross3020,VAOV,1,653,2015,Resurvey
Ross3020,MOSS,4,653,2015,Resurvey
Ross3020,COCA,1,653,2015,Resurvey
Ross3021,MOSS,2,722,2015,Resurvey
Ross3021,TRBO,1,722,2015,Resurvey
Ross3021,ACCI,2,722,2015,Resurvey
Ross3021,PAMY,2,722,2015,Resurvey
Ross3021,AMAL,1,722,2015,Resurvey
Ross3022,APAN,2,649,2015,Resurvey
Ross3022,MOSS,4,649,2015,Resurvey
Ross3022,ARUV,2,649,2015,Resurvey
Ross3022,SOSC,1,649,2015,Resurvey
Ross3023,VAME,1,524,2015,Resurvey
Ross3023,PAMY,2,524,2015,Resurvey
Ross3023,FEOC,1,524,2015,Resurvey
Ross3023,MANE,2,524,2015,Resurvey
Ross3023,TRBO,2,524,2015,Resurvey
Ross3023,ROGY,1,524,2015,Resurvey
Ross3023,ACCI,2,524,2015,Resurvey
Ross3023,AMAL,1,524,2015,Resurvey
Ross3023,MOSS,4,524,2015,Resurvey
Ross3024,TABR,1,643,2015,Resurvey
Ross3024,LIBO,1,643,2015,Resurvey
Ross3024,MOSS,4,643,2015,Resurvey
Ross3024,VAME,1,643,2015,Resurvey
Ross3024,MANE,1,643,2015,Resurvey
Ross3025,AMAL,1,1382,2015,Resurvey
Ross3025,RUPA,1,1382,2015,Resurvey
Ross3025,CAXX,1,1382,2015,Resurvey
Ross3025,PTAQ,1,1382,2015,Resurvey
Ross3025,MAAQ,1,1382,2015,Resurvey
Ross3025,unk.Legume,1,1382,2015,Resurvey
Ross3025,MAST,1,1382,2015,Resurvey
Ross3025,PREM,1,1382,2015,Resurvey
Ross3025,MOMA,1,1382,2015,Resurvey
Ross3025,FRVE,1,1382,2015,Resurvey
Ross3025,SPPY,2,1382,2015,Resurvey
Ross3025,PEPR?,1,1382,2015,Resurvey
Ross3025,LICO,1,1382,2015,Resurvey
Ross3025,ACMI,1,1382,2015,Resurvey
Ross3025,LAPO,1,1382,2015,Resurvey
Ross3025,VADE,1,1382,2015,Resurvey
Ross3025,PAMY,2,1382,2015,Resurvey
Ross3025,AQFO,2,1382,2015,Resurvey
Ross3025,CARU,2,1382,2015,Resurvey
Ross3025,BRXX,1,1382,2015,Resurvey
Ross3025,CAHI,1,1382,2015,Resurvey
Ross3026,MOSS,3,648,2015,Resurvey
Ross3026,CLUN,1,648,2015,Resurvey
Ross3026,VAME,1,648,2015,Resurvey
Ross3026,TRBO,1,648,2015,Resurvey
Ross3026,VAMExPA,1,648,2015,Resurvey
Ross3026,GOOB,1,648,2015,Resurvey
Ross3026,AMAL,1,648,2015,Resurvey
Ross3026,TABR,1,648,2015,Resurvey
Ross3026,COCA,1,648,2015,Resurvey
Ross3026,MAST,1,648,2015,Resurvey
Ross3026,LIBO,1,648,2015,Resurvey
Ross3026,VAPA,1,648,2015,Resurvey
Ross3026,PAMY,1,648,2015,Resurvey
Ross3027,CAHI,1,1282,2015,Resurvey
Ross3027,CAXX,1,1282,2015,Resurvey
Ross3027,SPBE,1,1282,2015,Resurvey
Ross3027,ACMI,1,1282,2015,Resurvey
Ross3027,PAMY,3,1282,2015,Resurvey
Ross3027,FRVE,1,1282,2015,Resurvey
Ross3027,ROGY,1,1282,2015,Resurvey
Ross3027,AMAL,2,1282,2015,Resurvey
Ross3027,SASI,2,1282,2015,Resurvey
Ross3027,LAPO,1,1282,2015,Resurvey
Ross3027,DRGL,1,1282,2015,Resurvey
Ross3027,MAAQ,1,1282,2015,Resurvey
Ross3027,LICO,1,1282,2015,Resurvey
Ross3027,SPPY,1,1282,2015,Resurvey
Ross3027,VAME,2,1282,2015,Resurvey
Ross3027,RUXX,1,1282,2015,Resurvey
Ross3027,CARU,1,1282,2015,Resurvey
Ross3027,ACCI,4,1282,2015,Resurvey
Ross3027,LOCI,1,1282,2015,Resurvey
Ross3027,AQFO,2,1282,2015,Resurvey
Ross3027,MARA,1,1282,2015,Resurvey
Ross3029,ASCA,1,1191,2015,Resurvey
Ross3029,LICO,1,1191,2015,Resurvey
Ross3029,RILA,1,1191,2015,Resurvey
Ross3029,MAST,1,1191,2015,Resurvey
Ross3029,TITR,1,1191,2015,Resurvey
Ross3029,MOSS,2,1191,2015,Resurvey
Ross3029,OPHO,1,1191,2015,Resurvey
Ross3031,MAAQ,2,596,2015,Resurvey
Ross3031,SYHE,3,596,2015,Resurvey
Ross3031,BRXX,1,596,2015,Resurvey
Ross3031,ROGY,1,596,2015,Resurvey
Ross3031,AMAL,1,596,2015,Resurvey
Ross3031,MANE,1,596,2015,Resurvey
Ross3031,SYMO,2,596,2015,Resurvey
Ross3031,LOCI,2,596,2015,Resurvey
Ross3031,FEOC,1,596,2015,Resurvey
Ross3031,CARU,1,596,2015,Resurvey
Ross3031,HODI,1,596,2015,Resurvey
Ross3031,TRBO,1,596,2015,Resurvey
Ross3031,MOSS,5,596,2015,Resurvey
Ross3031,ACCI,2,596,2015,Resurvey
Ross3035,PAMY,1,550,2015,Resurvey
Ross3035,CHUM,1,550,2015,Resurvey
Ross3035,MOSS,5,550,2015,Resurvey
Ross3035,SPBE,2,550,2015,Resurvey
Ross3035,TRBO,1,550,2015,Resurvey
Ross3035,ADBI?,1,550,2015,Resurvey
Ross3035,HODI,1,550,2015,Resurvey
Ross3035,LIBO,3,550,2015,Resurvey
Ross3035,CARU,1,550,2015,Resurvey
Ross3035,ROGY,1,550,2015,Resurvey
Ross3035,LOCI,2,550,2015,Resurvey
Ross3035,MANE,2,550,2015,Resurvey
Ross3035,ACCI,2,550,2015,Resurvey
Ross3035,VAME,1,550,2015,Resurvey
ROSS3036,LIBO,1,558,2015,Resurvey
ROSS3036,PAMY,1,558,2015,Resurvey
ROSS3036,ELGL?,1,558,2015,Resurvey
ROSS3036,MOSS,4,558,2015,Resurvey
ROSS3036,LICA?,1,558,2015,Resurvey
ROSS3036,SPBE,1,558,2015,Resurvey
ROSS3036,ROGY,1,558,2015,Resurvey
ROSS3036,MANE,2,558,2015,Resurvey
ROSS3036,POGL,1,558,2015,Resurvey
ROSS3036,LOCI,1,558,2015,Resurvey
ROSS3036,SYMO,2,558,2015,Resurvey
ROSS3036,PYPI,1,558,2015,Resurvey
ROSS3036,CHUM,1,558,2015,Resurvey
ROSS3036,TRBO,1,558,2015,Resurvey
ROSS3036,ACCI,2,558,2015,Resurvey
ROSS3036,FEOC,1,558,2015,Resurvey
Ross3037,CHUM,1,588,2015,Resurvey
Ross3037,PTAQ,2,588,2015,Resurvey
Ross3037,MOSS,1,588,2015,Resurvey
Ross3037,MANE,1,588,2015,Resurvey
Ross3039,AMAL,2,641,2015,Resurvey
Ross3039,LIBO,3,641,2015,Resurvey
Ross3039,MOSS,4,641,2015,Resurvey
Ross3039,ACGL,1,641,2015,Resurvey
Ross3039,MANE,2,641,2015,Resurvey
Ross3039,TRBO,1,641,2015,Resurvey
Ross3039,LOCI,1,641,2015,Resurvey
Ross3039,PAMY,1,641,2015,Resurvey
Ross3039,VAME,1,641,2015,Resurvey
Ross3039,SHCA,2,641,2015,Resurvey
Ross3039,CHUM,2,641,2015,Resurvey
Ross3039,VAPA,2,641,2015,Resurvey
Ross3039,ROGY,2,641,2015,Resurvey
ROSS3040,MOSS,4,522,2015,Resurvey
ROSS3040,MANE,2,522,2015,Resurvey
ROSS3040,VAPA,1,522,2015,Resurvey
ROSS3040,VISE,1,522,2015,Resurvey
ROSS3040,ACCI,1,522,2015,Resurvey
ROSS3040,CHUM,1,522,2015,Resurvey
ROSS3040,CLUN,1,522,2015,Resurvey
ROSS3040,LIBO,1,522,2015,Resurvey
ROSS3040,ROGY,1,522,2015,Resurvey
ROSS3040,TABR,1,522,2015,Resurvey
ROSS3040,GOOB,1,522,2015,Resurvey
Ross3041,PTAQ,1,833,2015,Resurvey
Ross3041,SASI,1,833,2015,Resurvey
Ross3041,AMAL,1,833,2015,Resurvey
Ross3041,PYAS,1,833,2015,Resurvey
Ross3041,PERA,1,833,2015,Resurvey
Ross3041,VAPA,1,833,2015,Resurvey
Ross3041,MANE,1,833,2015,Resurvey
Ross3041,VIXX,1,833,2015,Resurvey
Ross3041,VAME,2,833,2015,Resurvey
Ross3041,PAMY,1,833,2015,Resurvey
Ross3041,CHUM,1,833,2015,Resurvey
Ross3041,LIBO,2,833,2015,Resurvey
Ross3041,LOCI,1,833,2015,Resurvey
Ross3041,MOSS,2,833,2015,Resurvey
ROSS3042,CHUM,1,590,2015,Resurvey
ROSS3042,MANE,1,590,2015,Resurvey
ROSS3042,TRBO,1,590,2015,Resurvey
ROSS3042,MOSS,4,590,2015,Resurvey
ROSS3042,VAPA,1,590,2015,Resurvey
ROSS3042,TABR,1,590,2015,Resurvey
ROSS3042,VISE,1,590,2015,Resurvey
ROSS3042,PAMY,1,590,2015,Resurvey
ROSS3042,GOOB,1,590,2015,Resurvey
ROSS3042,GASH,2,590,2015,Resurvey
Ross3043,PAMY,1,538,2015,Resurvey
Ross3043,MOSS,2,538,2015,Resurvey
Ross3043,TRBO,1,538,2015,Resurvey
Ross3043,ROGY,2,538,2015,Resurvey
Ross3043,MANE,3,538,2015,Resurvey
Ross3043,SYMO,2,538,2015,Resurvey
Ross3043,LOCI,1,538,2015,Resurvey
ROSS3044,PYPI,1,605,2015,Resurvey
ROSS3044,MANE,2,605,2015,Resurvey
ROSS3044,MOSS,5,605,2015,Resurvey
ROSS3044,VAME,1,605,2015,Resurvey
ROSS3044,VAPA,1,605,2015,Resurvey
ROSS3044,GASH,1,605,2015,Resurvey
ROSS3044,LIBO,1,605,2015,Resurvey
ROSS3046,PAMY,2,630,2015,Resurvey
ROSS3046,ALVI,1,630,2015,Resurvey
ROSS3046,SPBE,1,630,2015,Resurvey
ROSS3046,MOSS,3,630,2015,Resurvey
ROSS3046,CHUM,1,630,2015,Resurvey
ROSS3048,FEOC,1,593,2015,Resurvey
ROSS3048,PAMY,1,593,2015,Resurvey
ROSS3048,DREX,1,593,2015,Resurvey
ROSS3048,APAN?,1,593,2015,Resurvey
ROSS3048,HIGR,1,593,2015,Resurvey
ROSS3048,HODI,1,593,2015,Resurvey
ROSS3048,GOOB,1,593,2015,Resurvey
ROSS3048,CHUM,2,593,2015,Resurvey
ROSS3048,LICA,1,593,2015,Resurvey
ROSS3048,unk,1,593,2015,Resurvey
ROSS3048,SPBE,1,593,2015,Resurvey
ROSS3048,BRCI?,1,593,2015,Resurvey
ROSS3048,MANE,2,593,2015,Resurvey
ROSS3048,MOSS,3,593,2015,Resurvey
ROSS3048,TRBO,1,593,2015,Resurvey
ROSS4001,FEOC,1,537,2015,Resurvey
ROSS4001,LIBO,1,537,2015,Resurvey
ROSS4001,MOSS,4,537,2015,Resurvey
ROSS4001,HIAL,1,537,2015,Resurvey
ROSS4001,CARU,1,537,2015,Resurvey
ROSS4001,CRCR,1,537,2015,Resurvey
ROSS4001,SPBE,1,537,2015,Resurvey
ROSS4001,FRVI,1,537,2015,Resurvey
ROSS4001,CHUM,1,537,2015,Resurvey
ROSS4001,POGL,1,537,2015,Resurvey
ROSS4001REF,FRVI,1,616,2015,Resurvey
ROSS4001REF,SPBE,1,616,2015,Resurvey
ROSS4001REF,PAMY,1,616,2015,Resurvey
ROSS4001REF,ARUV,2,616,2015,Resurvey
ROSS4001REF,MANE,2,616,2015,Resurvey
ROSS4001REF,GOOB,1,616,2015,Resurvey
ROSS4001REF,AMAL,1,616,2015,Resurvey
ROSS4001REF,CARU,1,616,2015,Resurvey
ROSS4001REF,POMU,1,616,2015,Resurvey
ROSS4001REF,MOSS,5,616,2015,Resurvey
ROSS4001REF,ROGY,1,616,2015,Resurvey
ROSS4001REF,HIAL,1,616,2015,Resurvey
ROSS4001REF,SASI,1,616,2015,Resurvey
ROSS4001REF,LOCI,2,616,2015,Resurvey
ROSS4001REF,FEOC,1,616,2015,Resurvey
ROSS4001REF,TRBO,1,616,2015,Resurvey
ROSS4037,LOCI,1,514,2015,Resurvey
ROSS4037,MOMA,1,514,2015,Resurvey
ROSS4037,ARUV,3,514,2015,Resurvey
ROSS4037,AMAL,1,514,2015,Resurvey
ROSS4037,MANE,1,514,2015,Resurvey
ROSS4037,FEOC,1,514,2015,Resurvey
ROSS4037,HIAL,1,514,2015,Resurvey
ROSS4037,VISE,1,514,2015,Resurvey
ROSS4037,PYPI,1,514,2015,Resurvey
ROSS4037,TRBO,1,514,2015,Resurvey
ROSS4037,MOSS,5,514,2015,Resurvey
ROSS4037,GOOB,1,514,2015,Resurvey
ROSS4037,ACCI,1,514,2015,Resurvey
ROSS4037,CLUN,1,514,2015,Resurvey
ROSS4037,APAN,1,514,2015,Resurvey
ROSS4037,CARU,1,514,2015,Resurvey
ROSS4041,TRBO,1,531,2015,Resurvey
ROSS4041,VAME,1,531,2015,Resurvey
ROSS4041,MOSS,4,531,2015,Resurvey
ROSS4041,LIBO,2,531,2015,Resurvey
ROSS4041,ROGY,1,531,2015,Resurvey
ROSS4041,LOCI,1,531,2015,Resurvey
ROSS4041,AMAL,1,531,2015,Resurvey
ROSS4041,POMU,1,531,2015,Resurvey
ROSS4041,SPBE,1,531,2015,Resurvey
ROSS4041,MANE,2,531,2015,Resurvey
ROSS4043,UNK.LILY,1,522,2015,Resurvey
ROSS4043,VAME,2,522,2015,Resurvey
ROSS4043,CHME,1,522,2015,Resurvey
ROSS4043,LIBO,2,522,2015,Resurvey
ROSS4043,HIAL,1,522,2015,Resurvey
ROSS4043,ARUV,1,522,2015,Resurvey
ROSS4043,MOSS,3,522,2015,Resurvey
ROSS4043,TRBO,1,522,2015,Resurvey
ROSS4043,CHUM,1,522,2015,Resurvey
ROSS4043,MANE,1,522,2015,Resurvey
ROSS4043,ALVI,1,522,2015,Resurvey
ROSS4043,ROGY,1,522,2015,Resurvey
ROSS4047,SYAL,1,713,2015,Resurvey
ROSS4047,MANE,3,713,2015,Resurvey
ROSS4047,MAAQ,1,713,2015,Resurvey
ROSS4047,MOSS,3,713,2015,Resurvey
ROSS4047,ROGY,2,713,2015,Resurvey
ROSS4047,DIHO,1,713,2015,Resurvey
ROSS4047,TITR,1,713,2015,Resurvey
ROSS4047,AMAL,1,713,2015,Resurvey
ROSS4047,TRBO,1,713,2015,Resurvey
ROSS4047,ACCI,2,713,2015,Resurvey
ROSS4047,GOOB,1,713,2015,Resurvey
ROSS4049,MAAQ,1,730,2015,Resurvey
ROSS4049,TRBO,1,730,2015,Resurvey
ROSS4049,ROGY,1,730,2015,Resurvey
ROSS4049,MOSS,2,730,2015,Resurvey
ROSS4049,SYAL,1,730,2015,Resurvey
ROSS4049,MANE,1,730,2015,Resurvey
ROSS4049,ACCI,2,730,2015,Resurvey
ROSS4049,SPBE,1,730,2015,Resurvey
ROSS4049,MAST,1,730,2015,Resurvey
ROSS4049,PAMY,1,730,2015,Resurvey
ROSS4049,SPDO,1,730,2015,Resurvey
ROSS4051,MOSS,2,777,2015,Resurvey
ROSS4051,LIBO,1,777,2015,Resurvey
ROSS4051,TITR,1,777,2015,Resurvey
ROSS4051,VISE,1,777,2015,Resurvey
ROSS4051,GOOB,1,777,2015,Resurvey
ROSS4051,EQFL,1,777,2015,Resurvey
ROSS4051,CLUN,2,777,2015,Resurvey
ROSS4051,MANE,2,777,2015,Resurvey
ROSS4051,DIHO,1,777,2015,Resurvey
ROSS4051,PAMY,1,777,2015,Resurvey
ROSS4051,CHUM,1,777,2015,Resurvey
Ruby1047,MOSS,4,1127,2015,Resurvey
Ruby1047,CLUN,1,1127,2015,Resurvey
Ruby1047,MEFE,1,1127,2015,Resurvey
Ruby1047,GAOV,1,1127,2015,Resurvey
Ruby1047,LIBO,1,1127,2015,Resurvey
Ruby1047,VAME,2,1127,2015,Resurvey
Ruby1049,MOSS,4,589,2015,Resurvey
Ruby1049,RULA,1,589,2015,Resurvey
Ruby1049,MANE,1,589,2015,Resurvey
Ruby1049,LIBO,1,589,2015,Resurvey
Ruby1053,MOSS,2,1282,2015,Resurvey
Ruby1053,CHUM,1,1282,2015,Resurvey
Ruby1053,VAME,1,1282,2015,Resurvey
Ruby1055,MOSS,3,1345,2015,Resurvey
Ruby1055,VAME,1,1345,2015,Resurvey
Ruby1055,CHUM,1,1345,2015,Resurvey
Ruby1055,GOOB,1,1345,2015,Resurvey
Ruby1055,GAOV,2,1345,2015,Resurvey
Ruby1057,VAME,1,1413,2015,Resurvey
Ruby1057,MOSS,3,1413,2015,Resurvey
Ruby1057,ORSE,1,1413,2015,Resurvey
Ruby1057,RULA,1,1413,2015,Resurvey
Ruby1059,MOSS,4,1582,2015,Resurvey
Ruby1059,UNK,1,1582,2015,Resurvey
Ruby1059,VAME,1,1582,2015,Resurvey
Ruby1059,RULA,1,1582,2015,Resurvey
Ruby1059,PAMY,1,1582,2015,Resurvey
Ruby1061,LOUT,1,1656,2015,Resurvey
Ruby1061,CAXX,1,1656,2015,Resurvey
Ruby1061,ASCO,1,1656,2015,Resurvey
Ruby1061,VADE,1,1656,2015,Resurvey
Ruby1061,MOSS,3,1656,2015,Resurvey
Ruby1061,ERCA,1,1656,2015,Resurvey
Ruby1061,CAMI,1,1656,2015,Resurvey
Ruby1061,ANLA,1,1656,2015,Resurvey
Ruby1061,LUSE,1,1656,2015,Resurvey
Ruby1061,SACA?,1,1656,2015,Resurvey
Ruby1061,ERXX,1,1656,2015,Resurvey
Ruby1061,PHDI,2,1656,2015,Resurvey
Ruby1061,ARUV,1,1656,2015,Resurvey
Ruby1061,PAMY,1,1656,2015,Resurvey
Ruby1061,PEPR,1,1656,2015,Resurvey
Ruby1061,UNK,2,1656,2015,Resurvey
Ruby1063,LUSE,1,1753,2015,Resurvey
Ruby1063,VAME,3,1753,2015,Resurvey
Ruby1063,ERCA,1,1753,2015,Resurvey
Ruby1063,PHDI,1,1753,2015,Resurvey
Ruby1063,PAMY,2,1753,2015,Resurvey
Ruby1063,VADE,3,1753,2015,Resurvey
Ruby1063,ERGR,1,1753,2015,Resurvey
Ruby1063,LOUT,1,1753,2015,Resurvey
Ruby1063,UNK,1,1753,2015,Resurvey
Ruby1063,ASCO?,1,1753,2015,Resurvey
Ruby1063,CAXX,1,1753,2015,Resurvey
Ruby1063,ERMO,1,1753,2015,Resurvey
Ruby1063,MOSS,1,1753,2015,Resurvey
Ruby1063,PEPR,1,1753,2015,Resurvey
Sour4003,CHUM,1,1143,2015,Resurvey
Sour4003,VAME,1,1143,2015,Resurvey
Sour4003,MOSS,1,1143,2015,Resurvey
Sour4003,LUAR,1,1143,2015,Resurvey
Sour4003,SABA?,1,1143,2015,Resurvey
Sour4003,PYPI,1,1143,2015,Resurvey
Sour4003,CHME,1,1143,2015,Resurvey
Sour4005,ORSE,1,1123,2015,Resurvey
Sour4005,VAME,2,1123,2015,Resurvey
Sour4005,MOSS,4,1123,2015,Resurvey
Sour4005,CHUM,1,1123,2015,Resurvey
Sour4007,VAME,1,1304,2015,Resurvey
Sour4007,ORSE,1,1304,2015,Resurvey
Sour4007,GOOB,1,1304,2015,Resurvey
Sour4007,CLUN,2,1304,2015,Resurvey
Sour4007,MOSS,2,1304,2015,Resurvey
Sour4007,PTAQ,1,1304,2015,Resurvey
Sour4009,RHAL,2,1506,2015,Resurvey
Sour4009,VADE,3,1506,2015,Resurvey
Sour4009,MOSS,3,1506,2015,Resurvey
Sour4009,VAME,2,1506,2015,Resurvey
Sour4009,PHEM,2,1506,2015,Resurvey
Sour4011,PHEM,2,1492,2015,Resurvey
Sour4011,RHAL,3,1492,2015,Resurvey
Sour4011,GAOV,2,1492,2015,Resurvey
Sour4011,VADE,2,1492,2015,Resurvey
Sour4011,VAME,2,1492,2015,Resurvey
Sour4011,MOSS,2,1492,2015,Resurvey
Sour4015,VADE,3,1804,2015,Resurvey
Sour4015,ERGR,1,1804,2015,Resurvey
Sour4015,CAXX,1,1804,2015,Resurvey
Sour4015,ERCA,1,1804,2015,Resurvey
Sour4015,ERGL,2,1804,2015,Resurvey
Sour4015,PHDI,1,1804,2015,Resurvey
Sour4015,PEBR,1,1804,2015,Resurvey
Sour4015,CAAL,1,1804,2015,Resurvey
Sour4015,MOSS,2,1804,2015,Resurvey
Sour4015,FEXX,1,1804,2015,Resurvey
Sour4015,RIAC,1,1804,2015,Resurvey
Sour4015,VASI,2,1804,2015,Resurvey
Sour4015,PERA,1,1804,2015,Resurvey
Sour4015,PEPR,1,1804,2015,Resurvey
Sour4015,POAR?,1,1804,2015,Resurvey
Sour4015,LUAR,1,1804,2015,Resurvey
Sour4015,ARLA,2,1804,2015,Resurvey
Sour4017,RIAC,1,1806,2015,Resurvey
Sour4017,VASC?,2,1806,2015,Resurvey
Sour4017,LUPE,2,1806,2015,Resurvey
Sour4017,POAR?,1,1806,2015,Resurvey
Sour4017,MOSS,1,1806,2015,Resurvey
Sour4017,PHEM,3,1806,2015,Resurvey
Sour4017,VASI,1,1806,2015,Resurvey
Sour4017,CAAL,1,1806,2015,Resurvey
Sour4017,VADE,3,1806,2015,Resurvey
Sour4017,RULA?,1,1806,2015,Resurvey
Sour4019,CAXX,1,1783,2015,Resurvey
Sour4019,PHEM,3,1783,2015,Resurvey
Sour4019,MOSS,2,1783,2015,Resurvey
Sour4019,LUPE,1,1783,2015,Resurvey
Sour4019,CAME,2,1783,2015,Resurvey
Sour4019,VADE,3,1783,2015,Resurvey
Sour4021,LUPE,2,1910,2015,Resurvey
Sour4021,PERA,1,1910,2015,Resurvey
Sour4021,ANLA,1,1910,2015,Resurvey
Sour4021,CAAL,1,1910,2015,Resurvey
Sour4021,PHEM,3,1910,2015,Resurvey
Sour4021,VADE,2,1910,2015,Resurvey
Sour4021,JUDR,1,1910,2015,Resurvey
Sour4021,LULY,1,1910,2015,Resurvey
Sour4021,MOSS,2,1910,2015,Resurvey
Sour4021,CAME,2,1910,2015,Resurvey
Sour4023,PHEM,1,1905,2015,Resurvey
Sour4023,ERAU,1,1905,2015,Resurvey
Sour4023,ANLA,1,1905,2015,Resurvey
Sour4023,POAR,1,1905,2015,Resurvey
Sour4023,CAME,3,1905,2015,Resurvey
Sour4023,VADE,1,1905,2015,Resurvey
Sour4023,UNK,1,1905,2015,Resurvey
Sour4023,CAAL,1,1905,2015,Resurvey
Sour4023,MITO,1,1905,2015,Resurvey
Sour4023,MOSS,1,1905,2015,Resurvey
Sour4023,LUPE,1,1905,2015,Resurvey
Sour4023,CAPA,1,1905,2015,Resurvey
Sour4023,SIPR,1,1905,2015,Resurvey
Sour4025,LULY,1,1882,2015,Resurvey
Sour4027,BRCA,1,1724,2015,Resurvey
Sour4027,ERGR,1,1724,2015,Resurvey
Sour4027,LUAR,1,1724,2015,Resurvey
Sour4027,POFL,1,1724,2015,Resurvey
Sour4027,ARLA,1,1724,2015,Resurvey
Sour4027,VASI,3,1724,2015,Resurvey
Sour4027,CAAL,2,1724,2015,Resurvey
Sour4027,VADE,2,1724,2015,Resurvey
Sour4029,UNK,1,1441,2015,Resurvey
Sour4029,VASI,1,1441,2015,Resurvey
Sour4029,VAME,1,1441,2015,Resurvey
Sour4029,TITR,2,1441,2015,Resurvey
Sour4029,OSPU,1,1441,2015,Resurvey
Sour4029,VIXX,1,1441,2015,Resurvey
Sour4029,MOSS,1,1441,2015,Resurvey
Sour4029,LICO,1,1441,2015,Resurvey
Sour4029,DIHO,2,1441,2015,Resurvey
Sour4029,RULA,2,1441,2015,Resurvey
Sour4031,LUPE,1,1596,2015,Resurvey
Sour4031,VAME,1,1596,2015,Resurvey
Sour4031,PHEM,1,1596,2015,Resurvey
Sour4031,MOSS,1,1596,2015,Resurvey
Sour4033,VIXX,1,1372,2015,Resurvey
Sour4033,HIAL,1,1372,2015,Resurvey
Sour4033,UNK,1,1372,2015,Resurvey
Sour4033,PTAQ,1,1372,2015,Resurvey
Sour4033,GAOV,1,1372,2015,Resurvey
Sour4033,CHUM,1,1372,2015,Resurvey
Sour4033,PERA,1,1372,2015,Resurvey
Sour4033,VAME,2,1372,2015,Resurvey
Sour4033,PAMY,2,1372,2015,Resurvey
Sour4033,MOSS,2,1372,2015,Resurvey
Sour4033,RULA,2,1372,2015,Resurvey
Sour4033,MOMA,1,1372,2015,Resurvey
Sour4035,MOSS,3,1040,2015,Resurvey
Sour4035,LIBO,1,1040,2015,Resurvey
Sour4035,CHUM,1,1040,2015,Resurvey
Sour4035,PTAQ,1,1040,2015,Resurvey
Sour4035,HIAL,1,1040,2015,Resurvey
Sour4035,VAME,1,1040,2015,Resurvey
Sour4035,PERA,1,1040,2015,Resurvey
STE2001,unkaster,1,838,2015,Resurvey
STE2001,Purpleskinnyleaves,1,838,2015,Resurvey
STE2001,unklily?,1,838,2015,Resurvey
STE2001,SYAL,2,838,2015,Resurvey
STE2001,unkgrass,1,838,2015,Resurvey
STE2001,MAFU,3,838,2015,Resurvey
STE2001,HODI,4,838,2015,Resurvey
STE2001,APAN,1,838,2015,Resurvey
STE2001,PAMY,1,838,2015,Resurvey
STE2001,SPBE,2,838,2015,Resurvey
STE2002,CAXX,2,865,2015,Resurvey
STE2002,ZIVE,1,865,2015,Resurvey
STE2002,SAGR?,1,865,2015,Resurvey
STE2002,AMAL,1,865,2015,Resurvey
STE2002,ARXX,1,865,2015,Resurvey
STE2002,MOSS,2,865,2015,Resurvey
STE2002,CLXX,1,865,2015,Resurvey
STE2002,AGTR,1,865,2015,Resurvey
STE2002,Tinywhite,1,865,2015,Resurvey
STE2002,ACMI,2,865,2015,Resurvey
STE2002,CEVE,3,865,2015,Resurvey
STE2002,EPAN,1,865,2015,Resurvey
STE2002,PACA?,1,865,2015,Resurvey
STE2002,COPA,1,865,2015,Resurvey
STE2003,MOSS,2,982,2015,Resurvey
STE2003,EPAN,1,982,2015,Resurvey
STE2003,CAXX,1,982,2015,Resurvey
STE2003,ELCI,2,982,2015,Resurvey
STE2003,CEVE,3,982,2015,Resurvey
STE2003,PAMY,2,982,2015,Resurvey
STE2003,SPBE,2,982,2015,Resurvey
STE2003,ACGL,1,982,2015,Resurvey
STE2003,Purpleskinnyleaves,1,982,2015,Resurvey
