"Species","Dataset","L.Occ","R.Occ","Fire.Included","Type","Rsquared","Intercept","Elevation.m","Elevation.m2","Data.Type.nofi","Data.Type.Elevation.m.nofi","Data.Type.Elevation.m2.nofi","P.Intercept","P.Elevation.m","P.Elevation.m2","P.Data.Type.nofi","P.Data.Type.Elevation.m.nofi","P.Data.Type.Elevation.m2.nofi","Intercept.CI.Lower","Elevation.m.CI.Lower","Elevation.m2.CI.Lower","Data.Type.nofi.CI.Lower","Data.Type.Elevation.m.nofi.CI.Lower","Data.Type.Elevation.m2.nofi.CI.Lower","Intercept.CI.Upper","Elevation.m.CI.Upper","Elevation.m2.CI.Upper","Data.Type.nofi.CI.Upper","Data.Type.Elevation.m.nofi.CI.Upper","Data.Type.Elevation.m2.nofi.CI.Upper"
"RUPA",6,33,21,"No","Global_unavg",0.113908831895397,-3.53037638591147,-54.8894061731184,-43.7824649401873,0.305933941300748,25.0563868637484,31.5533469541873,7.17982168409611e-11,0.00183987006324811,0.00120942289175332,0.640243747060601,0.246228141733652,0.055444948371395,-4.81838229128759,-96.1421840110262,-74.280959365856,-0.951273915506664,-17.1409514966968,0.102857220104191,-2.66273495394353,-26.2974544476978,-20.8539180422185,1.73453661843444,71.2931750167775,66.1765505813055
"RUPE",6,23,21,"No","Global_unavg",0.0490955748784151,-2.98859166805854,13.8931245476271,-20.4008713479359,-0.0143772010741091,-17.5684275791978,0.285091259668446,1.38019848370924e-25,0.0886753941671717,0.0165593861063495,0.971179809356824,0.131680161673141,0.981734250405523,-3.63103650461862,-1.37361936491866,-39.0374216176721,-0.80839610206879,-41.8007631709459,-24.8343230604628,-2.48841611500092,31.435870304684,-5.33159834938379,0.790496802985893,4.56091591968119,24.8405008137258
"RUSP",6,15,22,"No","Global_unavg",0.0658009958820246,-3.54010348071509,-26.532008038821,-0.747658063189492,0.489284180168679,3.2118006048421,-12.2675575644552,1.60521169732358e-19,0.0354287545598358,0.933872893154151,0.328694608362227,0.844591932109092,0.329000646757217,-4.53670030040947,-59.8624071955942,-21.5922655055996,-0.489225473571654,-28.7671407746398,-37.3709967591999,-2.89729247266359,-7.12486818857022,14.8721406988397,1.61057627510759,40.6336422885959,13.4502141519097
"SOSI",6,48,17,"No","Global_unavg",0.16400473031366,-2.49045680025501,33.8142967091658,-22.5688263224731,-1.7681772569643,18.7090687455916,-8.57970760607958,5.00895320576195e-20,1.50708585590324e-05,0.00056650529920134,0.0219475689336766,0.381462722824991,0.574766657083409,-3.09657311803727,20.0104710443057,-36.5144709777699,-3.68978375457682,-16.7528701373767,-43.346421336946,-2.01599941862101,50.9963711173016,-10.6760925179194,-0.513686610350939,70.4660346301955,18.3213145236184
"SPBE",6,17,32,"No","Global_unavg",0.11685700883707,-3.82582689637658,-44.5788398800757,-20.0656467134981,0.688172502227002,-0.859705124303328,0.596763554558671,1.28155089484985e-10,0.0287552359517216,0.1344196845361,0.349849073126318,0.972854193373597,0.971355320380336,-5.40928554637063,-97.7339938694004,-52.2712430050359,-0.712236591376029,-48.698388213761,-30.7533888061342,-2.94928584760933,-14.8127964299339,1.54719542738635,2.41963921440366,57.5896277530415,36.9067933227636
"TITR",6,34,42,"No","Global_unavg",0.0562204831929972,-2.55256162708482,-22.692156541416,-11.2563753056335,0.280530436651516,1.78829540533104,0.721885624634667,1.63108081326055e-25,0.00529653686969962,0.100708058699641,0.385124992228047,0.867303091687731,0.936998558426954,-3.10327218149981,-41.3468618369505,-26.1779388574002,-0.349965255721543,-19.1241881829048,-17.0935233423466,-2.12289344102527,-8.72597847784935,0.985371942713119,0.945725755653852,24.0241653232051,19.1828769445025
"TRBO",6,10,27,"No","Global_unavg",0.207437356730186,-4.88040077820956,-62.3819297305372,-23.2480824788386,-1.59877482299053,-87.3528876031587,-28.3740874943479,2.31391627314543e-05,0.109098212013282,0.276555487498662,0.478343757895786,0.233035716684879,0.402808003107369,-8.33163752993891,-175.034354302525,-79.8403571531778,-6.70701068077609,-249.826027506828,-99.3944344108777,-3.44948730115251,-14.1443626996916,7.50818642652322,2.89908391607033,59.4321480918614,42.0359978092538
"VASI",6,24,29,"No","Global_unavg",0.184467263845061,-4.13367810959918,61.2896593121384,-18.2828965016567,0.571696073976615,-9.95384645968471,2.48579663383956,2.74791458969412e-08,0.00287387742589921,0.102409465691722,0.53095010922882,0.69475114556112,0.862318748316825,-6.0645851110413,30.4738766212568,-44.4157398602673,-1.16900052875272,-67.4432266030626,-25.1370155074252,-3.0375692022506,113.346685566195,0.438360271622674,2.68493627041642,38.4003235180547,32.8633457705578
"ACCI",60,72,57,"No","Global_unavg",0.245132064820025,-3.54029202724612,-97.8873186592494,-39.1491958453314,0.0811345841348453,15.0039700587796,11.1846998263093,6.89497247149098e-08,1.05712621210272e-05,0.000743142157977051,0.930016898879882,0.631108795846757,0.490316891875141,-5.04097176148276,-148.037027097743,-64.4321295638605,-1.81342122736486,-48.6434998181674,-21.2279436190528,-2.45836191084317,-60.8024042844811,-18.7909383670432,1.9300784391042,77.2486043237888,43.3210609135554
"ACGL",60,15,14,"No","Global_unavg",0.0709792587113307,-3.37493075257109,-19.4681016721969,-8.76330785648444,-1.1606814500572,-41.3971637534958,-29.4997672356794,2.77845565252411e-23,0.0804888335463623,0.356152761680792,0.232644704917719,0.199027586373083,0.189356121338348,-4.18990035535013,-46.9376895512259,-30.4708391225632,-3.66570185955714,-122.559821005696,-82.2010731070241,-2.79897117024066,-1.08566131058407,7.58777688531228,0.37702006281133,10.3167776311273,9.13453578446706
"AMAL",60,42,43,"No","Global_unavg",0.115942401350201,-2.77167621169968,-43.3033747393673,-19.9222147777271,0.0696519110453719,1.40201593082764,0.829914652542628,8.58065006346078e-15,0.000443239201346676,0.0187314545355383,0.887764860557491,0.934414674399007,0.943844162060808,-3.61699851734171,-72.2301574626597,-38.6930778667558,-0.928672948555587,-32.935991673331,-22.5621481069964,-2.18447369809677,-23.1725915631651,-5.15343816663833,1.08930215825922,36.4093584159135,24.4835430606793
"ATFI",60,24,29,"No","Global_unavg",0.0799541598435604,-3.03412486684239,-27.6814799431101,-5.12427771703637,0.166521108540996,-2.271499489922,-2.00440227421803,1.40536886574693e-21,0.00872003431819768,0.509531878986447,0.706052937669519,0.877607047591746,0.852741815190988,-3.79883549862031,-53.6492914606798,-22.5142030932057,-0.735999175281214,-32.574371459729,-23.5175160103272,-2.49889022622621,-10.6875815427838,8.521641958729,1.08611966777153,28.6918127098725,19.795744307992
"CAME",60,32,30,"No","Global_unavg",0.390183277112409,-7.57587799747197,150.756744827161,-30.0982711783955,-0.720565465703524,22.7527209464194,-19.5194739589775,0.00683794934308717,0.0321400453417396,0.255846042746609,0.851191764481047,0.81434224687546,0.5968171678705,-14.4206644150473,53.2627075983927,-90.5574480417369,-8.33231982251441,-178.73058708192,-92.2268608205872,-3.7950887944302,319.572863828718,10.2266862749777,7.35682590505937,213.990240459327,55.1430115331654
"CHUM",60,61,46,"No","Global_unavg",0.151201624876331,-2.35952998268708,-44.2190874957776,-26.3488143190662,-0.932396657984138,-22.7124429463006,-7.40871454154054,4.24815702726391e-15,1.96134438601908e-05,0.00057521880311896,0.128313979104309,0.278197589220159,0.585321726411281,-3.04085155619426,-67.5354904467189,-42.8943323962593,-2.29744742340725,-68.7338410859559,-35.912288783385,-1.84616668578282,-26.5730507213631,-12.7236188799878,0.173842258303892,15.2831756299717,18.1194820950896
"CLUN",60,44,52,"No","Global_unavg",0.154404150301551,-2.9198308877392,-39.5768506205205,-43.1686405767363,-0.12676244326951,-18.1954533093227,-2.84795456930782,1.00000534319628e-14,0.000837074717631053,5.8182647422674e-05,0.827070401721506,0.330912517611547,0.854058745580272,-3.78142570374883,-66.289209717826,-66.6968978078816,-1.32412141220904,-56.8071460231257,-33.7829276535135,-2.28427529489375,-19.3678488772137,-24.3851340601052,1.01363871531365,18.2247682940875,27.8173064989347
"COCA",60,20,23,"No","Global_unavg",0.108515853532049,-3.52425648585645,-39.9137398530301,-13.6879478862335,-0.422939955837014,-21.1302664948432,-17.3859799098567,4.71101826623236e-13,0.0169700547324902,0.210687192451276,0.621801434140351,0.468549575615094,0.345810840808384,-4.79550289386182,-83.0045533892194,-39.4224087595519,-2.38632519420938,-86.5760198133535,-57.0120252306351,-2.77893011367756,-14.908344860669,4.44889683836398,1.24197409544921,35.5921688225077,18.0567616427005
"GAOV",60,11,8,"No","Global_unavg",0.0982129659044079,-4.22851865780572,-8.02421505148682,-43.3254747128731,-0.450429998443659,-7.0967719370192,-3.79967407944129,2.48595810500733e-12,0.601881189765354,0.0230402069457001,0.64771039065379,0.778699420589069,0.901541486208376,-5.75501038895732,-43.6535047789831,-88.9457174565881,-2.74254022003951,-63.4966384949067,-71.5607166706085,-3.29343437814557,20.4423614547977,-12.6683581281027,1.48418049319191,41.8450750585112,55.8119890214802
"GASH",60,21,21,"No","Global_unavg",0.205053546374513,-4.72381612508703,-75.1274070227377,-7.56669524933318,0.426737590046965,9.13770235133268,-4.22696246075914,0.000259587241850862,0.0712097844613653,0.667785112450335,0.790482285943618,0.86110934188704,0.854639461588817,-8.52587210874352,-194.046673874428,-53.4861117830422,-2.80171286879556,-95.2072060176369,-50.1663524856095,-3.19153408977378,-26.5150139359208,17.3921143684685,4.49444324484236,137.456339555534,47.5160062007522
"GOOB",60,20,45,"No","Global_unavg",0.108927908630568,-3.16782529889962,-23.4804471224958,-13.9939809024679,0.606753635785902,-14.7024234039147,-4.54720571003262,1.44467805142749e-21,0.0348111286034375,0.134574817499321,0.178765729215,0.337261667130945,0.707069338890582,-3.96411079815188,-50.3720948368228,-35.1900757867917,-0.296194189885567,-45.3349430982088,-27.9070851352907,-2.61056188883201,-5.18229262701973,2.09111481621804,1.55364235324454,17.439764687947,20.5793612349866
"GYDR",60,17,25,"No","Global_unavg",0.0657711055904318,-3.55417796748611,-33.4456067824976,-16.9874285630087,0.621567603116798,10.7066765184267,0.221814264127057,7.39741753782706e-15,0.0321110733231927,0.142856897184447,0.255300479618656,0.56331323342734,0.987804320557886,-4.73051110936122,-73.2376186152476,-44.2456104311014,-0.384915710066421,-23.1587280513377,-27.3233266734017,-2.8405355638689,-9.51162319210848,2.23705810441466,1.89989834607968,53.8659999864254,31.3821204815197
"HIAL",60,12,9,"No","Global_unavg",0.064691516818843,-3.85323169541748,-30.8317948686697,-14.1743277115212,-0.260552567349502,1.87327091119346,10.1020282853343,2.91832523148639e-14,0.0743048111169361,0.271397585719539,0.725785717579736,0.940170671827941,0.573193909098282,-5.21805482345398,-76.9938888712921,-45.3713888765412,-1.99333285912707,-56.5149572367244,-27.3247588278656,-3.07729289126618,-5.14574143037256,6.77561654092556,1.3386561084835,55.3650784393092,47.4228240358185
"HODI",60,17,9,"No","Global_unavg",0.156674629319016,-4.98131565648309,-85.1049543244009,-31.6356469274566,-1.30071121067208,-18.2578373308658,NA,8.36541530434074e-06,0.0204997299063431,0.0758407799392416,0.235976399210797,0.529670250592039,NA,-7.85471953320054,-177.656497223304,-74.4391725563731,-3.75625853679355,NA,NA,-3.39605884422171,-32.2602068816035,-3.83624551239565,0.692056146907558,NA,NA
"LIBO",60,48,66,"No","Global_unavg",0.214154959005942,-3.55549734297582,-77.3084623823591,-42.8461554178466,-0.0956629333846791,-19.9490586709221,-3.65119573144049,4.1396372068641e-09,0.000146997264742217,0.000667693640452581,0.914333951561316,0.506190539690561,0.835593314726126,-4.96857615585848,-124.191320828406,-70.8761354884572,-1.89775559922025,-80.4614161212874,-38.3668226865896,-2.57647208940294,-43.9146812210048,-21.2265004317452,1.69467834746491,40.1298964623281,31.7443942681782
"MANE",60,61,56,"No","Global_unavg",0.259471794179481,-4.70145210192831,-128.795821832299,-53.0814531921212,0.155896252971028,9.52688637169128,7.12797114256895,1.22778640011462e-06,5.9553469880146e-05,0.000680159463073829,0.909125510054538,0.833101920379742,0.74439634943631,-6.92672205301598,-201.541270727061,-87.5909654079873,-2.61392297649165,-81.6795176738019,-36.470178277158,-3.11711696903231,-75.5775680298124,-26.1078537578247,2.90349190039996,100.076774352619,50.7334971054712
"MEFE",60,26,15,"No","Global_unavg",0.0336773204005116,-2.61930086176513,7.07833882444435,-4.88207782983458,-0.775072943179971,-0.133181402653366,-15.9099167231963,3.79319410863086e-35,0.236783370154326,0.413525968020681,0.0509841493112975,0.990640247638841,0.190868973862126,-3.06499471676916,-4.48440320103411,-17.4923599106836,-1.63546681844924,-22.6231877089174,-42.0863364593636,-2.22930958001118,19.4307710239129,6.11394872164857,-0.0405249475226763,23.0011253028929,6.40579847192454
"OPHO",60,29,12,"No","Global_unavg",0.158763543611103,-3.14102964885332,-39.2098281640496,-3.40140684445932,-2.06278797248476,-18.8185459003632,-65.5465899191619,3.12491894611501e-15,0.00329156941128763,0.678764609107178,0.0803301531767279,0.580961459658791,0.0302510011902516,-4.15794841146915,-73.3756750183362,-22.1607324803558,-5.00146415636386,-101.009975950551,-137.812707716923,-2.50975458783748,-18.9130661710627,10.7876199105674,-0.152668046208225,39.3645418924022,-16.5010148089872
"POMU",60,20,10,"No","Global_unavg",0.190710811138619,-3.89135385448653,-44.5705289575571,5.0894437837116,-0.926259565852799,-11.8688228315889,-13.9696378546697,2.43467944057901e-10,0.0238389559346623,0.622886204679085,0.471587738990625,0.779609862713064,0.506943783788604,-5.74074289468669,-103.837120975442,-21.060222417104,-4.72008156888549,-133.440068963889,-67.3883078066066,-3.01702419262235,-18.6239080488921,22.0789026405535,1.43097417609802,64.6754732458105,23.4340477465597
"PTAQ",60,47,23,"No","Global_unavg",0.101562760593328,-2.45716409021585,-35.9191549184041,-16.9279011203806,-0.547446847037016,12.3445206020012,4.29088823846544,3.72999480484345e-18,0.00022444924231619,0.0190139007172205,0.188900583816902,0.382585469186534,0.701108719224101,-3.10819197972892,-58.3203149991758,-32.6521879272027,-1.41314524734271,-17.0932473978406,-18.6966884202177,-1.97570528261265,-19.5832666518693,-4.1177257473355,0.285649887751542,40.5999720462928,25.9791336446356
"RULA",60,18,10,"No","Global_unavg",0.196322230807298,-5.77909051046125,88.5360104421253,-70.4027791484837,0.325489173098719,-31.3522072236189,11.3863411079849,1.25902990429154e-05,0.00763644881850882,0.00459740263592736,0.856829398771106,0.482032124152027,0.755185109888721,-9.09776397128847,38.2353232251703,-130.003333622128,-3.58413472397868,-125.562374063983,-67.5456144783207,-3.82853667108074,170.119064213929,-31.3064161738766,4.1460470337357,62.690388343537,84.6906161058098
"RUPA",60,33,19,"No","Global_unavg",0.116458609586062,-3.53037638591148,-54.8894061731187,-43.7824649401874,0.196395760356636,25.5248941237627,28.8595630110261,7.17982168409501e-11,0.001839870063248,0.00120942289175324,0.768262219249021,0.246457145219264,0.0889838805375387,-4.81838229128758,-96.1421840110263,-74.2809593658563,-1.10449476197371,-18.0757285926923,-4.07621350164011,-2.66273495394352,-26.2974544476975,-20.8539180422184,1.63880222858961,72.2591964156518,64.1362176483843
"RUPE",60,23,22,"No","Global_unavg",0.0436135533920268,-2.98859166805855,13.8931245476271,-20.400871347936,0.0949207809269745,-17.3611606499994,3.96600675077827,1.38019848370914e-25,0.0886753941671713,0.0165593861063493,0.804148077758176,0.122541675794993,0.73814360432269,-3.63103650461862,-1.37361936491857,-39.0374216176719,-0.654675866594673,-40.702999033038,-19.611796606302,-2.48841611500092,31.4358703046839,-5.33159834938384,0.879272817024884,3.99256650449378,27.6657447265136
"RUSP",60,15,22,"No","Global_unavg",0.0721726048544538,-3.54010348071509,-26.532008038821,-0.747658063189469,0.392323536844651,-1.33080182370274,-14.4883356807006,1.60521169732327e-19,0.0354287545598351,0.933872893154153,0.454744722244285,0.938689225295091,0.267197094663979,-4.53670030040946,-59.862407195594,-21.5922655055996,-0.669536762898259,-36.3693553380437,-40.9906127675738,-2.89729247266359,-7.12486818857028,14.8721406988397,1.53898193304703,37.0410634241522,11.8683123881488
"SOSI",60,48,20,"No","Global_unavg",0.148616165782888,-2.49045680025501,33.8142967091658,-22.5688263224731,-1.19087573635692,6.87904374683344,-0.624037732438869,5.00895003358571e-20,1.50708564831133e-05,0.000566505263996888,0.0375903522008987,0.671440850892765,0.959922247545033,-3.09657311806448,20.0104710445349,-36.5144709777754,-2.52828600646502,-22.0367881078492,-27.3847136930273,-2.015999418641,50.9963711165635,-10.6760925177834,-0.1792914132156,43.9151239105604,22.345041219402
"SPBE",60,17,31,"No","Global_unavg",0.11563770230523,-3.82582689637657,-44.5788398800759,-20.0656467134982,0.663027649111707,-0.505134221917818,2.21275543240481,1.28155089484968e-10,0.0287552359517211,0.134419684536099,0.369245600108524,0.984098951426226,0.89389304942048,-5.40928554637063,-97.7339938693995,-52.2712430050357,-0.750242130066889,-48.7903736426448,-29.0938412043834,-2.94928584760934,-14.8127964299339,1.54719542738635,2.39640598912384,58.005948507003,38.4773105044418
"TITR",60,34,39,"No","Global_unavg",0.0523472334787922,-2.55256162708482,-22.692156541416,-11.2563753056335,0.22484437365491,3.02429793178539,2.99574482483376,1.63108081326024e-25,0.00529653686969959,0.10070805869964,0.486140660534524,0.776260186375941,0.74150401664502,-3.10327218149981,-41.3468618369505,-26.1779388574002,-0.404317257516014,-17.7443694298236,-14.6925165250653,-2.12289344102527,-8.72597847784936,0.985371942713103,0.890192294800447,25.1737134431851,21.3822831035466
