"Species","Dataset","L.Occ","R.Occ","Fire.Included","Type","Intercept.CI.Lower","Elevation.m.CI.Lower","Elevation.m2.CI.Lower","Data.Type.nofi.CI.Lower","Data.Type.Elevation.m.nofi.CI.Lower","Data.Type.Elevation.m2.nofi.CI.Lower","Resurvey.Burned.fi.CI.Lower","Resurvey.Unburned.fi.CI.Lower","Elevation.m.Res.Burn.fi.CI.Lower","Elevation.m.Res.Unburn.fi.CI.Lower","Elevation.m2.Res.Burn.fi.CI.Lower","Elevation.m2.Res.Unburn.fi.CI.Lower","Intercept.CI.Upper","Elevation.m.CI.Upper","Elevation.m2.CI.Upper","Data.Type.nofi.CI.Upper","Data.Type.Elevation.m.nofi.CI.Upper","Data.Type.Elevation.m2.nofi.CI.Upper","Resurvey.Burned.fi.CI.Upper","Resurvey.Unburned.fi.CI.Upper","Elevation.m.Res.Burn.fi.CI.Upper","Elevation.m.Res.Unburn.fi.CI.Upper","Elevation.m2.Res.Burn.fi.CI.Upper","Elevation.m2.Res.Unburn.fi.CI.Upper"
"EPAN",26,18,26,"Yes","Avg.Confidence",-3.75658007129912,-19.6076883554175,-36.6230017619638,NA,NA,NA,1.24304889215002,-0.819179361476744,-60.8308538544191,-18.9328211724437,-20.5185011336011,-13.9141398340214,-2.64119070811111,13.9357912441006,-6.31607072962898,NA,NA,NA,3.34909998992936,0.711281814684765,19.3112080939585,24.2346304731714,16.6234878132028,19.7640049291858
"GAOV",26,11,7,"No","Avg.Confidence",-5.38434560915979,-32.2290419296201,-74.1913340852716,-0.908062643558565,NA,NA,NA,NA,NA,NA,NA,NA,-3.39683573955179,15.5702997374799,-14.6754329572808,0.563808795348519,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",26,21,18,"No","Avg.Confidence",-5.19467344035989,-84.6455407036164,-12.1972369757687,-0.398017274064356,NA,NA,NA,NA,NA,NA,NA,NA,-3.18509077025747,-27.2312939799768,9.75555266761466,0.316745387495845,NA,NA,NA,NA,NA,NA,NA,NA
"GOOB",26,20,36,"No","Avg.Confidence",-4.13880275285267,-55.7367781700263,-41.4890361895655,-0.600086492167778,-41.6436713788811,-32.5062221030586,NA,NA,NA,NA,NA,NA,-2.67709203632509,-8.84756509938827,-3.74441765332763,1.46351184216188,23.8986398128565,19.4485214005975,NA,NA,NA,NA,NA,NA
"GYDR",26,17,23,"No","Avg.Confidence",-3.96879687697191,-48.3231847555537,-28.7820691896361,-0.38473793100794,NA,NA,NA,NA,NA,NA,NA,NA,-2.75698016453537,-11.92467274528,-0.883159863524188,0.635331543717235,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",26,12,13,"No","Avg.Confidence",-4.49360428747621,-51.8436241224393,-19.6208541704139,-0.319414676294063,NA,NA,NA,NA,NA,NA,NA,NA,-3.095179999344,-6.6687850510219,10.923511777372,0.348299173399339,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",26,17,11,"No","Avg.Confidence",-6.43470899470029,-127.646863360608,-47.3193514089872,-2.57830821712952,-54.1217856214804,NA,NA,NA,NA,NA,NA,NA,-2.72937731868428,-3.08410653453723,17.2486542705536,1.35162386349805,34.9095512582334,NA,NA,NA,NA,NA,NA,NA
"LIBO",26,48,68,"No","Avg.Confidence",-4.51660199133667,-109.191673754927,-59.7965848360326,-0.140693598698695,-16.8678171723643,NA,NA,NA,NA,NA,NA,NA,-2.78559744057839,-52.6818112645229,-27.0092998859688,1.00548164593629,12.5981534208174,NA,NA,NA,NA,NA,NA,NA
"MANE",26,61,57,"No","Avg.Confidence",-5.92212603046386,-167.904229641815,-72.0453784289126,-0.274479307746781,NA,NA,NA,NA,NA,NA,NA,NA,-3.26808861987542,-80.3033696131119,-29.2707494356105,0.221483423813635,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",26,26,11,"No","Avg.Confidence",-3.07116128763719,-3.76701398811374,-20.3396333389041,-2.70440587001682,-20.3243648077776,-67.2738553912259,NA,NA,NA,NA,NA,NA,-2.21690686627324,19.4357652958712,5.78654608819311,-0.0640635767254403,36.2986759609159,21.8646078632939,NA,NA,NA,NA,NA,NA
"OPHO",26,29,12,"No","Avg.Confidence",-4.15794841146916,-73.3756750183363,-22.1607324803559,-5.30358013370391,-123.813968263113,-134.353932855845,NA,NA,NA,NA,NA,NA,-2.50975458783748,-18.9130661710626,10.7876199105675,-0.147645353458232,33.1902668248756,-12.8033700842585,NA,NA,NA,NA,NA,NA
"PAMY",26,127,102,"Yes","Avg.Confidence",-0.918460338791245,-15.075858538145,-14.6404304543527,NA,NA,NA,-0.0576193707995112,-0.782163805134402,NA,NA,NA,NA,-0.472867546513534,-5.24337338506343,-4.75396602239026,NA,NA,NA,1.37469412567416,-0.115304431325944,NA,NA,NA,NA
"POMU",26,20,12,"No","Avg.Confidence",-5.08675154730432,-75.0810275034376,-8.08288530394531,-1.31762748278948,-13.995985319133,NA,NA,NA,NA,NA,NA,NA,-3.162349015321,-24.6246884441041,11.7963423852995,0.630219619453867,13.9569315242494,NA,NA,NA,NA,NA,NA,NA
"PTAQ",26,47,17,"No","Avg.Confidence",-2.85029326858734,-48.0147656072919,-26.0511271974363,-1.75054060997731,-12.1378242804873,NA,NA,NA,NA,NA,NA,NA,-1.90233384841165,-17.0125020106459,-3.4273696388903,-0.453415700719753,16.0353210671674,NA,NA,NA,NA,NA,NA,NA
"RULA",26,18,13,"No","Avg.Confidence",-7.55426255548802,36.7855761030781,-100.239328653952,-0.70252915892858,NA,NA,NA,NA,NA,NA,NA,NA,-3.78853162622005,131.341681219374,-30.3761931806619,0.437350420737656,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",26,33,22,"No","Avg.Confidence",-4.07205749252159,-70.8435962683264,-53.7376389507372,-1.10963680177564,-22.6845132788217,-17.6800885585712,NA,NA,NA,NA,NA,NA,-2.46923272956142,-19.3421009406629,-12.9808778449433,0.672633827817483,27.8695580290349,24.843467152358,NA,NA,NA,NA,NA,NA
"RUPE",26,23,22,"No","Avg.Confidence",-3.35808907705651,-2.26064550707409,-31.5448596209718,-0.33223664586559,NA,NA,NA,NA,NA,NA,NA,NA,-2.53879701297643,19.562135715066,-7.95412226809778,0.307880641272224,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",26,15,23,"No","Avg.Confidence",-4.08796423477458,-43.4163359192071,-16.5930705703922,-0.497418790473127,-14.8992935772822,-10.8270198641451,NA,NA,NA,NA,NA,NA,-2.67257030463689,-4.9085131622934,8.67005088911755,1.19781256163355,20.3907423109084,8.78090290023472,NA,NA,NA,NA,NA,NA
"SOSI",26,48,19,"No","Avg.Confidence",-3.13982944298441,22.7378676791035,-36.7895481948836,-1.9066210194865,-13.8036132925777,NA,NA,NA,NA,NA,NA,NA,-2.06987894120255,52.6585028297665,-13.5992497290174,-0.443261602398897,21.2701406097314,NA,NA,NA,NA,NA,NA,NA
"SPBE",26,17,32,"No","Avg.Confidence",-4.66514141083126,-70.4219185758688,-35.1078922818544,-0.0309851758604119,-15.7326053780671,NA,NA,NA,NA,NA,NA,NA,-2.99715594589442,-19.2539138363431,-4.03549559445969,1.42270801615286,14.7415717283088,NA,NA,NA,NA,NA,NA,NA
"TITR",26,34,41,"No","Avg.Confidence",-2.8468209780098,-33.3655774670931,-19.0809394665619,-0.277833843794045,NA,NA,NA,NA,NA,NA,NA,NA,-2.10112380024517,-12.0936208017472,-1.22539925925764,0.432653215001996,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",26,95,103,"Yes","Avg.Confidence",-1.5327947034108,3.72584199339107,-29.0977410382982,NA,NA,NA,-4.61040939852756,-0.168672888773424,14.3235141763907,-14.1811450822135,NA,NA,-1.00016135139383,19.961513937448,-16.5342283501185,NA,NA,NA,-0.26220861220248,0.542197817479008,107.331041173044,8.66217174934403,NA,NA
"VASI",26,24,26,"No","Avg.Confidence",-4.72901938061376,30.6246244102449,-31.8803848447139,-0.300589574665878,NA,NA,NA,NA,NA,NA,NA,NA,-2.9826166078248,78.5206054885623,-3.81334792987681,0.35272092642113,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",27,72,56,"No","Avg.Confidence",-4.37629587961717,-123.140100017547,-50.5319043293118,-0.9208861314901,-13.3328534676342,NA,NA,NA,NA,NA,NA,NA,-2.45477053785626,-59.8889059885104,-18.1100627451926,0.347025957824241,10.8974272729363,NA,NA,NA,NA,NA,NA,NA
"ACGL",27,15,12,"No","Avg.Confidence",-4.33524343047445,-51.5026395549648,-31.1329218771219,-0.480956671925081,NA,NA,NA,NA,NA,NA,NA,NA,-2.97191200343025,-5.35250196563383,7.66224533762565,0.371429115937999,NA,NA,NA,NA,NA,NA,NA,NA
"ACMI",27,10,20,"Yes","Avg.Confidence",-4.47530301072949,-38.2875624199703,-24.2003204604937,NA,NA,NA,1.71028048775006,-2.58927225381129,-14.5213651982732,-1.87919459542637,-15.3847927626668,-35.5387376548877,-2.98798183344284,8.04593175451645,10.9143895220727,NA,NA,NA,3.83863049838017,1.31105997613813,43.4755274160235,117.22987521259,22.3019437712229,24.8258139922097
"AMAL",27,42,43,"No","Avg.Confidence",-3.14215799174257,-55.606873608122,-28.1616475762848,-0.236168158422751,NA,NA,NA,NA,NA,NA,NA,NA,-2.20098406051421,-24.2748265487335,-6.21634048540735,0.254399958463812,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",27,42,27,"Yes","Avg.Confidence",-2.61860433918686,-31.4262682131427,-16.3516647465014,NA,NA,NA,-0.797942763496844,-1.08907541229645,-22.3912487917399,-12.034569242222,NA,NA,-1.83403536209712,-4.90144230872758,0.537860684002546,NA,NA,NA,1.42271070339643,0.0938730533104172,25.1247750657972,34.929143490691,NA,NA
"ATFI",27,24,29,"No","Avg.Confidence",-3.55823698382361,-47.5734323517576,-24.1165909206543,-0.311390081248038,NA,NA,NA,NA,NA,NA,NA,NA,-2.5298123977912,-15.4231262155306,-0.389100905750544,0.451782019418647,NA,NA,NA,NA,NA,NA,NA,NA
"CAME",27,32,32,"No","Avg.Confidence",-11.7764038591779,67.7045023910174,-75.258079560999,-0.312296440937393,NA,NA,NA,NA,NA,NA,NA,NA,-4.16382866012587,259.286661593613,-2.85236027895391,0.31229765191532,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",27,33,18,"Yes","Avg.Confidence",-2.96867935565052,-28.774096355305,-28.2153497721914,NA,NA,NA,-0.69308743113303,-1.46160109153538,-21.8079042616164,-13.5294075216503,NA,NA,-2.09996809178772,-1.0691514967486,-5.66743469224861,NA,NA,NA,1.58929067009171,-0.130665402941263,37.1681078437836,20.9344694560746,NA,NA
"CEVE",27,26,20,"Yes","Avg.Confidence",-3.42670434801659,-28.0269932143525,-38.1573356775464,NA,NA,NA,1.23065205667308,-1.8690216908275,NA,NA,NA,NA,-2.43535851681365,-2.28978397686817,-11.7648734654805,NA,NA,NA,3.02866772543952,-0.292902601649422,NA,NA,NA,NA
"CHUM",27,61,47,"No","Avg.Confidence",-3.21152612373336,-72.3604303667017,-43.5524578176936,-1.83561632843853,-52.8003811357439,-22.166087153135,NA,NA,NA,NA,NA,NA,-1.92651743593441,-29.8815329482883,-15.8913561243918,0.627721752526511,25.6050597365329,15.4020589603961,NA,NA,NA,NA,NA,NA
"CLUN",27,44,52,"No","Avg.Confidence",-3.39589230543779,-60.9465389684577,-53.1892011748136,-0.394516837560334,-22.6971063032456,NA,NA,NA,NA,NA,NA,NA,-2.29375845566336,-23.6901866838431,-25.2081270629441,0.481408753602653,13.7534146787855,NA,NA,NA,NA,NA,NA,NA
"COCA",27,20,22,"No","Avg.Confidence",-4.51049685987744,-75.0550233153607,-39.0128482712219,-0.319496647963028,NA,NA,NA,NA,NA,NA,NA,NA,-2.87868963340529,-20.5877594604982,-3.91695332164341,0.381065150698965,NA,NA,NA,NA,NA,NA,NA,NA
"EPAN",27,18,27,"Yes","Avg.Confidence",-3.65401361696865,-15.4567281752651,-27.9382242000372,NA,NA,NA,1.63462942669114,-0.814452809568882,NA,NA,NA,NA,-2.63772584566538,5.65386520772187,-5.73421997931771,NA,NA,NA,3.42126458973622,0.608341328708004,NA,NA,NA,NA
"GAOV",27,11,9,"No","Avg.Confidence",-5.26636534420833,-30.789093020517,-73.0064267174466,-0.579495628502992,NA,NA,NA,NA,NA,NA,NA,NA,-3.40367838357587,14.571703022378,-16.3653328639974,0.460230495225547,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",27,21,21,"No","Avg.Confidence",-4.89387857582763,-79.5665878299086,-13.156294534359,-0.29181387316999,NA,NA,NA,NA,NA,NA,NA,NA,-3.05957840499155,-24.9676175416994,9.6603828776543,0.292872459649428,NA,NA,NA,NA,NA,NA,NA,NA
"GOOB",27,20,43,"No","Avg.Confidence",-3.78651030272106,-41.607256108263,-26.3515333772998,0.249742957444708,-12.8436827788867,NA,NA,NA,NA,NA,NA,NA,-2.66480657341563,-10.726742469924,-4.43303227262406,1.44458660292228,10.9272997214691,NA,NA,NA,NA,NA,NA,NA
"GYDR",27,17,23,"No","Avg.Confidence",-4.09745366438852,-50.5034281405303,-34.7560127819103,-0.478357419241075,-14.2846222078777,NA,NA,NA,NA,NA,NA,NA,-2.72210674172455,-8.05775307976842,-5.13119175488718,0.915342478683577,20.2260340099336,NA,NA,NA,NA,NA,NA,NA
"HIAL",27,12,9,"No","Avg.Confidence",-4.49114133310133,-43.8375354691267,-15.1681571061545,-0.541354631582608,NA,NA,NA,NA,NA,NA,NA,NA,-3.15542901367491,-4.85161128557218,9.76704283854036,0.412343620051976,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",27,17,9,"No","Avg.Confidence",-6.4433084374809,-128.297695463835,-48.8680328136915,-2.52390923616124,-45.4365736993096,NA,NA,NA,NA,NA,NA,NA,-2.67377394268905,-1.71389021786222,16.8193460305117,1.09723858578541,31.2134261713308,NA,NA,NA,NA,NA,NA,NA
"LIBO",27,48,65,"No","Avg.Confidence",-4.63877860662845,-115.212468584191,-61.8491344732562,-0.408119744928968,-21.5360171583934,NA,NA,NA,NA,NA,NA,NA,-2.78390415906169,-54.4274907182014,-27.398962841628,0.876402261746046,14.0116131419155,NA,NA,NA,NA,NA,NA,NA
"MANE",27,61,56,"No","Avg.Confidence",-6.13374673981433,-174.655776394731,-75.762365420666,-0.297043648759039,NA,NA,NA,NA,NA,NA,NA,NA,-3.36936525655824,-83.6055490396074,-31.3891425370644,0.226722052785294,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",27,26,14,"No","Avg.Confidence",-3.11371575229868,-5.52295551696398,-17.139139966181,-1.32212941316296,-8.44526033087026,NA,NA,NA,NA,NA,NA,NA,-2.20522710627229,15.3872937611583,6.26356392906334,0.196920231833838,7.42004346293113,NA,NA,NA,NA,NA,NA,NA
"OPHO",27,29,11,"No","Avg.Confidence",-4.15794841146915,-73.3756750183359,-22.1607324803558,-5.78309976666213,-139.131753863257,-138.795269829363,NA,NA,NA,NA,NA,NA,-2.50975458783749,-18.9130661710627,10.7876199105674,-0.207834139024443,32.4654378265598,-10.5163455539696,NA,NA,NA,NA,NA,NA
"PAMY",27,127,105,"Yes","Avg.Confidence",-0.93762169479966,-17.6532311533511,-15.2544608911482,NA,NA,NA,-0.0488921875856117,-0.736969718993205,NA,NA,NA,NA,-0.486820510029976,-7.5478729031728,-5.19728204580646,NA,NA,NA,1.39777719967838,-0.0710888753732924,NA,NA,NA,NA
"POMU",27,20,10,"No","Avg.Confidence",-5.11257436070707,-77.4698228201697,-8.4669891128735,-1.7204212776179,-16.7803238842575,NA,NA,NA,NA,NA,NA,NA,-3.09152105039446,-25.7952632768415,8.00443785356225,0.540129756478675,18.799787256417,NA,NA,NA,NA,NA,NA,NA
"PTAQ",27,47,21,"No","Avg.Confidence",-2.7707396210814,-44.7350534830413,-23.5298699396303,-1.45564475891801,-12.5020071630653,NA,NA,NA,NA,NA,NA,NA,-1.86922884794378,-15.3173732176042,-2.74356588025641,-0.202055112592762,21.1418481429114,NA,NA,NA,NA,NA,NA,NA
"RULA",27,18,12,"No","Avg.Confidence",-7.54850214135626,34.8010739990534,-103.55990462657,-0.849787605801423,NA,NA,NA,NA,NA,NA,NA,NA,-3.776784151983,127.960816816256,-31.5404803829055,0.473169864656979,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",27,33,24,"No","Avg.Confidence",-4.09849354614362,-72.3831812905871,-54.6526999578165,-0.9108353258717,-21.7885594087629,-20.9168893904838,NA,NA,NA,NA,NA,NA,-2.46852280940389,-19.3164244821214,-10.2271503894913,0.811575576459137,30.7750509956023,32.8982066532233,NA,NA,NA,NA,NA,NA
"RUPE",27,23,22,"No","Avg.Confidence",-3.30125094342384,-3.83126795324162,-29.2962723678528,-0.331635137337137,NA,NA,NA,NA,NA,NA,NA,NA,-2.51099656007733,17.3115913749423,-6.50276212746299,0.307407756787572,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",27,15,21,"No","Avg.Confidence",-4.00169253243622,-40.6374181624834,-14.5488762084353,-0.512580949676863,-13.1324324400149,NA,NA,NA,NA,NA,NA,NA,-2.6905274684913,-4.556276204516,7.67520433019904,1.00752858810471,18.80588308083,NA,NA,NA,NA,NA,NA,NA
"SOSI",27,48,18,"No","Avg.Confidence",-3.15991595824141,20.1476993191504,-38.0968828319175,-5.23225790224287,-43.6015873633478,-64.8874213219542,NA,NA,NA,NA,NA,NA,-2.00675005156647,53.4903964940673,-11.6528121887355,0.567092571780449,114.6205834971,31.0638030855861,NA,NA,NA,NA,NA,NA
"SPBE",27,17,29,"No","Avg.Confidence",-4.51611909059434,-67.0736587220037,-32.880761607329,-0.369344893770042,-13.5379214522172,NA,NA,NA,NA,NA,NA,NA,-2.85640727930235,-18.0239153465331,-2.27573190146885,1.24002193746538,12.720090169178,NA,NA,NA,NA,NA,NA,NA
"TITR",27,34,39,"No","Avg.Confidence",-2.75334907114338,-28.1451813910929,-16.8960307875244,-0.260257107504251,NA,NA,NA,NA,NA,NA,NA,NA,-2.0752804656279,-8.91118716057238,0.0383367972440034,0.360014318716483,NA,NA,NA,NA,NA,NA,NA,NA
"TRBO",27,10,25,"No","Avg.Confidence",-8.37353647409742,-176.223999702729,-74.3838224440858,-4.27485007217934,-165.977949581918,-56.5134892432038,NA,NA,NA,NA,NA,NA,-3.12348403217052,-6.16892497614728,5.04944244192921,3.61685409566616,82.1707863509433,38.8908765634779,NA,NA,NA,NA,NA,NA
"VAME",27,95,114,"Yes","Avg.Confidence",-1.53414539206715,3.73949193069155,-29.1058451245381,NA,NA,NA,-3.91494252139429,0.0100561870742361,14.6464381396606,-18.9464634311284,NA,NA,-1.00213179149125,19.9894196801047,-16.7624945367109,NA,NA,NA,-0.0547970045344331,0.708890187637269,98.9976911484772,3.55704147170888,NA,NA
"VASI",27,24,22,"No","Avg.Confidence",-4.65654905499931,27.853567068915,-29.0523180899575,-0.366784267905753,NA,NA,NA,NA,NA,NA,NA,NA,-2.96819453178109,74.2850304165941,-1.48659592356952,0.31146483171244,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",28,72,59,"No","Avg.Confidence",-4.38432470565068,-123.376480684892,-50.6711841669698,-0.755962258322035,-11.800610158888,NA,NA,NA,NA,NA,NA,NA,-2.48807821808015,-60.6854084507807,-18.4908642000859,0.368066483599137,9.87742904643529,NA,NA,NA,NA,NA,NA,NA
"ACGL",28,15,14,"No","Avg.Confidence",-4.37400061196324,-55.0906088985898,-32.3658050827728,-0.414779903637675,NA,NA,NA,NA,NA,NA,NA,NA,-2.98824022797974,-9.61704109140318,1.35562808061735,0.377541203956126,NA,NA,NA,NA,NA,NA,NA,NA
"ACMI",28,10,23,"Yes","Avg.Confidence",-4.344135763182,-30.2671901551157,-10.4238627422718,NA,NA,NA,2.09191936589191,-1.05220115504546,-15.5546192170653,-14.7195441667733,NA,NA,-2.97282380591929,11.2440197559212,6.47329903434753,NA,NA,NA,4.05280460060988,1.00479345243581,33.5848606519643,66.225349889543,NA,NA
"AMAL",28,42,45,"No","Avg.Confidence",-3.15052256127316,-56.5060938359574,-29.5820985474452,-0.233812636909125,NA,NA,NA,NA,NA,NA,NA,NA,-2.19732027836668,-24.9248069056666,-7.38812995376906,0.284243681240123,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",28,42,28,"Yes","Avg.Confidence",-2.63460187420049,-32.0438902929756,-15.4224296171492,NA,NA,NA,-0.869930340350619,-0.958440482642333,-27.7674835846288,5.48058200854295,NA,NA,-1.85212385907778,-7.30877584428633,4.32945876842455,NA,NA,NA,1.44734434539152,0.180147366048596,31.7233500085704,41.3337424770317,NA,NA
"ATFI",28,24,29,"No","Avg.Confidence",-3.53357059272641,-46.5863857951801,-22.7810664702238,-0.311365519544065,NA,NA,NA,NA,NA,NA,NA,NA,-2.52196279106274,-15.133628045685,0.431781617409161,0.451676800263806,NA,NA,NA,NA,NA,NA,NA,NA
"CAME",28,32,30,"No","Avg.Confidence",-11.7753953149662,65.080222798701,-74.7825937041682,-0.358523612021856,NA,NA,NA,NA,NA,NA,NA,NA,-4.09423903636169,258.310062644711,-1.8733477191175,0.305109304156856,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",28,33,22,"Yes","Avg.Confidence",-2.95872729155543,-29.5516534711115,-26.0793517336918,NA,NA,NA,-0.378344770142737,-1.27542396473654,-22.0310664061428,-16.2115252572401,NA,NA,-2.09966189772278,-3.06415900524339,-4.57256550964871,NA,NA,NA,1.75457288096411,0.0150011764192729,47.0537575384603,14.8203897316784,NA,NA
"CEVE",28,26,21,"Yes","Avg.Confidence",-3.43478536300226,-32.6024980171501,-37.745227751386,NA,NA,NA,0.930294722562333,-1.4224986645336,-17.3454324252745,-20.1310034234324,NA,NA,-2.39723727503292,2.97148175306751,-11.3930802582931,NA,NA,NA,2.80820295371709,0.029762603937592,28.8661648025225,39.3872700617436,NA,NA
"CHUM",28,61,48,"No","Avg.Confidence",-3.27823408200724,-74.6207885886713,-45.4959202596052,-2.15505434414553,-64.8212393482864,-31.762979363692,NA,NA,NA,NA,NA,NA,-1.92297436379739,-29.7060059319225,-16.043932323509,0.81510148269037,31.4239739339653,19.5249200850662,NA,NA,NA,NA,NA,NA
"CLUN",28,44,47,"No","Avg.Confidence",-3.52278610939175,-61.8949560201382,-58.2640403054589,-0.232543188336356,NA,NA,NA,NA,NA,NA,NA,NA,-2.398603606906,-26.9657815474625,-28.2235514363199,0.283641118891436,NA,NA,NA,NA,NA,NA,NA,NA
"COCA",28,20,24,"No","Avg.Confidence",-4.57571417394412,-78.3321074189135,-40.8945036962601,-0.331941265238291,NA,NA,NA,NA,NA,NA,NA,NA,-2.88265901805353,-22.3192292839717,-5.20217942607098,0.461130597077073,NA,NA,NA,NA,NA,NA,NA,NA
"EPAN",28,18,25,"Yes","Avg.Confidence",-3.7769216682927,-20.0929021794207,-38.7451079320711,NA,NA,NA,0.301562058987865,-0.715064338363655,-90.6751852584104,-21.4836604370639,-39.4239087257642,-17.2753088503666,-2.60555316711123,14.408196609755,-2.9080269927421,NA,NA,NA,3.19647489648437,0.887744466725665,27.6939258682601,20.5538333726858,25.8368704304689,32.8124946756242
"GAOV",28,11,9,"No","Avg.Confidence",-5.26636534420833,-30.789093020517,-73.0064267174466,-0.579495628502992,NA,NA,NA,NA,NA,NA,NA,NA,-3.40367838357587,14.571703022378,-16.3653328639974,0.460230495225547,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",28,21,20,"No","Avg.Confidence",-5.03864028977655,-82.9595995159675,-13.6252075586378,-0.312298024577357,NA,NA,NA,NA,NA,NA,NA,NA,-3.08983164305833,-25.1438924404673,10.0892605022583,0.290274067526851,NA,NA,NA,NA,NA,NA,NA,NA
"GOOB",28,20,38,"No","Avg.Confidence",-4.11682131228596,-55.8165662899345,-38.7742269589164,-0.431151890186773,-39.5826444520866,-25.2211681046494,NA,NA,NA,NA,NA,NA,-2.68975817234829,-9.45850437174418,-4.40280475222533,1.46646820869757,21.996223877723,16.4379923587761,NA,NA,NA,NA,NA,NA
"GYDR",28,17,24,"No","Avg.Confidence",-4.00853652939606,-47.0172848754554,-31.0915618889637,-0.470180390730479,-13.9626290111972,NA,NA,NA,NA,NA,NA,NA,-2.67189121902854,-6.98578486981073,-3.5524517283774,0.984601330103942,20.0474692271489,NA,NA,NA,NA,NA,NA,NA
"HIAL",28,12,9,"No","Avg.Confidence",-4.57886253546314,-49.1913010517575,-22.8571190460099,-0.656875347925207,NA,NA,NA,NA,NA,NA,NA,NA,-3.11676328560555,-3.18606698289893,11.5445901439958,0.470791559957818,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",28,17,11,"No","Avg.Confidence",-6.4624083397814,-128.62148748445,-47.805854762951,-2.44280059341305,-50.7778475756685,NA,NA,NA,NA,NA,NA,NA,-2.7268386698852,-3.03187734144367,17.0296622858209,1.29483940805165,33.4351421579235,NA,NA,NA,NA,NA,NA,NA
"LIBO",28,48,67,"No","Avg.Confidence",-4.57883042104034,-111.549597680974,-60.2221857597867,-0.254148317895983,-21.0838626839437,NA,NA,NA,NA,NA,NA,NA,-2.79107569748316,-52.8577801880402,-26.8402820909323,0.997923133712789,13.8053574825965,NA,NA,NA,NA,NA,NA,NA
"MANE",28,61,57,"No","Avg.Confidence",-6.03306338973278,-171.590852711,-73.9539434417031,-0.274763437952681,NA,NA,NA,NA,NA,NA,NA,NA,-3.32267171121856,-82.2165477097148,-30.3951303276286,0.221693136137258,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",28,26,13,"No","Avg.Confidence",-3.02670711912716,-6.32445428341072,-15.8366728549997,-1.44962376304059,-14.4988934403038,-14.275321319134,NA,NA,NA,NA,NA,NA,-2.19924441696064,14.7347398624538,6.91280095792476,-0.0364210400984157,10.8895655133897,10.8934166067396,NA,NA,NA,NA,NA,NA
"OPHO",28,29,15,"No","Avg.Confidence",-4.15794841138447,-73.3756750219329,-22.1607324807625,-3.75972253844501,-96.8239445318597,-93.1828059804166,NA,NA,NA,NA,NA,NA,-2.50975458785892,-18.9130661647763,10.7876199099192,0.269839823568598,33.882261459179,-3.13548125497688,NA,NA,NA,NA,NA,NA
"PAMY",28,127,104,"Yes","Avg.Confidence",-0.912515503829008,-14.5408826383656,-13.960828466817,NA,NA,NA,-0.18947339979365,-0.729099716806101,NA,NA,NA,NA,-0.468578764765278,-4.85293697038111,-4.22147242217716,NA,NA,NA,1.24298242468142,-0.0673606447012388,NA,NA,NA,NA
"POMU",28,20,11,"No","Avg.Confidence",-4.97924628317819,-72.3148949302075,-6.39357143921224,-1.49183932273391,-15.8039531292028,NA,NA,NA,NA,NA,NA,NA,-3.09674406097981,-26.0751084507547,7.20617372987166,0.614521274842961,18.9762018695549,NA,NA,NA,NA,NA,NA,NA
"PTAQ",28,47,17,"No","Avg.Confidence",-2.85944925006782,-48.4070446651787,-26.9420785166944,-1.71664665953079,-14.2195946976232,NA,NA,NA,NA,NA,NA,NA,-1.8944434716786,-16.1870578560941,-4.28804917763526,-0.348839784453993,25.7458596531535,NA,NA,NA,NA,NA,NA,NA
"RULA",28,18,11,"No","Avg.Confidence",-7.48188889704884,34.3194122134822,-97.559431826705,-1.02765894798836,NA,NA,NA,NA,NA,NA,NA,NA,-3.68949618572817,129.686794011328,-27.7348961604842,0.50073412304368,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",28,33,20,"No","Avg.Confidence",-4.08781129719825,-71.6405468587073,-54.9103069598127,-1.31743105028553,-25.2599612210758,-20.2054910262827,NA,NA,NA,NA,NA,NA,-2.4073592153795,-17.6524105597339,-11.6539223240405,0.715128878856744,33.8790133285317,30.6115483175435,NA,NA,NA,NA,NA,NA
