"Species","Dataset","L.Occ","R.Occ","Fire.Included","Type","Rsquared","Intercept","Elevation.m","Elevation.m2","Resurvey.Burned.fi","Resurvey.Unburned.fi","Elevation.m.Res.Burn.fi","Elevation.m.Res.Unburn.fi","Elevation.m2.Res.Burn.fi","Elevation.m2.Res.Unburn.fi","P.Intercept","P.Elevation.m","P.Elevation.m2","P.Resurvey.Burned.fi","P.Resurvey.Unburned.fi","P.Elevation.m.Res.Burn.fi","P.Elevation.m.Res.Unburn.fi","P.Elevation.m2.Res.Burn.fi","P.Elevation.m2.Res.Unburn.fi","Intercept.CI.Lower","Elevation.m.CI.Lower","Elevation.m2.CI.Lower","Resurvey.Burned.fi.CI.Lower","Resurvey.Unburned.fi.CI.Lower","Elevation.m.Res.Burn.fi.CI.Lower","Elevation.m.Res.Unburn.fi.CI.Lower","Elevation.m2.Res.Burn.fi.CI.Lower","Elevation.m2.Res.Unburn.fi.CI.Lower","Intercept.CI.Upper","Elevation.m.CI.Upper","Elevation.m2.CI.Upper","Resurvey.Burned.fi.CI.Upper","Resurvey.Unburned.fi.CI.Upper","Elevation.m.Res.Burn.fi.CI.Upper","Elevation.m.Res.Unburn.fi.CI.Upper","Elevation.m2.Res.Burn.fi.CI.Upper","Elevation.m2.Res.Unburn.fi.CI.Upper"
"EPAN",60,18,24,"Yes","Global_unavg",0.121573220845208,-3.27081353062762,-1.48934084073625,-25.4282138865055,2.08451764442779,0.0406638587384437,-32.6056511928686,7.14756328647263,-8.9044086815463,13.3050775432329,2.32207809980896e-23,0.874926886211092,0.0184441783337349,0.000869341132849306,0.927876097294008,0.114919811381573,0.584297399893288,0.644877478443009,0.354679283489743,-4.02541824041008,-21.6358330583547,-49.6605687318367,0.657762770585028,-0.847257803845446,-81.6408136285307,-18.3228300987205,-49.9139158946703,-14.8684107939923,-2.70650407490308,16.8936543342695,-6.8526111563247,3.25755256392237,0.964881065943347,3.3231651613619,33.9504760400359,27.6763351102685,42.7228378468161
"PAMY",60,127,103,"Yes","Global_unavg",0.0486050347744049,-0.704733383418327,-10.7565459077929,-11.1839878274356,0.573417794910649,-0.405776032887863,-2.06809903516163,-1.47545131243766,-1.54649695420972,3.39973278210041,1.36431722698453e-09,0.0020200075243498,0.00143191711834115,0.130553893841018,0.0225851691271253,0.830250765461955,0.784342021551358,0.877146406930804,0.525391967725323,-0.937355681361205,-17.8184035136422,-18.3253263809024,-0.179313877334447,-0.758229384266626,-22.6268112525335,-12.2149743833491,-22.8960708729846,-7.21556281358887,-0.480565264904649,-4.10095725140397,-4.53312163918,1.32310600482012,-0.0592460647122698,16.0587434040407,9.01558032784344,16.9605690655382,13.8442451798741
"VAME",60,95,117,"Yes","Global_unavg",0.105007955342156,-1.26553120340081,11.825240676384,-23.0454197714179,-1.59519617618361,0.40062999751038,51.1914813163027,-5.93982413607164,NA,NA,1.13449309921046e-20,0.00433836385684577,2.20570685974266e-13,0.0998633775295965,0.0244457718813915,0.0162125691756996,0.297632488175275,NA,NA,-1.53929790010191,3.77262619539915,-29.4214495827957,-3.93464976632639,0.0528265684532295,14.9340773949827,-17.2153102646485,NA,NA,-1.00625041637067,20.0774578447374,-17.0923233538982,-0.0596332346913331,0.751567585913835,99.6337184662858,5.19888644687449,NA,NA
"ACMI",61,10,22,"Yes","Global_unavg",0.113936555981486,-3.79745936398687,-17.9955825669523,-12.3361521890759,2.59875065208037,0.394527907167627,14.7446865935881,36.1453504624103,16.251547346465,14.871786467963,8.34673697743565e-20,0.188848414917003,0.313261867879329,1.08482086443467e-05,0.464134656743448,0.363377757005366,0.0281001538421626,0.281652123508252,0.309946833029753,-4.85055381198141,-53.0924880418354,-41.3983267382668,1.45164104425648,-0.649242405435074,-14.1410673922567,7.89508729547599,-11.3589678637336,-12.0366960608648,-3.11229189677232,4.3745540854532,8.00113926772967,3.87297228915891,1.59216958188085,53.01361365452,75.2782199773145,49.4489278603634,47.2069963965709
"ARUV",61,42,26,"Yes","Global_unavg",0.0542246801636501,-2.28040959202362,-21.5962761760836,-8.9371837818351,0.29580362740988,-0.484850585295998,6.28612635580906,16.932059421547,9.34387890709835,-0.814984109661239,5.0725254406845e-27,0.00192279766269455,0.13117139902446,0.619967901267067,0.13338731636357,0.677872532752288,0.0965821596317617,0.504265866347238,0.93295818412698,-2.74489828865002,-37.2257914608419,-21.6077723411258,-1.07542441514966,-1.13356231750643,-32.084349266965,-3.18868164918728,-21.0402437363841,-20.6503757270785,-1.90033843609445,-9.42252782033551,1.80433420811075,1.3561439269774,0.152896161072918,33.8072733336484,37.6316956728892,35.9374476338497,17.8469959492011
"CARU",61,33,23,"Yes","Global_unavg",0.0639711126901097,-2.50702889624271,-16.6485357093272,-12.7340878391658,0.951943039820798,-0.871034056266277,17.0200051037368,-1.31050491823789,3.62207594580245,-15.8336827014201,1.42756004345912e-28,0.0234860878202901,0.0610342049335179,0.060226951149509,0.0617278894229386,0.213925508882793,0.927833414026524,0.789326677066505,0.276573505185367,-3.00424553743435,-33.07495177204,-27.4509515268738,-0.119000792461368,-1.93435521123239,-10.7973121300686,-33.4374250574871,-25.8794682632835,-47.8027659715505,-2.10237978604698,-3.64240610498405,-0.558651255048213,1.90397542537814,-0.0345198335556816,45.2644136706995,25.448840283534,29.1108504883331,10.4332766192082
"CEVE",61,26,22,"Yes","Global_unavg",0.136143669000316,-2.84636818813681,-17.3187334830163,-18.8379878475593,1.74968548956865,-0.815059229117005,2.89539053202249,20.8215351647618,-30.6734920484813,-8.54389285141886,6.81045494175362e-25,0.0529415145912759,0.0277241389573842,0.00255582057283687,0.109506905832458,0.870530062036214,0.160395789869086,0.150453406533387,0.597489326427008,-3.4757757760765,-37.7129136866701,-37.7601215801428,0.467894655833768,-1.94788711333247,-34.8636438825945,-8.58060472547555,-80.1556795666512,-43.6876257690476,-2.36640772438936,-1.70905668381889,-3.85751545028751,2.83474809355607,0.133196128328292,37.1917180636106,51.4418991259057,6.3562837113337,21.4076580810674
"EPAN",61,18,25,"Yes","Global_unavg",0.11551454044692,-3.27081353062761,-1.48934084073627,-25.4282138865055,2.4249556420094,0.00670835764367561,-16.5025020723714,4.57220707658889,14.9991802303608,10.2303192009626,2.32207809980863e-23,0.87492688621109,0.0184441783337346,2.74721997994838e-06,0.988278372973641,0.256948737741039,0.731359795187591,0.323596588987569,0.489318209660798,-4.02541824041008,-21.6358330583547,-49.6605687318368,1.39412720831414,-0.904818168629739,-47.7947667127216,-21.7096558708825,-15.1170983106279,-19.1435602499346,-2.70650407490308,16.8936543342694,-6.85261115632459,3.46794299113019,0.940203179706281,11.3722600009054,31.6503646526067,45.7285894692145,40.2173880735825
"PAMY",61,127,111,"Yes","Global_unavg",0.0446778202658156,-0.704733383418326,-10.7565459077929,-11.1839878274356,0.466136730950482,-0.258165216103474,-6.0134333419907,0.968365999449371,-7.50324717466686,1.952960894471,1.36431722698463e-09,0.0020200075243498,0.00143191711834114,0.233518044479732,0.136812148757628,0.579667051736381,0.852931226981592,0.504148496132949,0.710288744951871,-0.937355681361208,-17.8184035136422,-18.3253263809025,-0.321750641687932,-0.600540941218952,-29.9970606358223,-9.36267223764349,-31.8578751631295,-8.447841609122,-0.480565264904648,-4.10095725140395,-4.53312163918002,1.23352926944137,0.0808182252776806,13.7707081331091,11.190063220393,12.76127629012,12.2284057896108
"VAME",61,95,109,"Yes","Global_unavg",0.100069876758388,-1.26310265034119,11.793331480552,-22.8753246455226,-1.58894288050916,0.278207357212243,50.9444669686085,-6.29437559336244,NA,NA,1.37461038357512e-20,0.00438393349675078,6.36676817475062e-13,0.100451799738184,0.120780599451364,0.0165288584885022,0.276209188531711,NA,NA,-1.53702540741383,3.75469662068775,-29.3347747669164,-3.92493184411437,-0.0725234590835836,14.7724595470658,-17.7297651988412,NA,NA,-1.00381689319211,20.0354407621027,-16.8524377455996,-0.0570115401610799,0.631188526236845,99.3330124565876,4.99213456419505,NA,NA
"ACMI",62,10,20,"Yes","Global_unavg",0.125043099911728,-3.79745936398688,-17.9955825669525,-12.3361521890762,2.66997582347342,0.0787508701722903,16.3283994355937,42.6572724221419,11.9706752835239,10.6765189953551,8.34673697743101e-20,0.188848414916994,0.313261867879317,4.39238448923239e-06,0.895622454205681,0.317982845458305,0.0193470534596459,0.430593707628177,0.493311824323242,-4.85055381198141,-53.0924880418354,-41.3983267382669,1.55267257547409,-1.19730645595678,-12.8583692905829,11.6479564440699,-16.0978160257577,-19.0582872095838,-3.11229189677232,4.37455408545321,8.00113926772971,3.93346105161175,1.34239726621136,54.7901440216359,85.6278194934723,45.2188596552493,44.2285311311142
"ARUV",62,42,27,"Yes","Global_unavg",0.051961971329108,-2.28040959202362,-21.5962761760837,-8.93718378183511,0.29580362740988,-0.4306412257367,6.28612635580907,18.7081527831114,9.34387890709834,-0.95595306867666,5.0725254406845e-27,0.00192279766269448,0.13117139902446,0.619967901267067,0.175633041807708,0.677872532752287,0.0612629874098697,0.504265866347239,0.920078137492715,-2.74489828865002,-37.2257914608418,-21.6077723411258,-1.07542441514964,-1.0655670606245,-32.084349266965,-0.793874230973752,-21.0402437363839,-20.3625101510175,-1.90033843609445,-9.42252782033561,1.80433420811073,1.35614392697739,0.199637793869535,33.8072733336484,39.1645020167746,35.9374476338497,17.4702713973854
"CARU",62,33,20,"Yes","Global_unavg",0.0658559676420151,-2.50702889624272,-16.6485357093272,-12.7340878391658,0.710289077822843,-1.06295308967131,12.8315383186532,-0.749107835821513,7.32464849590913,-18.8899195720698,1.42756004345858e-28,0.0234860878202899,0.0610342049335173,0.190808085986056,0.0360996106668563,0.36571695847442,0.961159853294996,0.600188763800968,0.233908458161901,-3.00424553743436,-33.07495177204,-27.4509515268737,-0.469203249946505,-2.24626033554399,-17.6842451762024,-35.400560785165,-23.0123905122943,-54.3512990917163,-2.10237978604698,-3.64240610498403,-0.558651255048239,1.71168096866067,-0.173436942777912,41.288411389082,27.4010567556702,33.7590117983207,9.23521384853432
"CEVE",62,26,23,"Yes","Global_unavg",0.126340384656696,-2.8463681881368,-17.3187334830163,-18.8379878475593,1.74968548956865,-0.595728831970265,2.8953905320225,15.9475406957487,-30.6734920484813,-2.42664940982126,6.81045494175324e-25,0.0529415145912755,0.0277241389573841,0.00255582057283688,0.19300767367717,0.870530062036214,0.253134814111664,0.150453406533387,0.868869990828859,-3.4757757760765,-37.7129136866702,-37.7601215801428,0.467894655833767,-1.57334244305644,-34.8636438825948,-12.0811677755275,-80.1556795666516,-33.5908843000064,-2.36640772438936,-1.70905668381882,-3.85751545028751,2.83474809355607,0.286910928976956,37.1917180636108,44.3752292789619,6.356283711334,25.4398895717235
"EPAN",62,18,27,"Yes","Global_unavg",0.0997491008313955,-3.27081353062762,-1.48934084073624,-25.4282138865055,2.50131517938059,0.233204910212087,-9.74241797014497,-0.653097874027829,13.4718717293666,16.577399487462,2.3220780998088e-23,0.874926886211093,0.0184441783337346,6.73377373999841e-07,0.584716407791099,0.482094851369783,0.958392630484847,0.365271090538723,0.22775662479257,-4.02541824041008,-21.6358330583547,-49.6605687318366,1.51750804771522,-0.587860659074573,-38.3968067329845,-25.5635200421997,-15.8762020499746,-9.89269581576802,-2.70650407490308,16.8936543342693,-6.85261115632475,3.52678962529369,1.12749480301564,17.452381781962,24.6171378852369,43.7361712750722,45.0973097318919
"PAMY",62,127,103,"Yes","Global_unavg",0.0522441874874701,-0.704733383418325,-10.7565459077929,-11.1839878274356,0.679540887178246,-0.43996255868892,-2.12664085022246,-1.8756101317482,0.0770237065611739,1.15292477302866,1.36431722698472e-09,0.0020200075243498,0.00143191711834118,0.0722092545682297,0.0146400227048387,0.820485847906064,0.733267252293435,0.993675591811514,0.833334384084231,-0.937355681361204,-17.8184035136421,-18.3253263809024,-0.0661234657122513,-0.797828240166656,-21.8846089224804,-12.8736334105403,-20.5198301625608,-9.75398590994988,-0.480565264904653,-4.10095725140404,-4.5331216391801,1.43078595803926,-0.0896414677374705,15.5803702822312,8.80668810279713,18.2150775255904,11.8038766016042
"VAME",62,95,114,"Yes","Global_unavg",0.105067103105549,-1.26691767998155,11.8433834179918,-23.142131872786,-1.59876431529625,0.350765002570384,51.3322714464439,-4.47425795739744,NA,NA,1.15722532967731e-20,0.00432327997737456,2.48076782674944e-13,0.0995932531512902,0.0499218039043578,0.0161004705440497,0.435114039375703,NA,NA,-1.54108790246704,3.7821625672795,-29.5597176289725,-3.94088838805671,0.00104969919810793,15.0140858801929,-15.7947906705254,NA,NA,-1.00733008986172,20.1060002157516,-17.1520715129763,-0.0610412736644256,0.703148753472006,99.8422803113837,6.7373480526127,NA,NA
"ACMI",63,10,20,"Yes","Global_unavg",0.152650785849604,-3.79745937337046,-17.9955828942422,-12.3361524275372,2.65299538099959,-1.28155109027258,19.6801751610522,83.9034393203814,12.6392701016217,-25.5901016827028,8.40491574836491e-20,0.188890779587479,0.313296208874176,5.35476405682505e-06,0.304062494129477,0.227882332696023,0.0153158436914305,0.403208436993135,0.288151394551034,-4.85055458064793,-53.0925233783071,-41.3983430050605,1.53124877174362,-4.58923291739412,-9.21321426484582,31.6369082047155,-15.1781401343043,-81.9731888078504,-3.11229207432666,4.37455352505072,8.00113102950132,3.91834881682246,0.655998635746866,58.1614906280924,172.464085622931,45.8166582371576,17.9113599038062
"ARUV",63,42,27,"Yes","Global_unavg",0.0507208942342059,-2.28040959202362,-21.5962761760837,-8.93718378183504,0.29580362740988,-0.410494393330555,6.286126355809,24.2133127756024,9.34387890709827,0.995389452364259,5.07252544068362e-27,0.00192279766269452,0.131171399024462,0.619967901267068,0.191172997088071,0.67787253275229,0.0129045351687774,0.504265866347242,0.914141184091118,-2.74489828865002,-37.2257914608417,-21.6077723411257,-1.07542441514964,-1.0336360091109,-32.0843492669647,5.69441127255113,-21.0402437363839,-17.6176470095494,-1.90033843609445,-9.42252782033558,1.80433420811071,1.35614392697739,0.21440477853767,33.8072733336483,44.4620112675364,35.9374476338497,18.999304716414
"CARU",63,33,18,"Yes","Global_unavg",0.0812864975564218,-2.50702889624271,-16.6485357093272,-12.7340878391658,0.710289077822843,-1.53582286101867,12.8315383186532,5.56383705330989,7.32464849590911,-33.1937025378074,1.42756004345812e-28,0.0234860878202896,0.0610342049335164,0.190808085986056,0.0159888176297365,0.365716958474419,0.741320699812084,0.600188763800968,0.0941037856876627,-3.00424553743445,-33.0749517720432,-27.4509515268765,-0.469203249946746,-3.07162947465563,-17.6842451762087,-31.9819797186126,-23.0123905123003,-78.8478471295391,-2.10237978604691,-3.64240610498179,-0.558651255046219,1.71168096866084,-0.471327824411669,41.2884113890873,37.0119320396082,33.7590117983255,0.713684823194869
"CEVE",63,26,21,"Yes","Global_unavg",0.130517594423612,-2.8463681881368,-17.3187334830163,-18.8379878475593,1.84422438297571,-0.829574535003536,1.98152452963167,21.0682935101949,-21.0188706369226,-4.93975799903235,6.81045494175412e-25,0.0529415145912765,0.0277241389573844,0.000637110744721361,0.0973248937005255,0.90724326430808,0.155074444879568,0.26132205526323,0.756179779009508,-3.4757757760765,-37.7129136866701,-37.7601215801427,0.690795173687596,-1.9367084040452,-34.4175175570676,-8.2671290511391,-63.0466365740596,-39.4402599745774,-2.36640772438937,-1.70905668381893,-3.85751545028757,2.87836653247446,0.10822902486199,34.6239761732663,51.763842005466,12.5818257329754,24.6122462943819
"EPAN",63,18,24,"Yes","Global_unavg",0.122297232750058,-3.27081353062762,-1.48934084073625,-25.4282138865056,2.50744199557492,-0.205404970300751,-9.34085883571752,7.79179706427681,12.9109850774257,3.37142012581349,2.32207809980875e-23,0.874926886211092,0.0184441783337348,6.17866166370423e-07,0.680278846384244,0.50066346199984,0.584637725496803,0.386647760591986,0.833723833615787,-4.02541824041008,-21.6358330583549,-49.6605687318369,1.52525404416774,-1.24827795493233,-37.9827849576777,-20.189925635862,-16.5417805878021,-29.5154877610382,-2.70650407490308,16.8936543342695,-6.85261115632456,3.53244172238727,0.78088556454766,17.8921613040588,37.03296698136,43.2155080206015,35.0919843463944
"PAMY",63,127,107,"Yes","Global_unavg",0.0485615335169404,-0.704733383418324,-10.7565459077929,-11.1839878274356,0.652915964788134,-0.353849935750589,7.27755198534543,-0.294971717320858,-7.5755023659888,0.435306749116519,1.36431722698474e-09,0.00202000752434977,0.00143191711834116,0.0856128102782408,0.0458742453929101,0.445631686381834,0.956308509295311,0.457109443170285,0.935878559750013,-0.937355681361203,-17.8184035136421,-18.3253263809024,-0.0929077120318056,-0.704771621068164,-12.304090484241,-10.9992685731242,-29.6053390724108,-10.3165710602587,-0.480565264904652,-4.10095725140398,-4.53312163917999,1.41107427946124,-0.00859305847830309,25.8910083474234,10.1962137729608,11.0441512972913,10.9685527348069
"VAME",63,95,110,"Yes","Global_unavg",0.102755605332301,-1.26729760395975,11.8483455701392,-23.1685833575548,-1.8994518187138,0.308517540244136,52.8475702464177,-5.82705858781528,NA,NA,1.24996309989882e-20,0.00432488445940254,3.78987737649765e-13,0.0764384620841246,0.0851256361297072,0.0230030497921001,0.312780963658409,NA,NA,-1.54185622870978,3.78441213262595,-29.6478818268276,-4.50329464005307,-0.0418734009735146,13.6294810643075,-17.2418330341464,NA,NA,-1.00745576812995,20.1163854276294,-17.128093555079,-0.23489354171486,0.661367407226747,105.560604022654,5.44893206341134,NA,NA
"ACMI",64,10,20,"Yes","Global_unavg",0.108544181767945,-3.79745936398686,-17.9955825669524,-12.3361521890759,2.45066637201117,0.169462119229334,17.1593603124065,43.0393106546873,15.9003547405541,7.82826686774036,8.34673697743292e-20,0.188848414916998,0.313261867879324,4.77226460518916e-05,0.774377955961407,0.295184947322937,0.0175159423979939,0.297795648817216,0.614700091173692,-4.85055381198142,-53.0924880418355,-41.398326738267,1.2673650086634,-1.07369780553438,-12.0408992115913,12.14447017058,-12.1773659012886,-21.8306381406583,-3.11229189677232,4.3745540854533,8.00113926772972,3.73936099051383,1.42245076160267,55.7032690741132,85.600970997345,49.3640173735701,41.3214841022284
"ARUV",64,42,28,"Yes","Global_unavg",0.047482826831892,-2.28040959202362,-21.5962761760837,-8.93718378183509,0.295803627409879,-0.344530745714631,6.28612635580906,24.2811230222083,9.34387890709832,3.14828518138833,5.07252544068479e-27,0.0019227976626945,0.13117139902446,0.619967901267069,0.262575548935752,0.677872532752288,0.0106182981123016,0.50426586634724,0.72400377086362,-2.74489828865002,-37.2257914608419,-21.6077723411258,-1.07542441514965,-0.950449694873763,-32.0843492669651,6.30289573443192,-21.040243736384,-14.6677392494804,-1.90033843609445,-9.42252782033553,1.80433420811075,1.35614392697739,0.270693928939894,33.8072733336484,44.114487674784,35.9374476338499,20.6696577509685
"CARU",64,33,22,"Yes","Global_unavg",0.0661149920470545,-2.50702889624271,-16.6485357093272,-12.7340878391658,0.710289077822843,-1.04024761801909,12.8315383186532,-3.7701512445937,7.32464849590912,-22.9903043488182,1.42756004345872e-28,0.0234860878202899,0.0610342049335167,0.190808085986057,0.0453814402038315,0.36571695847442,0.808971060652175,0.600188763800969,0.152744485316708,-3.00424553743435,-33.07495177204,-27.4509515268737,-0.469203249946506,-2.24958350552554,-17.6842451762024,-38.8270858421173,-23.0123905122943,-58.7686705929613,-2.10237978604698,-3.64240610498403,-0.55865125504827,1.71168096866067,-0.133228981402979,41.2884113890821,24.5930425990249,33.7590117983206,5.52125495549329
"CEVE",64,26,21,"Yes","Global_unavg",0.111036127706788,-2.84636813273765,-17.318731666711,-18.8379863449601,1.67801151492045,-0.622013928539573,7.26268520460018,16.0963616256107,-21.2569381003605,0.739237363622451,6.66736697454537e-25,0.0528912696270088,0.0276975743009591,0.00251650092137963,0.169202512990209,0.670047989342032,0.247731896336148,0.276668857812102,0.959314235201001,-3.4757762706423,-37.7129297535804,-37.7600982026706,0.465507160941911,-1.5823466286872,-28.7190755070994,-11.8946997632239,-66.056184084741,-29.9379870817682,-2.36640829164926,-1.7090679367511,-3.8575280546563,2.72857231316908,0.255381039507469,40.6463644906322,44.514162563455,13.2496901120102,28.3129571756536
"EPAN",64,18,25,"Yes","Global_unavg",0.0901500113991643,-3.27081353062761,-1.48934084073628,-25.4282138865056,2.3387105466104,0.167898611918683,-8.55354673200036,6.34468904021373,17.8433642357849,17.8026986811193,2.32207809980846e-23,0.87492688621109,0.0184441783337345,4.55445574499912e-06,0.697273366229243,0.531482471385714,0.611687732842656,0.222966729066618,0.193799151116748,-4.02541824041008,-21.6358330583547,-49.6605687318368,1.33393733729555,-0.665990936516942,-36.677336217852,-17.9971620674437,-10.7951491851006,-8.48156210779746,-2.70650407490308,16.8936543342694,-6.85261115632462,3.37195350872486,1.06912503293432,18.4118333757317,31.9830966703831,47.8382882541635,46.2875595271717
"PAMY",64,127,103,"Yes","Global_unavg",0.0483854623888461,-0.704733383418327,-10.7565459077929,-11.1839878274356,0.605774722809323,-0.407205382221452,-0.239005355405181,0.471738552988007,-4.27088995534514,1.16089337772733,1.36431722698464e-09,0.00202000752434978,0.00143191711834114,0.110598187250648,0.0220818554569576,0.980368848489826,0.930273169170442,0.675122603543038,0.830392699563763,-0.937355681361202,-17.8184035136421,-18.3253263809024,-0.144874625034388,-0.759538639605679,-20.8499117888509,-10.2435657848504,-26.1431385211147,-9.61058703488582,-0.480565264904651,-4.10095725140406,-4.53312163918012,1.35908840029117,-0.0607414300126739,18.0977191810997,10.9811392577004,14.4396559068173,11.7105094541575
"VAME",64,95,107,"Yes","Global_unavg",0.0915961465215825,-1.24057661290486,11.488885067071,-21.2520294779526,-2.27797113114664,0.278610882208504,54.485424290797,-7.31683153523167,NA,NA,2.18527307533363e-20,0.00472936199446085,8.70377666229278e-12,0.0617554147864467,0.11782393428001,0.0338466955603278,0.198581076105957,NA,NA,-1.51089321718685,3.58993174337736,-27.5722116120349,-5.27548587579475,-0.0698052818959249,11.8713251138371,-18.586129868785,NA,NA,-0.984399379086429,19.5863856543439,-15.3530206903322,-0.435591160633448,0.629295802245877,112.900549632697,3.78435735748894,NA,NA
"ACMI",65,10,19,"Yes","Global_unavg",0.139216458823864,-3.79745937337047,-17.9955828942424,-12.3361524275375,2.52124879932392,-0.838115674045494,11.7737533891396,73.0024465670393,10.9409446462146,-8.39363502700895,8.4049089899944e-20,0.188890774681033,0.313296204907098,2.19930662653595e-05,0.419851505632404,0.482285939278551,0.014285096146544,0.483731167495735,0.67667179548527,-4.85055458055916,-53.092523374224,-41.3983430031856,1.36556327060914,-3.63196207956106,-18.992426642505,27.4411325844431,-18.4464885737588,-53.2945824547391,-3.11229207430615,4.37455352511543,8.00113103045202,3.80012575022129,0.85936540561608,50.6653444175667,150.246435029163,44.7615508900232,30.4150910158932
"ARUV",65,42,29,"Yes","Global_unavg",0.0459692138920488,-2.28040959202362,-21.5962761760837,-8.93718378183509,0.295803627409879,-0.30246044324566,6.28612635580904,23.4129656046556,9.34387890709833,2.41534656755025,5.07252544068518e-27,0.00192279766269453,0.131171399024461,0.619967901267069,0.321286384422628,0.677872532752289,0.0133678904054679,0.50426586634724,0.785832765801207,-2.74489828865002,-37.2257914608418,-21.6077723411258,-1.07542441514964,-0.902249268551724,-32.0843492669651,5.47354184301143,-21.0402437363839,-15.3431660485701,-1.90033843609445,-9.42252782033555,1.80433420811073,1.35614392697739,0.308698911400008,33.8072733336484,43.1431569782594,35.9374476338497,19.8871760019391
"CARU",65,33,18,"Yes","Global_unavg",0.085967302582785,-2.50702889624272,-16.6485357093272,-12.7340878391658,0.951943039820798,-1.52233555690649,17.0200051037368,9.62884816235467,3.62207594580244,-29.7792761572119,1.42756004345844e-28,0.0234860878202902,0.061034204933517,0.0602269511495085,0.0140247531127201,0.213925508882792,0.558915889662613,0.789326677066505,0.12538656632638,-3.00424553743438,-33.0749517720408,-27.4509515268743,-0.119000792461419,-3.01610575847588,-10.7973121300698,-26.559160600675,-25.8794682632849,-74.5926877463212,-2.10237978604696,-3.64240610498347,-0.558651255047738,1.90397542537818,-0.482147153384861,45.2644136707008,41.0503125446194,29.1108504883342,3.48909544499007
"CEVE",65,26,21,"Yes","Global_unavg",0.150498896680687,-2.8463681881368,-17.3187334830163,-18.8379878475593,1.94716097269786,-0.89254157486336,-2.5809847363983,17.9861105324968,-27.6600504004877,-3.49853256891215,6.81045494175601e-25,0.0529415145912768,0.0277241389573851,0.000422209523758057,0.0777339788050809,0.883497055301804,0.235519215585587,0.160983465377915,0.829380959066147,-3.4757757760765,-37.7129136866702,-37.7601215801428,0.764437564998212,-2.01964831320112,-40.4913953424358,-12.8710840771182,-72.3738297695458,-39.0306241763864,-2.36640772438936,-1.70905668381883,-3.85751545028751,3.00184631407357,0.0528023705406425,30.797259485054,48.9255822722366,7.43563880148449,26.4524270263929
"EPAN",65,18,24,"Yes","Global_unavg",0.0812161434369131,-3.27081353062762,-1.48934084073628,-25.4282138865056,2.19189921489167,0.208008968325587,-11.6586295759547,5.3383499324132,13.3094139711449,22.9829670520853,2.32207809980851e-23,0.87492688621109,0.0184441783337345,3.05904491720464e-05,0.623963508480264,0.431409481690854,0.659459262076278,0.393089441622029,0.0828196994218662,-4.02541824041008,-21.6358330583548,-49.6605687318368,1.13687691241801,-0.602656378274669,-43.4755044391926,-18.2595834893486,-17.9929303118889,-2.03575048074699,-2.70650407490308,16.8936543342694,-6.85261115632463,3.24577111008522,1.09987096733372,16.8240543153607,30.2043764792687,44.5550428271373,50.8469551578917
"PAMY",65,127,101,"Yes","Global_unavg",0.0529740689463561,-0.704733383418326,-10.7565459077929,-11.1839878274356,1.05847285749782,-0.454673142759976,2.82757211129636,3.67214239925487,-10.8798362578722,3.5375518530757,1.36431722698463e-09,0.00202000752434977,0.00143191711834114,0.00743349926487726,0.0100742683857891,0.768342939310728,0.486989422203106,0.302891787430958,0.507025954839415,-0.937355681361205,-17.8184035136421,-18.3253263809024,0.300025464093218,-0.803864296271867,-17.1564061420628,-6.76724471535178,-33.8050779888069,-7.02863588069985,-0.480565264904651,-4.10095725140398,-4.53312163918001,1.86908284049264,-0.110058865496269,21.1946522515647,14.020787427086,8.2735037313999,13.9439595053929
"VAME",65,95,110,"Yes","Global_unavg",0.0987775061409597,-1.25613966601473,11.7008979766724,-22.3825843490082,-2.33506487603332,0.326552684190225,56.4392908422335,-7.44027856609209,NA,NA,1.56271350250037e-20,0.0044829565830625,1.30020947050775e-12,0.0595872492900939,0.0669411248203847,0.0308227733052456,0.193803432774076,NA,NA,-1.5288976422917,3.70484936094237,-28.7899877834917,-5.36326644915535,-0.0218570049039277,12.9406970408346,-18.7787219187529,NA,NA,-0.997847544335471,19.8984715499306,-16.4069818696055,-0.457979593680727,0.677630931000413,115.52552566457,3.72737621778493,NA,NA
"ACMI",66,10,19,"Yes","Global_unavg",0.119870733236789,-3.79745936398686,-17.9955825669523,-12.3361521890759,2.65709783801238,0.0658614590891651,13.247276043743,39.2319948481768,12.6256769290929,6.16203217774116,8.34673697743387e-20,0.188848414917,0.313261867879329,5.31668733944285e-06,0.911793110389736,0.418818745507318,0.0316547980849128,0.407363434269898,0.701543869594692,-4.85055381198141,-53.0924880418354,-41.3983267382668,1.53236815753987,-1.1838165622254,-16.2348087428667,7.88771326494964,-15.5781622887778,-25.0399732210878,-3.11229189677232,4.37455408545323,8.00113926772971,3.92327196973233,1.32396719077263,51.6995115387703,81.9859182790129,45.9468490821233,40.3427943381615
