Date,Plot,Replicate,Species,Percent.Cover,Notes,
2015-05-12,STE2046,4,ARHO,1,Arabis holboellii,
2015-05-12,STE2046,4,new unk. Tiny white,0.2,See doodles on datasheet,
2015-05-12,STE2046,4,unk tiny green,0.2,From may 10 plots,
2015-05-12,STE2046,O,unk aster,0.1,,
2015-05-12,STE2046,O,CAMI,0.1,Castilleja miniata,
2015-05-12,STE2046,O,HODI,0.1,Holodiscus discolor,
2015-05-12,STE2046,O,PEOV,0.1,Penstemon ovatus,
2015-05-12,STE2046,O,ZIEL,0.1,Zigadenus elegans,
2015-05-12,STE2046,O,ZIVE,0.1,Zigadenus venenosus,
2015-05-12,STE2046,O,SACA,0.1,Sambucus caerulea,
2015-05-12,STE2003,E,CEVE,55,,
2015-05-12,STE2003,E,EPAN,3,,
2015-05-12,STE2003,E,PAMY,10,,
2015-05-12,STE2003,E,CAXX,2,"Carex, p 341 in S Book",
2015-05-12,STE2003,N,CEVE,7,,
2015-05-12,STE2003,N,ELCI,20,Elymus cinereus,
2015-05-12,STE2003,N,MOSS,10,,
2015-05-12,STE2003,N,PAMY,0.2,,
2015-05-12,STE2003,W,PAMY,30,,
2015-05-12,STE2003,W,MOSS,40,,
2015-05-12,STE2003,W,ELCI,0.2,,
2015-05-12,STE2003,W,SPBE,6,Spiraea,
2015-05-12,STE2003,W,Purple skinny leaves,0.2,sinale (sp?) purple flower,
2015-05-12,STE2003,W,ARHO,0.2,"All out, Arabis holboellii",
2015-05-12,STE2003,S,PAMY,12,,
2015-05-12,STE2003,S,SPBE,8,,
2015-05-12,STE2003,S,ARHO,2,Arabis holboellii,
2015-05-12,STE2003,S,MOSS,15,,
2015-05-12,STE2003,S,CAXX,1,Carex,
2015-05-12,STE2003,O,ACGL,0.1,Doug Maple,
2015-05-12,STE2001,1,HODI,95,Plot: Populus tremuloides seedlings in 100m2,
2015-05-12,STE2001,1,PAMY,3,,
2015-05-12,STE2001,1,SYAL,6,"all out, Symphocarpus",
2015-05-12,STE2001,1,APAN,3,Dogbane,
2015-05-12,STE2001,2,SPBE,10,,
2015-05-12,STE2001,2,PAMY,5,All out,
2015-05-12,STE2001,2,HODI,10,,
2015-05-12,STE2001,2,SYAL,3,,
2015-05-12,STE2001,3,SYAL,20,,
2015-05-12,STE2001,3,MAFU,60,"Malus fuscus (Pacific crabapple?) - NOTE FROM R: questionable ID on this one (seems to be mostly coastal), but I can't think of anything easily confusedÄ",
2015-05-12,STE2001,3,unk grass,5,Chris: Poa? P 432,
2015-05-12,STE2001,4,MAFU,20,,
2015-05-12,STE2001,4,unk aster,2,,
2015-05-12,STE2001,4,Purple skinny leaves,1,eg STE 2003,
2015-05-12,STE2001,O,unk lily?,0.1,Plot: Populus tremuloides seedlings in 100m2,
2015-05-12,STE2044,1,CRCA,4,"Crepis capillaris, non hairy pointy leaved (see doodle)",
2015-05-12,STE2044,1,APAN,6,,
2015-05-12,STE2044,1,ACMI,1,,
2015-05-12,STE2044,1,EPAN,2,,
2015-05-12,STE2044,1,MOSS,15,,
2015-05-12,STE2044,1,BRTE,45,Bromus tectorum,
2015-05-12,STE2044,1,POBU,0.5,Poa bulbosa,
2015-05-12,STE2044,1,CAXX,10,Carex sp,
2015-05-12,STE2044,1,unk grass,2,reed?,
2015-05-12,STE2044,1,unk tiny white,0.2,maybe Cryptantha sp?,
2015-05-12,STE2044,1,COPA,0.2,"Collinsia parviflora, p 239",
2015-05-12,STE2044,1,MOLI,0.2,Montia linearis,
2015-05-12,STE2044,2,EPAN,5,,
2015-05-12,STE2044,2,MOSS,5,,
2015-05-12,STE2044,2,unk Poa,0.2,,
2015-05-12,STE2044,2,unk aster,0.2,Agoseris/Microseris,
2015-05-12,STE2044,3,EPAN,3,Plot: Burn log,
2015-05-12,STE2044,3,BRTE,30,Bromus tectorum,
2015-05-12,STE2044,3,unk tiny white,1,,
2015-05-12,STE2044,3,POBU,0.5,,
2015-05-12,STE2044,3,MOSS,10,,
2015-05-12,STE2044,3,unk grass,0.5,,
2015-05-12,STE2044,3,ARHO,0.2,Arabis holboellii,
2015-05-12,STE2044,3,COPA,2,Collinsia parviflora,
2015-05-12,STE2044,3,unk herb,2,,
2015-05-12,STE2044,4,unk tiny white,1,,
2015-05-12,STE2044,4,CLXX,0.2,Claytonia sp,
2015-05-12,STE2044,4,EPAN,0.2,,
2015-05-12,STE2044,4,COPA,1,Collinsia parviflora,
2015-05-12,STE2044,4,CAXX,0.5,Carex,
2015-05-12,STE2044,O,PAMY,0.1,,
2015-05-12,STE2044,O,SAGR,0.1,Sierra Sanicle,
2015-05-12,STE2044,O,LAMU,0.1,Wall lettuce,
2015-05-12,STE2044,O,DENU,0.1,Delphinium nuttallanium,
2015-05-12,STE2044,O,CEVE,0.1,,
2015-05-10,STE2042,1,CAXX,0.5,"carex sp, Plot: beetle in plot",
2015-05-10,STE2042,1,VUOC,0.2,"vulpia octoflora, many small individuals",
2015-05-10,STE2042,1,SEDE,10,selaginella densa (this is a mossÄ),
2015-05-10,STE2042,2,unk tiny white,0.2,p 253,
2015-05-10,STE2042,2,HISC,3,.2 out,
2015-05-10,STE2042,2,MOSS,50,,
2015-05-10,STE2042,2,Unk Arabis,0.2,,
2015-05-10,STE2042,2,VUOC,0.2,,
2015-05-10,STE2042,2,CAXX,0.2,Carex sp,
2015-05-10,STE2042,3,COPA,0.2,,
2015-05-10,STE2042,3,ARUV,25,,
2015-05-10,STE2042,3,HISC,3,,
2015-05-10,STE2042,3,PAMY,0.5,,
2015-05-10,STE2042,3,AGTR?,2,Slender wheatgrass (only common name),
2015-05-10,STE2042,3,CAXX,2,Carex sp,
2015-05-10,STE2042,3,PSME,,1 seedling,
2015-05-10,STE2042,3,MOSS,40,,
2015-05-10,STE2042,3,unk tiny white,0.2,,
2015-05-10,STE2042,4,HISC,3,,
2015-05-10,STE2042,4,unk tiny white,0.2,,
2015-05-10,STE2042,4,CAXX,2,Carex sp,
2015-05-10,STE2042,4,MOSS,35,,
2015-05-10,STE2042,4,CLXX,0.2,Claytonia sp,
2015-05-10,STE2040,1,SEDE?,20,"Selaginella, perhaps densa",
2015-05-10,STE2040,1,POBU,0.5,"Poa bulbosa, invasive",
2015-05-10,STE2040,1,CAXX,1,Carex,
2015-05-10,STE2040,1,ARXX,0.2,Arabis sp,
2015-05-10,STE2040,1,CLXX,0.2,"Claytonia sp, p 257",
2015-05-10,STE2040,1,unk green,0.2,p259,
2015-05-10,STE2040,2,unk green,0.5,Plot: dead branches,
2015-05-10,STE2040,2,COPA,0.2,Collinsia parviflora,
2015-05-10,STE2040,2,BRTE,0.2,Bromus tectorum,
2015-05-10,STE2040,2,CLXX,0.2,,
2015-05-10,STE2040,2,CAXX,0.2,Carex,
2015-05-10,STE2040,3,ACMI,6,,
2015-05-10,STE2040,3,ARXX,0.5,Arabis sp,
2015-05-10,STE2040,3,unk green,1,,
2015-05-10,STE2040,3,AGTR,4,"1 out. Slender wheatgrass, collected.",
2015-05-10,STE2040,3,unk tiny white,0.2,p 253,
2015-05-10,STE2040,4,AGTR,2,Slender wheatgrass,
2015-05-10,STE2040,4,SEDE,0.5,,
2015-05-10,STE2040,O,ARUV?,0.1,Highly herbivorized,
2015-05-10,STE2040,O,HISC,0.1,,
2015-05-11,STE2049,1,ROGY,15,Plot sheet: doodle of an unknown shrub's fruits and leaves,
2015-05-11,STE2049,1,RULE,1,"all out, Rubus leucodermis, may be daeus",
2015-05-11,STE2049,1,MARA,8,All out; (SMRA -> MARA),
2015-05-11,STE2049,1,AMAL,20,,
2015-05-11,STE2049,1,MAAQ,3,Aquifolium,
2015-05-11,STE2049,1,SYAL,4,Symphocarpus,
2015-05-11,STE2049,2,GABO,7,"Galium boreale, p 196",
2015-05-11,STE2049,2,SYAL,15,,
2015-05-11,STE2049,2,AMAL,8,,
2015-05-11,STE2049,2,FEOC,5,p 330,
2015-05-11,STE2049,2,ACMA,1,,
2015-05-11,STE2049,2,unk shrub 2,2,p 50,
2015-05-11,STE2049,3,RUPA,15,,
2015-05-11,STE2049,3,CHUM,3,,
2015-05-11,STE2049,3,MAAQ,3,,
2015-05-11,STE2049,3,AMAL,50,10 out,
2015-05-11,STE2049,4,SYAL,80,,
2015-05-11,STE2049,4,AMAL,8,,
2015-05-11,STE2049,O,HODI,0.1,,
2015-05-11,STE2049,O,CLUN,0.1,but check occurrence map,
2015-05-11,STE2049,O,ADBI,0.1,,
2015-05-11,STE2049,O,GATR,0.1,,
2015-05-11,STE2049,O,STAM,0.1,,
2015-05-11,STE2049,O,PAMY,0.1,,
2015-05-11,STE2047,1,AMAL,15,,
2015-05-11,STE2047,1,SPBE,40,,
2015-05-11,STE2047,1,HISC,3,,
2015-05-11,STE2047,1,MOSS,30,,
2015-05-11,STE2047,2,EPAN,3,"Plot: Originally in rock bed, so moved to 5.5 m flag. A couple big rocks in plot",
2015-05-11,STE2047,2,HISC,6,1 out,
2015-05-11,STE2047,2,SPBE,0.5,all out,
2015-05-11,STE2047,2,MOSS,5,,
2015-05-11,STE2047,2,PIPO,,1 seedling,
2015-05-11,STE2047,3,PAMY,3,,
2015-05-11,STE2047,3,HISC,15,,
2015-05-11,STE2047,3,unk shrub 2 ,0.2,"From last plot, collected",
2015-05-11,STE2047,3,FEOC?,0.5,"Festuca, from last plot, collected",
2015-05-11,STE2047,3,AGSP,3,"Agropyron spicatum, collected, p 313",
2015-05-11,STE2047,4,BRTE,No data,Bromus tectorum,
2015-05-11,STE2047,4,EPAN,1,,
2015-05-11,STE2047,4,MOSS,No data,,
2015-05-11,STE2047,4,ARXX,0.2,"Arabis sp, from May 10 plot",
2015-05-11,STE2047,O,POBU,0.1,Poa bulbosa,
2015-05-11,STE2047,O,CARU?,0.1,,
2015-05-11,STE2047,O,ACMI,0.1,,
2015-05-11,STE2047,O,CYSC,0.1,Scotch broom (Cytisus scoparius),
2015-05-11,STE2043,S,AGTR,25,Slender wheatgrass,
2015-05-11,STE2043,S,PAMY,1,,
2015-05-11,STE2043,S,unk 4,0.5,p 307,
2015-05-11,STE2043,S,unk aster,1,"p 141 - R I saw on tri yellow flowers, can't find in book",
2015-05-11,STE2043,W,CAXX,0.2,"all out, Carex",
2015-05-11,STE2043,W,CLXX,0.5,Claytonia,
2015-05-11,STE2043,W,MOSS,0.2,,
2015-05-11,STE2043,W,unk aster,0.2,all out,
2015-05-11,STE2043,W,AGTR,0.2,Slender wheatgrass,
2015-05-11,STE2043,W,COPA,0.2,,
2015-05-11,STE2043,W,unk Ranunculus?,0.2,Ranunculus?,
2015-05-11,STE2043,N,CLXX,0.2,Claytonia,
2015-05-11,STE2043,N,unk 1,0.2,p 186,
2015-05-11,STE2043,N,COPA,0.2,,
2015-05-11,STE2043,E,CLXX,0.75,,
2015-05-11,STE2043,E,unk 1,0.5,,
2015-05-11,STE2043,E,LUAR,0.5,,
2015-05-11,STE2043,E,COPA,1,,
2015-05-11,STE2043,E,unk 5,0.2,p 213,
2015-05-11,STE2043,E,HYCA,0.5,Hydrophyllum capitatum,
2015-05-11,STE2043,O,HISC,0.1,,
2015-05-11,STE2043,O,SPBE,0.1,,
2015-05-11,STE2041,W,AGTR,4,Slender wheatgrass,
2015-05-11,STE2041,W,ARUV,3,,
2015-05-11,STE2041,W,CAXX,3,Carex,
2015-05-11,STE2041,W,PEPR,5,Penstemon procerus,
2015-05-11,STE2041,W,COPA,0.2,Edit from R: changed this from CAPO to COPA (Collinsia parviflora),
2015-05-11,STE2041,W,ARHO,0.5,Arabis holboellii,
2015-05-11,STE2041,W,BASA,5,Balsamorhiza sagittata,
2015-05-11,STE2041,S,ARUV,20,(edit from R: changed from ARVU (typo) to ARUV),
2015-05-11,STE2041,S,COPA,0.5,,
2015-05-11,STE2041,S,unk 2,0.2,p 298,
2015-05-11,STE2041,S,SEIN,0.2,Senecio integerrimus,
2015-05-11,STE2041,S,CAXX,0.2,Carex,
2015-05-11,STE2041,S,PAMY,0.5,,
2015-05-11,STE2041,E,PEPR,3,,
2015-05-11,STE2041,E,AGTR,0.2,Slender wheatgrass,
2015-05-11,STE2041,E,POXX?,0.2,Poa sp? Unk grass,
2015-05-11,STE2041,E,PEPR,4,,
2015-05-11,STE2041,E,COPA,0.5,Edit from R: changed this from CAPO to COPA (Collinsia parviflora),
2015-05-11,STE2041,E,CEVE,2,,
2015-05-11,STE2041,E,ZIEL,0.2,Zigadenus elegans,
2015-05-11,STE2041,E,MOSS,15,,
2015-05-11,STE2041,O,ACMI,0.1,,
2015-05-11,STE2041,O,CRCR?,0.1,Cryptogramma crispa - THIS SPECIES DOES NOT OCCUR IN WASHINGTON. Consider switching to Cryptogramma acrostichoides,
2015-05-11,STE2041,O,WOOR,0.1,Woodsia oregana,
2015-05-11,STE2041,O,HYCA,0.1,Hydrophyllum capitatum,
2015-05-11,STE2045,S,AGTR,3,Slender wheatgrass,
2015-05-11,STE2045,S,STXX,2,"Stipa sp? ""Check later in summer""",
2015-05-11,STE2045,S,CLXX,0.2,Claytonia p 260?,
2015-05-11,STE2045,S,unk 1,0.2,p 186 - unk arabis from before?,
2015-05-11,STE2045,S,unk 2,0.2,p298,
2015-05-11,STE2045,W,AGTR,0.5,Slender wheatgrass,
2015-05-11,STE2045,W,AMAL,0.5,,
2015-05-11,STE2045,W,PHHA,0.2,Phacelia hastata,
2015-05-11,STE2045,W,COPA,0.2,Collinsia,
2015-05-11,STE2045,W,unk 1,0.2,,
2015-05-11,STE2045,N,CLXX,2,,
2015-05-11,STE2045,N,COPA,0.5,,
2015-05-11,STE2045,E,AGTR,4,Slender wheatgrass,
2015-05-11,STE2045,E,MOSS,0.5,,
2015-05-11,STE2045,E,COPA,0.2,,
2015-05-11,STE2045,O,ACMI,0.1,,
2015-05-11,STE2045,O,HISC,0.1,Hieracium scouleri,
2015-05-12,STE2038,E,unk Boraginaceae,6,from earlier plots,
2015-05-12,STE2038,E,APAN,5,Apocynum androsaenifolium,
2015-05-12,STE2038,E,BRTE,2,Bromus tectorum (note: R changed these from BRTR to BRTE),
2015-05-12,STE2038,E,MINU,0.25,Microseris nutans,
2015-05-12,STE2038,E,LASE?,0.2,Lactuca serriola? Or muralis,
2015-05-12,STE2038,E,TRDU,1,Tragopogon dubius (INVASIVE),
2015-05-12,STE2038,E,unk 4,0.2,p 406,
2015-05-12,STE2038,E,MOSS,12,,
2015-05-12,STE2038,N,LASE?,3,,
2015-05-12,STE2038,N,unk Boraginaceae,0.5,,
2015-05-12,STE2038,N,BRTE,1,Bromus tectorum,
2015-05-12,STE2038,N,unk 5,0.5,p 159,
2015-05-12,STE2038,N,MOSS,10,,
2015-05-12,STE2038,N,EPAN,3,,
2015-05-12,STE2038,W,BRTE,2,Bromus tectorum,
2015-05-12,STE2038,W,LASE?,6,,
2015-05-12,STE2038,W,MOSS,7,,
2015-05-12,STE2038,S,APAN,5,1 out,
2015-05-12,STE2038,S,HIAL,2,Hieracium albiflorum,
2015-05-12,STE2038,S,BRTE,0.2,Bromus tectorum,
2015-05-12,STE2038,S,unk 5,0.2,,
2015-05-12,STE2038,O,CAXX,0.1,Carex,
2015-05-12,STE2038,O,ACMI,0.1,,
2015-05-12,STE2020,S,EPAN,12,PIPO seedlings in centre,
2015-05-12,STE2020,S,PSME,,1 seedling,
2015-05-12,STE2020,S,unk lily?,0.25,see pic,
2015-05-12,STE2020,S,MOSS,20,,
2015-05-12,STE2020,W,PSME,,2 seedlings,
2015-05-12,STE2020,W,EPAN,60,,
2015-05-12,STE2020,W,unk 3,1,p238,
2015-05-12,STE2020,W,MOSS,6,,
2015-05-12,STE2020,W,unk young forbs,0.2,check later,
2015-05-12,STE2020,N,unk grass,2,,
2015-05-12,STE2020,N,CAXX,1,Carex,
2015-05-12,STE2020,N,PSME,,2 seedlings,
2015-05-12,STE2020,N,unk young forbs,0.2,,
2015-05-12,STE2020,N,EPAN,18,,
2015-05-12,STE2020,E,EPAN,18,,
2015-05-12,STE2020,E,unk salix?,22,,
2015-05-12,STE2020,E,PACA?,1.5,Packera cama?,
2015-05-12,STE2020,E,CAXX,2,Carex,
2015-05-12,STE2020,E,unk young forbs,0.2,,
2015-05-12,STE2020,O,CEVE,0.1,,
2015-05-12,STE2020,O,LASE?,0.1,"Lactuca serriola, or muralis?",
2015-05-12,STE2020,O,TITR,0.1,Tiarella unifoliata (NOTE: R changed from TIUN to TITR as unifoliata is actually a subspecies of trifoliata),
2015-05-12,STE2020,O,HIXX,0.1,Hieracium,
2015-05-12,STE2020,O,ANXX,0.1,Antennaria sp (rosea?),
2015-05-12,STE2020,O,GEXX,0.1,Geranium sp,
2015-05-12,STE2002,W,AMAL,4,Amalanchier alnifolia,
2015-05-12,STE2002,W,CAXX,11,Carex,
2015-05-12,STE2002,W,AGTR,3,Slender wheatgrass,
2015-05-12,STE2002,W,PACA?,3,Packera cana?,
2015-05-12,STE2002,W,COPA,0.2,,
2015-05-12,STE2002,W,EPAN,1,,
2015-05-12,STE2002,S,ACMI,8,1 out,
2015-05-12,STE2002,S,Tiny white,2,,
2015-05-12,STE2002,S,EPAN,1,,
2015-05-12,STE2002,S,PACA?,1,,
2015-05-12,STE2002,S,CEVE,0.5,,
2015-05-12,STE2002,S,CLXX,0.5,"Claytonia, see collection",
2015-05-12,STE2002,S,MOSS,3,,
2015-05-12,STE2002,S,CAXX,2,"Calamagrostis, unk grass from previous",
2015-05-12,STE2002,S,CAXX,2,Carex,
2015-05-12,STE2002,S,COPA,0.5,,
2015-05-12,STE2002,E,CEVE,50,,
2015-05-12,STE2002,E,ACMI,20,,
2015-05-12,STE2002,E,CAXX,5,Carex,
2015-05-12,STE2002,E,MOSS,15,,
2015-05-12,STE2002,E,Tiny white,0.5,,
2015-05-12,STE2002,E,COPA,0.2,,
2015-05-12,STE2002,N,Tiny white,0.5,,
2015-05-12,STE2002,N,EPAN,9,,
2015-05-12,STE2002,N,ACMI,9,,
2015-05-12,STE2002,N,CEVE,27,,
2015-05-12,STE2002,N,CAXX,15,Carex,
2015-05-12,STE2002,N,AMAL,3,,
2015-05-12,STE2002,N,COPA,0.2,,
2015-05-12,STE2002,N,CAXX,3,Calamagrostis,
2015-05-12,STE2002,N,ARXX,0.2,"Arabis sp, seedling",
2015-05-12,STE2002,O,ZIVE,0.1,Zigadenus venenosus,
2015-05-12,STE2002,O,SAGR?,0.1,Sanicle gravedens,
2015-05-12,STE2022,E,EPAN,5,2 page plot,
2015-05-12,STE2022,E,AGTR,20,Slender wheatgrass,
2015-05-12,STE2022,E,ACMI,4,,
2015-05-12,STE2022,E,HYCA,1,Hydrophyllum capitatum,
2015-05-12,STE2022,E,unk 2,2,p 323,
2015-05-12,STE2022,E,Tiny white,0.5,,
2015-05-12,STE2022,E,SEIN,2,Senecio integerrimus,
2015-05-12,STE2022,E,CEVE,1,all out,
2015-05-12,STE2022,E,AMAL,0.5,all out,
2015-05-12,STE2022,E,MOSS,20,,
2015-05-12,STE2022,N,Bear Scat,1,shit,
2015-05-12,STE2022,N,CAXX,9,Carex,
2015-05-12,STE2022,N,COPA,0.2,,
2015-05-12,STE2022,N,Tiny white,0.5,,
2015-05-12,STE2022,N,EPAN,7,,
2015-05-12,STE2022,N,PAMY,5,,
2015-05-12,STE2022,N,unk grass,14,,
2015-05-12,STE2022,N,unk 2,0.5,p 204,
2015-05-12,STE2022,N,unk aster,2,,
2015-05-12,STE2022,N,unk,0.2,"p 126, yellow flower, senecio?",
2015-05-12,STE2022,N,ACMI,0.2,,
2015-05-12,STE2022,N,HYCA,0.2,,
2015-05-12,STE2022,N,MOSS,53,,
2015-05-12,STE2022,S,CEVE,4,,
2015-05-12,STE2022,S,EPAN,10,,
2015-05-12,STE2022,S,unk grass,9,,
2015-05-12,STE2022,S,MOSS,50,,
2015-05-12,STE2022,S,Tiny white,0.2,,
2015-05-12,STE2022,S,SEIN,1,,
2015-05-12,STE2022,S,unk,0.2,,
2015-05-12,STE2022,S,CAXX,12,Carex,
2015-05-12,STE2022,S,COPA,0.2,,
2015-05-12,STE2022,W,COPA,1.5,,
2015-05-12,STE2022,W,MOSS,30,,
2015-05-12,STE2022,W,CAXX,13,Carex,
2015-05-12,STE2022,W,CEVE,1,all out,
2015-05-12,STE2022,W,ELXX,1,Elymus sp,
2015-05-12,STE2022,W,unk,0.2,p 298,
2015-05-12,STE2022,W,unk lily,2,p 304,
2015-05-12,STE2022,W,CRCR?,0.5,Cryptogramma crispa - THIS SPECIES DOES NOT OCCUR IN WASHINGTON. Consider switching to Cryptogramma acrostichoides,
2015-05-12,STE2022,O,POCL,0.1,Poa clasickii (sp?),
2015-05-12,STE2022,O,BASA,0.1,Balsamorhiza sagittata,
2015-05-12,STE2022,O,SOSC,0.1,Sorbus scopulina,
2015-05-12,STE2022,O,PACA?,0.1,Packera cana?,
2015-05-12,STE2022,O,unk pg 43,0.1,,
2015-05-12,STE2022,O,ANRO,0.1,Antennaria rosea,
2015-05-12,STE2022,O,SAXX?,0.1,Sambucus?,
2015-05-12,STE2022,O,SIXX,0.1,"Silene sp, p 254",
2015-05-12,STE2022,O,CYFR,0.1,Cystopteris fragilis,
2015-05-13,STE2088,1,POXX,20,Poa sp,
2015-05-13,STE2088,1,PAMY,6,,
2015-05-13,STE2088,1,SPBE,4,,
2015-05-13,STE2088,1,HISC,25,,
2015-05-13,STE2088,1,MOSS,90,,
2015-05-13,STE2088,1,Unk monocot,1,,Probably CLUN
2015-05-13,STE2088,2,POXX,7,,
2015-05-13,STE2088,2,unk grass 2,0.5,,
2015-05-13,STE2088,2,HISC,10,,
2015-05-13,STE2088,2,SPBE,9,,
2015-05-13,STE2088,2,unk tiny green,0.5,see doodle (not very useful),
2015-05-13,STE2088,2,Unk monocot,0.2,,
2015-05-13,STE2088,2,MOSS,2,,
2015-05-13,STE2088,3,AMAL,1,"all out, lots of herb.",
2015-05-13,STE2088,3,PAMY,0.5,,
2015-05-13,STE2088,3,HISC,5,.5 out,
2015-05-13,STE2088,3,POXX,17,,
2015-05-13,STE2088,3,Unk monocot,0.5,,
2015-05-13,STE2088,3,unk tiny green,0.2,,
2015-05-13,STE2088,3,MOSS,80,,
2015-05-13,STE2088,4,SPBE,15,,
2015-05-13,STE2088,4,MOSS,10,,
2015-05-13,STE2088,4,PAMY,1,all out,
2015-05-13,STE2088,4,POXX,7,,
2015-05-13,STE2088,4,HISC,2,,
2015-05-13,STE2088,O,COPA,0.1,,
2015-05-13,STE2088,O,SHCA?,0.1,Shepherdia canadensis? Sm. But woody,
2015-05-12,STE2090,1,HISC,20,4 out,
2015-05-12,STE2090,1,MOSS,95,,
2015-05-12,STE2090,2,HISC,5,,
2015-05-12,STE2090,2,MOSS,50,,
2015-05-12,STE2090,2,unk grass 1,5,pg 253,
2015-05-12,STE2090,3,HISC,3,,
2015-05-12,STE2090,3,MOSS,50,,
2015-05-12,STE2090,3,unk grass 1,4,,
2015-05-12,STE2090,3,unk grass 2,3,p 253,
2015-05-12,STE2090,3,SYAL,5,snowberry,
2015-05-12,STE2090,4,PAMY,1,,
2015-05-12,STE2090,4,MOSS,33,,
2015-05-12,STE2090,4,HISC,1,,
2015-05-12,STE2090,4,COXX,25,Cornus nuttali?,
2015-05-12,STE2090,4,SPBE,2,,
2015-05-12,STE2090,4,APAN,1,,
2015-05-12,STE2090,4,unk grass 1,4,,
2015-05-12,STE2090,O,ACMI,0.1,,
2015-05-12,STE2090,O,tiny green,0.1,"purple flowers, see doodle, from other plots",
2015-05-12,STE2090,O,POLO,0.1,Polystichum lonchitis,
2015-05-12,STE2090,O,WOOR,0.1,Woodsia oreganis,
2015-05-12,STE2090,O,AMAL,0.1,,
2015-05-12,STE2090,O,HODI,0.1,,
2015-05-13,STE2072,1,DIFO,50,"Bleeding heart - Plot note: Plot is pretty early, so I'd increased the covers",
2015-05-13,STE2072,1,THOC,20,,
2015-05-13,STE2072,1,MARA,5,young - STAM?; (SMRA -> MARA),
2015-05-13,STE2072,1,GAAP,5,Cleavers,
2015-05-13,STE2072,1,OPHO,1,young,
2015-05-13,STE2072,1,CLSI,1,Claytonia siberica,
2015-05-13,STE2072,1,VIGL,0.5,Viola glabella,
2015-05-13,STE2072,1,unk carrot,4,,
2015-05-13,STE2072,2,unk grass 3,2,"No repro, blue-ish",
2015-05-13,STE2072,2,DIFO,9,,
2015-05-13,STE2072,2,CLSI,5,,
2015-05-13,STE2072,2,MARA,3,(SMRA -> MARA),
2015-05-13,STE2072,2,ATFI?,3,Too young,
2015-05-13,STE2072,3,GAAP,15,,
2015-05-13,STE2072,3,MARA,15,(SMRA -> MARA),
2015-05-13,STE2072,3,CLSI,2,,
2015-05-13,STE2072,3,unk grass 3,0.5,,
2015-05-13,STE2072,3,RULE,1,"""Rubus leu.""",
2015-05-13,STE2072,4,SARA,20,,
2015-05-13,STE2072,4,DIFO,20,,
2015-05-13,STE2072,4,CLSI,3,,
2015-05-13,STE2072,4,THOC,2,,
2015-05-13,STE2072,4,OPHO,2,,
2015-05-13,STE2072,O,URDI,0.1,Nettle,
2015-05-13,STE2072,O,ASCA,0.1,Asarum caudatum,
2015-05-12,STE2024,E,MARA,7,(SMRA -> MARA),
2015-05-12,STE2024,E,PAMY,30,,
2015-05-12,STE2024,E,MOSS,3,,
2015-05-12,STE2024,E,SYAL,4,,
2015-05-12,STE2024,S,MARA,17,(SMRA -> MARA),
2015-05-12,STE2024,S,PAMY,24,,
2015-05-12,STE2024,S,SAXX,6,"all out, lots on overstory, Salix sp, collected sample",
2015-05-12,STE2024,S,SYAL,3,,
2015-05-12,STE2024,W,ACMI,10,,
2015-05-12,STE2024,W,MARA,15,(SMRA -> MARA),
2015-05-12,STE2024,W,EPAN,1,,
2015-05-12,STE2024,W,GATR,3,Galium triflorum?,
2015-05-12,STE2024,W,unk grass,0.2,2 blades,
2015-05-12,STE2024,W,unk 1,2,p 85,
2015-05-12,STE2024,N,MARA,12,(SMRA -> MARA),
2015-05-12,STE2024,N,unk 1,3,,
2015-05-12,STE2024,N,SAXX,10,,
2015-05-12,STE2024,N,RUPA,9,,
2015-05-12,STE2024,N,ACMI,5,,
2015-05-12,STE2024,N,EPAN,1,,
2015-05-12,STE2024,N,DIHO,10,Disporum hookeri,
2015-05-14,STE2070,1,ARUV,20,Note: May 13 plots- 1 leaved orchid is Eryth. montanum,
2015-05-14,STE2070,1,ZIVE,6,Zigadenus venenosus,
2015-05-14,STE2070,1,ANRO,0.5,(EDIT FROM R: changed from ANMO (Antennaria moraphylla; typo) to ANRO (Antennaria rosea) as 2 guidebooks indicate these species are synonymous) ,
2015-05-14,STE2070,1,CARU,20,Pinegrass,
2015-05-14,STE2070,1,WOSC,1,"all out, Woodsia scopulina",
2015-05-14,STE2070,1,ERMO,2,Erythronium montanum (but maybe oregonum),
2015-05-14,STE2070,1,MOSS,15,,
2015-05-14,STE2070,1,ANRA?,1,Antennaria racemosa?,
2015-05-14,STE2070,1,SAXX,0.5,Saxifraga mertensiana?,
2015-05-14,STE2070,2,SAXX,5,,
2015-05-14,STE2070,2,MOSS,18,,
2015-05-14,STE2070,2,CARU,5,,
2015-05-14,STE2070,2,ERXX,1,Species not recorded; probably Erigeron but not sure,
2015-05-14,STE2070,2,unk grass 1,0.5,p 370,
2015-05-14,STE2070,2,ACMI,1,,
2015-05-14,STE2070,2,DRGL,4,Drymocallis glandulosa (edit from R: changed this from Potentilla glandulosa for consistency and to reflect current nomenclature),
2015-05-14,STE2070,3,ARUV,75,,
2015-05-14,STE2070,3,CARU,10,,
2015-05-14,STE2070,3,MOSS,2,,
2015-05-14,STE2070,4,HODI,80,,
2015-05-14,STE2070,4,ARUV,45,,
2015-05-14,STE2070,4,CARU,15,,
2015-05-14,STE2070,4,MOSS,6,,
