"Species","Dataset","L.Occ","R.Occ","Fire.Included","Type","deltaAIC","Weight","Rsquared","Intercept","Elevation.m","Elevation.m2","Data.Type.nofi","Data.Type.Elevation.m.nofi","Data.Type.Elevation.m2.nofi","Resurvey.Burned.fi","Resurvey.Unburned.fi","Elevation.m.Res.Burn.fi","Elevation.m.Res.Unburn.fi","Elevation.m2.Res.Burn.fi","Elevation.m2.Res.Unburn.fi"
"ACGL",24,15,9,"No","Unavg",1.31135612123441,0.124381761576518,0.0785536089929469,-3.3749307525711,-19.468101672197,-8.76330785648445,-2.63613317077873,-77.9834438959404,-38.6310428536236,NA,NA,NA,NA,NA,NA
"ACGL",24,15,9,"No","Avg",NA,NA,NA,-3.56958269143983,-24.0429746574004,-8.67944409401024,-0.646435880072408,-12.7550381894017,-4.80499716167167,NA,NA,NA,NA,NA,NA
"ACMI",24,10,20,"Yes","Unavg",0,0.433159105580382,0.115011711334707,-3.66877496805831,-11.9688011114786,NA,NA,NA,NA,2.53248090324692,0.0345224539647341,12.5340788021235,33.0438490123979,NA,NA
"ACMI",24,10,20,"Yes","Unavg",0.372937137177161,0.359472090990687,0.121498029984192,-3.72432526462247,-15.221373092844,-7.24761290424118,NA,NA,NA,2.67162301128866,-0.0200540719675894,16.3212069481689,41.2228862513606,NA,NA
"ACMI",24,10,20,"Yes","Unavg",1.47321248563273,0.207368803428931,0.085219600270836,-3.58073729543889,NA,NA,NA,NA,NA,2.44575736259991,0.210311572444452,NA,NA,NA,NA
"ACMI",24,10,20,"Yes","Avg",NA,NA,NA,-3.67048748249162,-10.6560539977515,-2.60531456537866,NA,NA,NA,2.56451485091645,0.0513568952238001,11.2962687523518,29.1317212005913,NA,NA
"AMAL",24,42,43,"No","Unavg",0,0.729097647625124,0.115266698747959,-2.69415130503675,-41.1585560063319,-16.6449464240701,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMAL",24,42,43,"No","Unavg",1.98009847558075,0.270902352374876,0.115304463573947,-2.71109834332855,-41.1606451131424,-16.6466483459664,0.0336718080119223,NA,NA,NA,NA,NA,NA,NA,NA
"AMAL",24,42,43,"No","Avg",NA,NA,NA,-2.69874229757578,-41.1591219502812,-16.6454074787154,0.00912177199914493,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",24,42,28,"Yes","Unavg",0,0.688012515198262,0.0512595496687624,-2.27055603130118,-21.1609483631733,-8.24627427046092,NA,NA,NA,0.640703347895072,-0.420054520877072,8.27565151410411,21.4049454722113,NA,NA
"ARUV",24,42,28,"Yes","Unavg",1.58168790854609,0.311987484801738,0.0391963378150951,-2.14523362184751,-12.5076220809706,-6.97699166521986,NA,NA,NA,0.510829029413088,-0.605528645171977,NA,NA,NA,NA
"ARUV",24,42,28,"Yes","Avg",NA,NA,NA,-2.23145700798644,-18.4612188612201,-7.85027398294916,NA,NA,NA,0.600184185931538,-0.477920126411644,5.69375181312307,14.7268703720178,NA,NA
"ATFI",24,24,29,"No","Unavg",0,0.469709435869964,0.0779685234762442,-2.97837707404982,-30.3541270031762,-8.97537386991817,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ATFI",24,24,29,"No","Unavg",0.87683713589729,0.302988761488497,0.0704200914064101,-2.83530949492376,-22.949888009605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ATFI",24,24,29,"No","Unavg",1.45167124094991,0.227301802641539,0.0794072640771558,-3.09091967680373,-30.3760854152477,-8.98438156010812,0.21527776908053,NA,NA,NA,NA,NA,NA,NA,NA
"ATFI",24,24,29,"No","Avg",NA,NA,NA,-2.96061034192119,-28.1157169873962,-6.25798392139326,0.0489330249806534,NA,NA,NA,NA,NA,NA,NA,NA
"CAME",24,32,30,"No","Unavg",0,0.721412848391985,0.401091363989303,-8.00308252437347,162.338448846321,-37.4144142537351,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAME",24,32,30,"No","Unavg",1.90296127217789,0.278587151608016,0.401319375078209,-7.95615770418786,162.361710268298,-37.4143023834688,-0.0970569863877368,NA,NA,NA,NA,NA,NA,NA,NA
"CAME",24,32,30,"No","Avg",NA,NA,NA,-7.99000987237824,162.344929179612,-37.4143830881162,-0.0270388293814175,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",24,33,20,"Yes","Unavg",0,1,0.0580766150922356,-2.50569705561871,-15.0318104673983,-14.5583532483646,NA,NA,NA,0.649591501382517,-0.752875275946962,NA,NA,NA,NA
"CARU",24,33,20,"Yes","Avg",NA,NA,NA,-2.50569705561871,-15.0318104673983,-14.5583532483646,NA,NA,NA,0.649591501382517,-0.752875275946962,NA,NA,NA,NA
"CEVE",24,26,19,"Yes","Unavg",0,0.730189907570353,0.115347972618356,-2.86777489040311,-12.1914535892678,-23.2864521064929,NA,NA,NA,1.80872278344404,-0.925953474644842,NA,NA,NA,NA
"CEVE",24,26,19,"Yes","Unavg",1.99117259502918,0.269810092429647,0.121276725861836,-2.96214338912334,-20.3985608631635,-24.4426697574748,NA,NA,NA,1.9288218943034,-0.818539611723173,14.2697744316078,19.3852271004968,NA,NA
"CEVE",24,26,19,"Yes","Avg",NA,NA,NA,-2.89323646376526,-14.4058139614176,-23.5984112977731,NA,NA,NA,1.84112673564572,-0.896972130361721,3.85012915834232,5.23032991575475,NA,NA
"CHUM",24,61,54,"No","Unavg",0,0.381512608446963,0.1580255925936,-2.72374944619129,-56.1211722027626,-30.3224429697631,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHUM",24,61,54,"No","Unavg",0.745118034435791,0.262850356256464,0.163124869199756,-2.51747384759532,-49.7740651922774,-31.502717523402,-0.572475340844083,-17.6869548502372,NA,NA,NA,NA,NA,NA,NA
"CHUM",24,61,54,"No","Unavg",1.47935167441733,0.182083989725344,0.158841268816199,-2.64855064079843,-56.1477670882951,-30.3329363920336,-0.155248033512185,NA,NA,NA,NA,NA,NA,NA,NA
"CHUM",24,61,54,"No","Unavg",1.57532121804309,0.173553045571229,0.164957537051584,-2.35952998268708,-44.2190874957776,-26.3488143190661,-1.15285161505739,-38.0219490841013,-15.0303695621062,NA,NA,NA,NA,NA,NA
"CHUM",24,61,54,"No","Avg",NA,NA,NA,-2.59262593595734,-52.3920323171787,-29.9449538865628,-0.37882443751274,-11.2478474455768,-2.60856641356463,NA,NA,NA,NA,NA,NA
"CLUN",24,44,52,"No","Unavg",0,0.484640091519604,0.14633982123159,-2.90343171865937,-46.5649108189749,-42.5545615354516,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CLUN",24,44,52,"No","Unavg",1.09245634561313,0.280669652341156,0.147931288494294,-3.01859188060899,-46.6345188826731,-42.6227659228134,0.219369292294026,NA,NA,NA,NA,NA,NA,NA,NA
"CLUN",24,44,52,"No","Unavg",1.45027990072174,0.234690256139239,0.150811006774507,-2.92562826101033,-39.7357304781369,-43.3639207459178,-0.0170939271664045,-14.4505116232985,NA,NA,NA,NA,NA,NA,NA
"CLUN",24,44,52,"No","Avg",NA,NA,NA,-2.94096299348707,-44.9817056066009,-42.7636531575535,0.0575585248573809,-3.39139427421499,NA,NA,NA,NA,NA,NA,NA
"COCA",24,20,21,"No","Unavg",0,0.727864998017657,0.10214103374873,-3.7583933916801,-49.4465505433892,-24.927028952944,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COCA",24,20,21,"No","Unavg",1.96763462946933,0.272135001982343,0.102243269803612,-3.78824478656264,-49.4514587641804,-24.9312448621766,0.0588504843733879,NA,NA,NA,NA,NA,NA,NA,NA
"COCA",24,20,21,"No","Avg",NA,NA,NA,-3.76651700108564,-49.447886242064,-24.9281762494114,0.0160152766816138,NA,NA,NA,NA,NA,NA,NA,NA
"EPAN",24,18,26,"Yes","Unavg",0,0.537638990538078,0.0843222920673983,-3.04297559335014,-1.8807160962899,-11.4614455690292,NA,NA,NA,2.30614168667713,-0.0920861581327646,NA,NA,NA,NA
"EPAN",24,18,26,"Yes","Unavg",1.60259970396606,0.241262960640562,0.0915143860861957,-3.04823051616992,-0.230273122856757,-12.0013410133361,NA,NA,NA,2.25530201476641,-0.108853137608868,-13.827963415985,6.10723656177069,NA,NA
"EPAN",24,18,26,"Yes","Unavg",1.77716210133309,0.22109804882136,0.0669910632928971,-2.97041445680941,NA,NA,NA,NA,NA,2.11021319158627,-0.0772775287324228,NA,NA,NA,NA
"EPAN",24,18,26,"Yes","Avg",NA,NA,NA,-3.02820028587816,-1.06670267887439,-9.05759909037446,NA,NA,NA,2.25055654894086,-0.0928572501760347,-3.33617539336992,1.47344997422508,NA,NA
"GAOV",24,11,9,"No","Unavg",0,0.710826136182298,0.096856471565593,-4.36331124893833,-8.11099485904441,-44.6830742741502,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAOV",24,11,9,"No","Unavg",1.79879950714295,0.289173863817702,0.0979515802488388,-4.26548295742972,-8.10304165074085,-44.6927761072785,-0.206216999874911,NA,NA,NA,NA,NA,NA,NA,NA
"GAOV",24,11,9,"No","Avg",NA,NA,NA,-4.3350218638921,-8.10869499906952,-44.685879790722,-0.0596325666387226,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",24,21,20,"No","Unavg",0,0.546814403679044,0.19836357508731,-4.01205996693145,-51.5680418641532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",24,21,20,"No","Unavg",1.57030362337787,0.249374961830253,0.199720904282767,-4.32266116232283,-63.2796561781819,-6.31263870188478,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",24,21,20,"No","Unavg",1.97383629165984,0.203810634490703,0.198446221269879,-3.98515511688388,-51.5728231028583,NA,-0.0547726923520423,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",24,21,20,"No","Avg",NA,NA,NA,-4.08403263361753,-54.4895997039789,-1.57421403533069,-0.0111632571810338,NA,NA,NA,NA,NA,NA,NA,NA
"GOOB",24,20,46,"No","Unavg",0,0.69267284839603,0.109028599858324,-3.38278028081115,-32.7275499869615,-19.7024944108725,0.951441654727406,NA,NA,NA,NA,NA,NA,NA,NA
"GOOB",24,20,46,"No","Unavg",1.62528997377802,0.30732715160397,0.109871759071673,-3.29428093224805,-27.8849651057725,-19.7926692666713,0.816053529425122,-7.23962757844704,NA,NA,NA,NA,NA,NA,NA
"GOOB",24,20,46,"No","Avg",NA,NA,NA,-3.35558202809844,-31.2392921690253,-19.7302075924514,0.909833207817254,-2.22493412235767,NA,NA,NA,NA,NA,NA,NA
"GYDR",24,17,26,"No","Unavg",0,0.402172652143439,0.0707060877245104,-3.47028504427106,-28.2845431044482,-19.2426569297364,0.466265859001521,NA,NA,NA,NA,NA,NA,NA,NA
"GYDR",24,17,26,"No","Unavg",0.106969911053568,0.381227581601019,0.0642784848345856,-3.21295827523553,-28.2063238260565,-19.180027613011,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GYDR",24,17,26,"No","Unavg",1.23766044789562,0.216599766255542,0.0730317098810033,-3.63157884053447,-36.2705109563682,-19.8138647057802,0.686749358885948,12.0018055024887,NA,NA,NA,NA,NA,NA,NA
"GYDR",24,17,26,"No","Avg",NA,NA,NA,-3.40712118099956,-29.9844825281625,-19.3425043775583,0.33626912772942,2.59958826648353,NA,NA,NA,NA,NA,NA,NA
"HIAL",24,12,10,"No","Unavg",0,0.368318709750666,0.0647251143341107,-3.9838762926166,-32.8816922152719,-12.3431050244822,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",24,12,10,"No","Unavg",0.134409315285779,0.344379402831918,0.0539368047935861,-3.75738380976239,-21.9002452681169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",24,12,10,"No","Unavg",1.81810735069106,0.148397568691064,0.0656444854171722,-3.89487251338761,-32.8822487724899,-12.3376965645513,-0.186319734281067,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",24,12,10,"No","Unavg",1.95032656168385,0.138904318726351,0.0548672456948261,-3.66794853745454,-21.9069546171401,NA,-0.18748815374659,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",24,12,10,"No","Avg",NA,NA,NA,-3.84878527258592,-27.5755522158493,-6.37708069036177,-0.053692309831907,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",24,17,8,"No","Unavg",0,0.364398342999459,0.155576279576488,-4.68630160996613,-73.5846840637741,-20.7561407923354,-0.803015373671573,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",24,17,8,"No","Unavg",0.854781406877009,0.237663763107982,0.142500614463031,-3.77588045369862,-38.7475174922434,NA,-0.808593972954501,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",24,17,8,"No","Unavg",0.942822733052225,0.227428579228911,0.160418435222755,-4.56072056697435,-70.4616368789268,-23.5700456865972,-1.86152273143842,-29.6678557149201,NA,NA,NA,NA,NA,NA,NA
"HODI",24,17,8,"No","Unavg",1.51891538296687,0.170509314663647,0.139458702588133,-5.01066864632533,-73.3511900691106,-20.7542378187595,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",24,17,8,"No","Avg",NA,NA,NA,-4.49667437483785,-64.5550688752417,-16.4627961814968,-0.908154428021175,-6.7473182740126,NA,NA,NA,NA,NA,NA,NA
"LIBO",24,48,67,"No","Unavg",0,0.663597046719726,0.207320683380828,-3.69382492287997,-82.7319423576893,-42.7167864067594,0.465492061320785,NA,NA,NA,NA,NA,NA,NA,NA
"LIBO",24,48,67,"No","Unavg",1.35873080156114,0.336402953280274,0.208325330878477,-3.55838925737309,-77.4066956194823,-42.9142278719541,0.208823240007209,-9.92375942245177,NA,NA,NA,NA,NA,NA,NA
"LIBO",24,48,67,"No","Avg",NA,NA,NA,-3.64826396502398,-80.9405136280103,-42.7832062987509,0.379147911815931,-3.33838197735572,NA,NA,NA,NA,NA,NA,NA
"MANE",24,61,63,"No","Unavg",0,0.724793627336251,0.269742983881987,-4.73760225668806,-130.897041236262,-53.5930723117617,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MANE",24,61,63,"No","Unavg",1.93673140022179,0.275206372663749,0.269837715887954,-4.76582649871041,-130.912066578542,-53.6012912862733,0.0554263387868228,NA,NA,NA,NA,NA,NA,NA,NA
"MANE",24,61,63,"No","Avg",NA,NA,NA,-4.74536974795622,-130.901176306209,-53.595334225924,0.0152536816475535,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",24,26,13,"No","Unavg",0,0.464204814586448,0.0374348690821643,-2.67751526700099,8.62032585576764,-10.9501329237154,-0.733396847100108,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",24,26,13,"No","Unavg",0.486892455320969,0.363900194068376,0.0489478612140436,-2.61930086176513,7.07833882444433,-4.88207782983457,-1.16269808320415,6.68337025720118,-24.9697004781999,NA,NA,NA,NA,NA,NA
"MEFE",24,26,13,"No","Unavg",1.9868841812837,0.171894991345176,0.0374778516313073,-2.67431466444442,8.19456217379456,-10.9577300333282,-0.744019965377489,1.26502023547207,NA,NA,NA,NA,NA,NA,NA
"MEFE",24,26,13,"No","Avg",NA,NA,NA,-2.65578086608933,7.98600983139032,-8.74327240252573,-0.891445711056512,2.64953037605426,-9.08647884984615,NA,NA,NA,NA,NA,NA
"OPHO",24,29,15,"No","Unavg",0,1,0.13624347951076,-3.14102964885332,-39.2098281640495,-3.40140684445929,-1.12354076207971,-10.2935682029616,-37.7244331080757,NA,NA,NA,NA,NA,NA
"OPHO",24,29,15,"No","Avg",NA,NA,NA,-3.14102964885332,-39.2098281640495,-3.40140684445929,-1.12354076207971,-10.2935682029616,-37.7244331080757,NA,NA,NA,NA,NA,NA
"PAMY",24,127,97,"Yes","Unavg",0,1,0.0487435598162291,-0.704757876294892,-11.0679270197551,-10.8677806164624,NA,NA,NA,0.319867312167039,-0.484317355028987,NA,NA,NA,NA
"PAMY",24,127,97,"Yes","Avg",NA,NA,NA,-0.704757876294892,-11.0679270197551,-10.8677806164624,NA,NA,NA,0.319867312167039,-0.484317355028987,NA,NA,NA,NA
"POMU",24,20,12,"No","Unavg",0,0.362405701195387,0.175834215054374,-3.86508436691483,-46.6935339045364,NA,-0.569721666970656,NA,NA,NA,NA,NA,NA,NA,NA
"POMU",24,20,12,"No","Unavg",0.245941820208458,0.320471515019331,0.167305814986474,-4.10901203421149,-46.4545866371664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POMU",24,20,12,"No","Unavg",1.38974686132249,0.180890318989963,0.178151498103519,-4.09611906903317,-53.0115967152378,NA,-0.0484436056917116,14.5277594395189,NA,NA,NA,NA,NA,NA,NA
"POMU",24,20,12,"No","Unavg",1.95680315861884,0.13623246479532,0.175998244212055,-3.94034127289892,-49.7472191547769,-1.85234490440107,-0.568369263037098,NA,NA,NA,NA,NA,NA,NA,NA
"POMU",24,20,12,"No","Avg",NA,NA,NA,-3.99530061076754,-48.1758455773284,-0.252349511977609,-0.292663705108746,2.62793103922402,NA,NA,NA,NA,NA,NA,NA
"PTAQ",24,47,23,"No","Unavg",0,0.669184409187144,0.0955941192268892,-2.30345238603729,-29.2798284631809,-12.9138581629053,-0.812289994084565,NA,NA,NA,NA,NA,NA,NA,NA
"PTAQ",24,47,23,"No","Unavg",1.40899715696582,0.330815590812857,0.0968714017655143,-2.36384905725574,-32.2376223095472,-13.0301969327169,-0.653548478000478,8.07481697464807,NA,NA,NA,NA,NA,NA,NA
"PTAQ",24,47,23,"No","Avg",NA,NA,NA,-2.32343254650955,-30.2583127819692,-12.952344841775,-0.759775825654679,2.67127534817388,NA,NA,NA,NA,NA,NA,NA
"RULA",24,18,11,"No","Unavg",0,0.430014607944143,0.185858002122261,-5.71961468984615,83.0017306772878,-62.1526184898561,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RULA",24,18,11,"No","Unavg",0.11815346312963,0.405346577674866,0.193555013205748,-5.48941861857243,83.2864555631831,-62.3705468348183,-0.542907470318118,NA,NA,NA,NA,NA,NA,NA,NA
"RULA",24,18,11,"No","Unavg",1.92013021859105,0.164638814380991,0.194364955503453,-5.40861383084383,79.7643548421986,-62.8654403168943,-0.834429399451571,11.0051192860354,NA,NA,NA,NA,NA,NA,NA
"RULA",24,18,11,"No","Avg",NA,NA,NA,-5.57510268746354,82.5841452161696,-62.3583131391333,-0.357445152097917,1.81186979137424,NA,NA,NA,NA,NA,NA,NA
"RUPA",24,33,22,"No","Unavg",0,0.32791626526736,0.112124066263069,-3.18576843014115,-45.9280214978289,-30.2085908599923,-0.451846247208832,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",24,33,22,"No","Unavg",0.43704305237253,0.26354832843571,0.105895480021028,-3.38879678453342,-45.8269146190023,-30.1476656429696,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",24,33,22,"No","Unavg",0.765015111287596,0.223687666155884,0.120392029502959,-3.53037638591148,-54.8894061731183,-43.7824649401872,0.143460813450329,16.2978557355844,26.544599160355,NA,NA,NA,NA,NA,NA
"RUPA",24,33,22,"No","Unavg",1.14645165406347,0.184847740141046,0.114305562186681,-3.10833030460131,-41.5882736615892,-30.9329918485272,-0.738285511112696,-13.4143377788769,NA,NA,NA,NA,NA,NA,NA
"RUPA",24,33,22,"No","Avg",NA,NA,NA,-3.3020465004245,-47.1037335921505,-33.3627462202656,-0.252547727622323,1.1660192889241,5.93769943522324,NA,NA,NA,NA,NA,NA
"RUPE",24,23,22,"No","Unavg",0,0.729016178258604,0.038555740869302,-2.90757330244859,6.36656437970181,-17.7430065303321,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUPE",24,23,22,"No","Unavg",1.97927360686919,0.270983821741396,0.0386169117146399,-2.88549606629573,6.3676897852007,-17.7430628296317,-0.044663355090829,NA,NA,NA,NA,NA,NA,NA,NA
"RUPE",24,23,22,"No","Avg",NA,NA,NA,-2.9015907286224,6.36686934638491,-17.7430217865315,-0.0121030466543059,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",24,15,20,"No","Unavg",0,0.462318562660088,0.0514891754064931,-3.22543379317638,-20.0697617362219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",24,15,20,"No","Unavg",0.960761278928317,0.285966177566219,0.0551794220057176,-3.29970749884127,-24.4202660593715,-6.05494480166938,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",24,15,20,"No","Unavg",1.21591131179377,0.251715259773693,0.0542734063598582,-3.39178531779303,-20.0912957743838,NA,0.311269141584455,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",24,15,20,"No","Avg",NA,NA,NA,-3.28854677811168,-21.3192792740082,-1.73150942030784,0.0783511928334656,NA,NA,NA,NA,NA,NA,NA,NA
"SOSI",24,48,18,"No","Unavg",0,0.650931142180588,0.1611389749949,-2.60176143624032,37.9839490231942,-24.3778689858527,-1.13890129748798,NA,NA,NA,NA,NA,NA,NA,NA
"SOSI",24,48,18,"No","Unavg",1.2462693223016,0.349068857819412,0.162834993037686,-2.55388477149577,35.5607277020974,-24.8601690887124,-1.40942768679961,10.718364128009,NA,NA,NA,NA,NA,NA,NA
"SOSI",24,48,18,"No","Avg",NA,NA,NA,-2.58504918356174,37.1380779243953,-24.5462249318841,-1.233333635215,3.74144712385664,NA,NA,NA,NA,NA,NA,NA
"SPBE",24,17,27,"No","Unavg",0,0.469188790517798,0.103485616453668,-3.74044175215112,-41.4792228594468,-15.6135232331434,0.513596972434276,NA,NA,NA,NA,NA,NA,NA,NA
"SPBE",24,17,27,"No","Unavg",0.570754708287325,0.352703539179289,0.0957734669257582,-3.45419132863575,-41.3544944668151,-15.5620703366565,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPBE",24,17,27,"No","Unavg",1.93723393820886,0.178107670302913,0.103673911841108,-3.68483417031354,-39.2857271120125,-15.6348946977247,0.419911024477268,-3.67841567882917,NA,NA,NA,NA,NA,NA,NA
"SPBE",24,17,27,"No","Avg",NA,NA,NA,-3.6295760778334,-41.0445522965346,-15.599182036219,0.315763316614196,-0.655154046961971,NA,NA,NA,NA,NA,NA,NA
"TITR",24,34,37,"No","Unavg",0,0.715320153955236,0.0479954315012368,-2.4443907179949,-20.0719840820288,-8.40065086664177,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TITR",24,34,37,"No","Unavg",1.84273001723119,0.284679846044764,0.04833205665588,-2.49553499193828,-20.077281243848,-8.40446228578386,0.100351649124459,NA,NA,NA,NA,NA,NA,NA,NA
"TITR",24,34,37,"No","Avg",NA,NA,NA,-2.45895046202717,-20.07349207724,-8.40173590085636,0.0285680920230893,NA,NA,NA,NA,NA,NA,NA,NA
"TRBO",24,10,29,"No","Unavg",0,0.398849866351594,0.212900521615916,-6.31743896873632,-108.955622697962,-36.1963369606799,1.19184566505512,NA,NA,NA,NA,NA,NA,NA,NA
"TRBO",24,10,29,"No","Unavg",0.0773825936106505,0.383712576823307,0.219201233675216,-5.69252039884352,-90.4325765161882,-39.6946656112482,-0.0353934622343525,-36.7356610004672,NA,NA,NA,NA,NA,NA,NA
"TRBO",24,10,29,"No","Unavg",1.21334671404131,0.217437556825099,0.222032811745807,-4.88040077820967,-62.3819297305407,-23.2480824788403,-1.97779172265432,-101.645750356086,-32.4507501347495,NA,NA,NA,NA,NA,NA
"TRBO",24,10,29,"No","Avg",NA,NA,NA,-5.76518378076554,-91.7212269057781,-34.7232528420834,0.0317403675394592,-36.197538762878,-7.05601182644168,NA,NA,NA,NA,NA,NA
"VAME",24,95,110,"Yes","Unavg",0,1,0.0999443503017927,-1.26171386332274,11.775008383624,-22.7776512491779,NA,NA,NA,-1.58536491795274,0.293816048456047,50.8029733592973,-6.3467659007022,NA,NA
"VAME",24,95,110,"Yes","Avg",NA,NA,NA,-1.26171386332274,11.775008383624,-22.7776512491779,NA,NA,NA,-1.58536491795274,0.293816048456047,50.8029733592973,-6.3467659007022,NA,NA
"VASI",24,24,26,"No","Unavg",0,0.72168489373925,0.170235144771923,-3.74962823768006,51.6536272828748,-15.4072965944941,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VASI",24,24,26,"No","Unavg",1.90566932162591,0.27831510626075,0.170493171482914,-3.79736117006977,51.6561010368616,-15.4067204551567,0.0937215729151375,NA,NA,NA,NA,NA,NA,NA,NA
"VASI",24,24,26,"No","Avg",NA,NA,NA,-3.76291303383024,51.6543157659785,-15.4071362462132,0.0260841295248011,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",25,72,57,"No","Unavg",0,0.46085008130214,0.244242905536017,-3.35302465654536,-91.2744921805119,-34.3238026309916,-0.339360971315259,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",25,72,57,"No","Unavg",0.492959738191189,0.360176042100993,0.240596149845359,-3.50845289918521,-90.9829093400286,-34.2357773705196,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",25,72,57,"No","Unavg",1.89166586493343,0.178973876596867,0.244401379063484,-3.30632116365232,-89.6882316370655,-34.4568105915605,-0.462769424884354,-4.10863382684455,NA,NA,NA,NA,NA,NA,NA
"ACCI",25,72,57,"No","Avg",NA,NA,NA,-3.40064748063641,-90.8855718283288,-34.3159029913911,-0.239218169163466,-0.735338123507392,NA,NA,NA,NA,NA,NA,NA
"ACGL",25,15,12,"No","Unavg",0,0.696573346222372,0.060455028734848,-3.73385211034804,-30.6095766213224,-16.3913323881397,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACGL",25,15,12,"No","Unavg",1.66206636236555,0.303426653777628,0.0619143874604978,-3.6249020102013,-30.6125084638394,-16.3873935755291,-0.2303811340304,NA,NA,NA,NA,NA,NA,NA,NA
"ACGL",25,15,12,"No","Avg",NA,NA,NA,-3.70079374603178,-30.6104662204867,-16.3901372474094,-0.0699037765923396,NA,NA,NA,NA,NA,NA,NA,NA
"ACMI",25,10,18,"Yes","Unavg",0,0.413803016810516,0.100708319167399,-3.66877491294765,-11.9687996511321,NA,NA,NA,NA,2.36733358462869,0.0122332977491594,4.59959891173289,29.6394857441976,NA,NA
"ACMI",25,10,18,"Yes","Unavg",0.120968590739295,0.389516318486522,0.0749968738457278,-3.58073729543906,NA,NA,NA,NA,NA,2.29288300713245,0.111881265309802,NA,NA,NA,NA
"ACMI",25,10,18,"Yes","Unavg",1.4876172672686,0.196680664702962,0.102860609351721,-3.69223202731354,-13.6921767731236,-4.07518893429485,NA,NA,NA,2.43948293921218,-0.00691854586551772,5.95256632064351,33.5879333621542,NA,NA
"ACMI",25,10,18,"Yes","Avg",NA,NA,NA,-3.63909638513288,-7.64571183220751,-0.801510868387266,NA,NA,NA,2.35252425279053,0.0472810098856234,3.07408260642607,18.8710056773285,NA,NA
"AMAL",25,42,47,"No","Unavg",0,0.693194673071782,0.110756994436645,-2.6213067737451,-40.0048378011808,-19.3631868088935,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMAL",25,42,47,"No","Unavg",1.63019488210637,0.306805326928218,0.111437941195248,-2.69447310193304,-40.0264934906108,-19.3767239416318,0.142265639125505,NA,NA,NA,NA,NA,NA,NA,NA
"AMAL",25,42,47,"No","Avg",NA,NA,NA,-2.64375459298494,-40.0114818820562,-19.367340073329,0.0436478559225527,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",25,42,26,"Yes","Unavg",0,0.372780561769312,0.0522418896972725,-2.26680784011943,-20.9922546032926,-7.97468760800783,NA,NA,NA,0.322538280052948,-0.472563477351599,2.28783844418394,19.1864494489086,NA,NA
"ARUV",25,42,26,"Yes","Unavg",0.457861465943779,0.296503554719968,0.0424146387848782,-2.1609992343515,-13.9106369119451,-6.95356007380957,NA,NA,NA,0.286928721779735,-0.656415792106656,NA,NA,NA,NA
"ARUV",25,42,26,"Yes","Unavg",1.49559783826965,0.176477082039439,0.0357180202908728,-2.11837191729177,-11.3784504271994,NA,NA,NA,NA,0.199359498835382,-0.646867745875422,NA,NA,NA,NA
